# fields=2 strings=0,1
"ns\Spell_Nature_Thorns","Interface\Icons\INV_Gauntlets_03"
"s\Spell_Nature_Thorns","Interface\Icons\Spell_MageArmor"
"\Spell_Nature_Thorns","Interface\Icons\Spell_FireResistanceTotem_01"
"Spell_Nature_Thorns","Interface\Icons\Spell_FrostResistanceTotem_01"
"pell_Nature_Thorns","Interface\Icons\Spell_Holy_ElunesGrace"
"ell_Nature_Thorns","Interface\Icons\Ability_Mount_Dreadsteed"
"ll_Nature_Thorns","Interface\Icons\Ability_Mount_Charger"
"l_Nature_Thorns","Interface\Icons\INV_Misc_Rune_06"
"_Nature_Thorns","Interface\Icons\INV_Misc_Gem_Pearl_05"
"Nature_Thorns","Interface\Icons\Ability_Creature_Poison_03"
"ature_Thorns","Interface\Icons\INV_Misc_Eye_01"
"ture_Thorns","Interface\Icons\INV_Spear_02"
"ure_Thorns","Interface\Icons\Ability_Suffocate"
"re_Thorns","Interface\Icons\INV_Gauntlets_31"
"e_Thorns","Interface\Icons\INV_Fishingpole_02"
"_Thorns","Interface\Icons\INV_Misc_Fish_04"
"Thorns","Interface\Icons\INV_Feather_03"
"horns","Interface\Icons\INV_Jewelry_Necklace_11"
"orns","Interface\Icons\INV_Potion_45"
"rns","Interface\Icons\INV_Potion_17"
"ns","Interface\Icons\INV_Misc_Key_08"
"s","Interface\Icons\INV_Chest_Plate16"
"","Interface\Icons\INV_Potion_07"
"Interface\Icons\Spell_Nature_Brilliance","Interface\Icons\INV_Gizmo_GoblinBoomBox_01"
"nterface\Icons\Spell_Nature_Brilliance","Interface\Icons\Ability_Creature_Poison_05"
"terface\Icons\Spell_Nature_Brilliance","Interface\Icons\INV_Misc_Gem_Bloodstone_02"
"erface\Icons\Spell_Nature_Brilliance","Interface\Icons\Ability_Creature_Poison_01"
"rface\Icons\Spell_Nature_Brilliance","Interface\Icons\Ability_Creature_Disease_02"
"face\Icons\Spell_Nature_Brilliance","Interface\Icons\INV_ZulGurubTrinket"
"ace\Icons\Spell_Nature_Brilliance","Interface\Icons\Ability_Creature_Cursed_05"
"ce\Icons\Spell_Nature_Brilliance","Interface\Icons\INV-Sword_53"
"e\Icons\Spell_Nature_Brilliance","Interface\Icons\Ability_Creature_Cursed_04"
"\Icons\Spell_Nature_Brilliance","Interface\Icons\INV_Waepon_Bow_ZulGrub_D_02"
"Icons\Spell_Nature_Brilliance","Interface\Icons\INV_Misc_Food_28"
"cons\Spell_Nature_Brilliance","Interface\Icons\INV_Misc_Head_Gnome_01"
"ons\Spell_Nature_Brilliance","Interface\Icons\INV_Misc_Head_Gnome_02"
"ns\Spell_Nature_Brilliance","Interface\Icons\Spell_Nature_CrystalBall"
"s\Spell_Nature_Brilliance","Interface\Icons\INV_Misc_Food_59"
"\Spell_Nature_Brilliance","Interface\Icons\INV_Misc_Gem_Amethyst_03"
"Spell_Nature_Brilliance","Interface\Icons\Spell_Nature_LightningBolt"
"pell_Nature_Brilliance","Interface\Icons\Ability_Creature_Cursed_03"
"ell_Nature_Brilliance","Interface\Icons\INV_Misc_Head_Murloc_01"
"ll_Nature_Brilliance","Interface\Icons\INV_Misc_MonsterHead_02"
"l_Nature_Brilliance","Interface\Icons\INV_Shield_08"
"_Nature_Brilliance","Interface\Icons\Spell_Nature_CrystalBall"
"Nature_Brilliance","Interface\Icons\INV_Misc_Bomb_02"
"ature_Brilliance","Interface\Icons\INV_Misc_Gem_02"
"ture_Brilliance","Interface\Icons\INV_Misc_Gem_Pearl_04"
"ure_Brilliance","Interface\Icons\INV_Stone_15"
"re_Brilliance","Interface\Icons\Ability_Creature_Poison_02"
"e_Brilliance","Interface\Icons\Ability_Creature_Poison_04"
"_Brilliance","Interface\Icons\Ability_Creature_Cursed_01"
"Brilliance","Interface\Icons\Ability_Creature_Cursed_02"
"rilliance","Interface\Icons\INV_Drink_01"
"illiance","Interface\Icons\Ability_Creature_Disease_01"
"lliance","Interface\Icons\INV_Misc_MonsterScales_18"
"liance","Interface\Icons\Ability_Creature_Cursed_03"
"iance","Interface\Icons\INV_Jewelry_Necklace_08"
"ance","Interface\Icons\INV_Misc_Gem_01"
"nce","Interface\Icons\INV_Misc_Gem_02"
"ce","Interface\Icons\INV_Misc_Gem_03"
"e","Interface\Icons\Spell_Nature_InsectSwarm"
"","Interface\Icons\INV_Jewelry_Necklace_01"
"Interface\Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Shield_21"
"nterface\Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Jewelry_Necklace_06"
"terface\Icons\Spell_Shadow_ChillTouch","Interface\Icons\Mail_GMIcon"
"erface\Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Misc_QuestionMark"
"rface\Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Misc_Head_Gnome_01"
"face\Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Misc_Fish_20"
"ace\Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Misc_Fish_21"
"ce\Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Drink_08"
"e\Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Misc_MonsterTail_03"
"\Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Shield_23"
"Icons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Drink_08"
"cons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Misc_PocketWatch_01"
"ons\Spell_Shadow_ChillTouch","Interface\Icons\INV_Drink_02"
"ns\Spell_Shadow_ChillTouch","Interface\Icons\INV_Misc_Gem_02"
"s\Spell_Shadow_ChillTouch","Interface\Icons\INV_Misc_Gem_Topaz_02"
"\Spell_Shadow_ChillTouch","Interface\Icons\INV_Misc_Food_65"
"Spell_Shadow_ChillTouch","Interface\Icons\INV_Food_ChristmasFruitCake_01"
"pell_Shadow_ChillTouch","Interface\Icons\INV_Misc_AhnQirajTrinket_04"
"ell_Shadow_ChillTouch","Interface\Icons\INV_Misc_AhnQirajTrinket_02"
"ll_Shadow_ChillTouch","Interface\Icons\INV_Misc_Herb_10"
"l_Shadow_ChillTouch","Interface\Icons\INV_Misc_Herb_09"
"_Shadow_ChillTouch","Interface\Icons\INV_Misc_Branch_01"
"Shadow_ChillTouch","Interface\Icons\Spell_Holy_Power"
"hadow_ChillTouch","Interface\Icons\Spell_Holy_UnyieldingFaith"
"adow_ChillTouch","Interface\Icons\Spell_Holy_PersuitofJustice"
"dow_ChillTouch","Interface\Icons\Spell_Holy_Vindication"
"ow_ChillTouch","Interface\Icons\Spell_Holy_EyeforanEye"
"w_ChillTouch","Interface\Icons\Spell_Magic_GreaterBlessingofKings"
"_ChillTouch","Interface\Icons\Spell_Holy_GreaterBlessingofLight"
"ChillTouch","Interface\Icons\Spell_Holy_GreaterBlessingofKings"
"hillTouch","Interface\Icons\Spell_Holy_GreaterBlessingofSalvation"
"illTouch","Interface\Icons\Spell_Holy_GreaterBlessingofSanctuary"
"llTouch","Interface\Icons\Spell_Holy_GreaterBlessingofWisdom"
"lTouch","Interface\Icons\INV_Food_ChristmasFruitCake_01"
"Touch","Interface\Icons\INV_Misc_Food_DimSum"
"ouch","Interface\Icons\INV_Potion_60"
"uch","Interface\Icons\INV_Misc_QirajiCrystal_05"
"ch","Interface\Icons\INV_Misc_QirajiCrystal_04"
"h","Interface\Icons\INV_Misc_QirajiCrystal_03"
"","Interface\Icons\INV_Misc_QirajiCrystal_02"
"Interface\Icons\Spell_Frost_FreezingBreath","Interface\Icons\INV_Misc_QirajiCrystal_01"
"nterface\Icons\Spell_Frost_FreezingBreath","Interface\Icons\INV_Weapon_Bow_12"
"terface\Icons\Spell_Frost_FreezingBreath","Interface\Icons\INV_Misc_EngGizmos_03"
"erface\Icons\Spell_Frost_FreezingBreath","Interface\Icons\INV_Waepon_Bow_ZulGrub_D_02"
"rface\Icons\Spell_Frost_FreezingBreath","Interface\Icons\INV_Misc_Food_59"
"face\Icons\Spell_Frost_FreezingBreath","Interface\Icons\INV_Helmet_46"
"ace\Icons\Spell_Frost_FreezingBreath","Interface\Icons\INV_Misc_AhnQirajTrinket_05"
"ce\Icons\Spell_Frost_FreezingBreath","Interface\Icons\Spell_Holy_EyeforanEye"
"e\Icons\Spell_Frost_FreezingBreath","Interface\Icons\Spell_Holy_PersuitofJustice"
"\Icons\Spell_Frost_FreezingBreath","Interface\Icons\Spell_Holy_Vindication"
"Icons\Spell_Frost_FreezingBreath","Interface\Icons\Spell_Holy_UnyieldingFaith"
"cons\Spell_Frost_FreezingBreath","Interface\Icons\Spell_Holy_Power"
"ons\Spell_Frost_FreezingBreath","Interface\Icons\INV_Misc_AhnQirajTrinket_01"
"ns\Spell_Frost_FreezingBreath","Interface\Icons\INV_Misc_AhnQirajTrinket_06"
"s\Spell_Frost_FreezingBreath","Interface\Icons\INV_QirajIdol_Death"
"\Spell_Frost_FreezingBreath","Interface\Icons\INV_Misc_MissileLargeCluster_White"
"Spell_Frost_FreezingBreath","Interface\Icons\INV_Misc_Gem_Pearl_02"
"pell_Frost_FreezingBreath","Interface\Icons\Spell_Holy_Vindication"
"ell_Frost_FreezingBreath","Interface\Icons\INV_Jewelry_Necklace_16"
"ll_Frost_FreezingBreath","Interface\Icons\INV_Misc_TheGoldenCheep"
"l_Frost_FreezingBreath","Interface\Icons\Mail_GMIcon"
"_Frost_FreezingBreath","Interface\Icons\INV_ThrowingKnife_04"
"Frost_FreezingBreath","Interface\Icons\INV_Sword_30"
"rost_FreezingBreath","Interface\Icons\INV_Fabric_MoonRag_01"
"ost_FreezingBreath","Interface\Icons\INV_Fabric_FelRag"
"st_FreezingBreath","Interface\Icons\INV_Potion_02"
"t_FreezingBreath","Interface\Icons\INV_Potion_72"
"_FreezingBreath","Interface\Icons\INV_Misc_Organ_01"
"FreezingBreath","Interface\Icons\INV_Misc_Organ_02"
"reezingBreath","Interface\Icons\INV_Misc_Food_32"
"eezingBreath","Interface\Icons\INV_Drink_Waterskin_07"
"ezingBreath","Interface\Icons\INV_Drink_16"
"zingBreath","Interface\Icons\INV_Staff_26"
"ingBreath","Interface\Icons\INV_ValentinePerfumeBottle"
"ngBreath","Interface\Icons\INV_ValentineCologneBottle"
"gBreath","Interface\Icons\INV_Misc_Dust_04"
"Breath","Interface\Icons\INV_ValentinesBoxOfChocolates02"
"reath","Interface\Icons\INV_ValentinesCard01"
"eath","Interface\Icons\INV_Potion_21"
"ath","Interface\Icons\INV_Potion_52"
"th","Interface\Icons\Spell_BrokenHeart"
"h","Interface\Icons\INV_ValentinesChocolate01"
"","Interface\Icons\INV_ValentinesChocolate02"
"Interface\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_ValentinesChocolate03"
"nterface\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_ValentinesChocolate04"
"terface\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Holiday_Christmas_Present_02"
"erface\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Holiday_Christmas_Present_01"
"rface\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Misc_Gift_04"
"face\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Misc_Gift_01"
"ace\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Misc_Gift_05"
"ce\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Misc_Gift_03"
"e\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Jewelry_Ring_03"
"\Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Misc_Book_11"
"Icons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Weapon_Rifle_11"
"cons\Spell_Fire_EnchantWeapon","Interface\Icons\INV_Weapon_Rifle_10"
"ons\Spell_Fire_EnchantWeapon","Interface\Icons\Spell_Holy_SearingLightPriest"
"ns\Spell_Fire_EnchantWeapon","Interface\Icons\Spell_Holy_PrayerofShadowProtection"
"s\Spell_Fire_EnchantWeapon","Interface\Icons\Spell_Holy_PrayerofSpirit"
"\Spell_Fire_EnchantWeapon","Interface\Icons\Spell_Holy_HealingFocus"
"Spell_Fire_EnchantWeapon","Interface\Icons\Spell_Holy_PowerInfusion"
"pell_Fire_EnchantWeapon","Interface\Icons\Spell_Holy_SpiritualGuidence"
"ell_Fire_EnchantWeapon","Interface\Icons\Spell_Holy_HolyNova"
"ll_Fire_EnchantWeapon","Interface\Icons\Spell_Holy_BlessedRecovery"
"l_Fire_EnchantWeapon","Interface\Icons\Spell_Shadow_ImprovedVampiricEmbrace"
"_Fire_EnchantWeapon","Interface\Icons\INV_QirajIdol_Life"
"Fire_EnchantWeapon","Interface\Icons\Spell_Holy_SummonLightwell"
"ire_EnchantWeapon","Interface\Icons\Spell_Holy_DivineSpirit"
"re_EnchantWeapon","Interface\Icons\Spell_Holy_SpellWarding"
"e_EnchantWeapon","Interface\Icons\INV_Misc_Fish_31"
"_EnchantWeapon","Interface\Icons\INV_Misc_Herb_11"
"EnchantWeapon","Interface\Icons\INV_Misc_Herb_11a"
"nchantWeapon","Interface\Icons\INV_Sword_2H_AshbringerCorrupt"
"chantWeapon","Interface\Icons\Spell_ChargeNegative"
"hantWeapon","Interface\Icons\Spell_ChargePositive"
"antWeapon","Interface\Icons\INV_Torch_Lit"
"ntWeapon","Interface\Icons\INV_Misc_Food_35"
"tWeapon","Interface\Icons\INV_Misc_Food_32"
"Weapon","Interface\Icons\INV_Relics_TotemofLife"
"eapon","Interface\Icons\INV_Boots_Cloth_15"
"apon","Interface\Icons\INV_Misc_Token_ArgentDawn"
"pon","Interface\Icons\INV_Trinket_Naxxramas05"
"on","Interface\Icons\INV_Misc_Token_ArgentDawn2"
"n","Interface\Icons\INV_Misc_Token_ArgentDawn3"
"","Interface\Icons\INV_Trinket_Naxxramas01"
"Interface\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Trinket_Naxxramas03"
"nterface\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Trinket_Naxxramas06"
"terface\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Trinket_Naxxramas04"
"erface\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Enchant_ShardNexusLarge"
"rface\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Enchant_ShardGlimmeringLarge"
"face\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Qiraj_JewelBlessed"
"ace\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Misc_Food_14"
"ce\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Relics_TotemofRage"
"e\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Wand_06"
"\Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Battery_02"
"Icons\Spell_Nature_TimeStop","Interface\Icons\INV_Misc_Food_07"
"cons\Spell_Nature_TimeStop","Interface\Icons\INV_Drink_Waterskin_09"
"ons\Spell_Nature_TimeStop","Interface\Icons\INV_Misc_Food_19"
"ns\Spell_Nature_TimeStop","Interface\Icons\Ability_Creature_Disease_05"
"s\Spell_Nature_TimeStop","Interface\Icons\INV_Misc_Food_73CinnamonRoll"
"\Spell_Nature_TimeStop","Interface\Icons\Spell_Nature_Polymorph_Cow"
"Spell_Nature_TimeStop","Interface\Icons\INV_Gauntlets_26"
"pell_Nature_TimeStop","Interface\Icons\INV_Helmet_21"
"ell_Nature_TimeStop","Interface\Icons\INV_Staff_23"
"ll_Nature_TimeStop","Interface\Icons\INV_Helmet_21"
"l_Nature_TimeStop","Interface\Icons\INV_Relics_IdolofRejuvenation"
"_Nature_TimeStop","Interface\Icons\Spell_Arcane_ArcaneResilience"
"Nature_TimeStop","Interface\Icons\INV_SummerFest_Symbol_Medium"
"ature_TimeStop","Interface\Icons\Spell_Fire_MasterOfElements"
"ture_TimeStop","Interface\Icons\Spell_Nature_StormReach"
"ure_TimeStop","Interface\Icons\Ability_Druid_Mangle"
"re_TimeStop","Interface\Icons\INV_SummerFest_FireSpirit"
"e_TimeStop","Interface\Icons\INV_Bracer_09"
"_TimeStop","Interface\Icons\INV_Misc_Food_53"
"TimeStop","Interface\Icons\INV_SummerFest_Smorc"
"imeStop","Interface\Icons\Inv_Misc_SummerFest_BrazierOrange"
"meStop","Interface\Icons\Ability_Mount_NetherdrakePurple"
"eStop","Interface\Icons\Spell_Nature_HealingWay"
"Stop","Interface\Icons\Spell_Fire_ElementalDevastation"
"top","Interface\Icons\Spell_Nature_EyeOfTheStorm"
"op","Interface\Icons\Spell_Shadow_SeedOfDestruction"
"p","Interface\Icons\Spell_Shadow_NetherCloak"
"","Interface\Icons\Ability_Warrior_RallyingCry"
"Interface\Icons\Spell_Misc_Food","Interface\Icons\Ability_Warrior_ShieldReflection"
"nterface\Icons\Spell_Misc_Food","Interface\Icons\INV_Misc_Rune_02"
"terface\Icons\Spell_Misc_Food","Interface\Icons\INV_RoseBouquet01"
"erface\Icons\Spell_Misc_Food","Interface\Icons\Ability_Warrior_CommandingShout"
"rface\Icons\Spell_Misc_Food","Interface\Icons\Spell_Shadow_PainSpike"
"face\Icons\Spell_Misc_Food","Interface\Icons\Spell_Shadow_Brainwash"
"ace\Icons\Spell_Misc_Food","Interface\Icons\Ability_Warrior_ShieldGuard"
"ce\Icons\Spell_Misc_Food","Interface\Icons\Spell_Shadow_ShadowMend"
"e\Icons\Spell_Misc_Food","Interface\Icons\INV_Misc_EngGizmos_19"
"\Icons\Spell_Misc_Food","Interface\Icons\INV_RosePotted01"
"Icons\Spell_Misc_Food","Interface\Icons\Ability_Warrior_Intervene"
"cons\Spell_Misc_Food","Interface\Icons\Spell_Holy_ChampionsGrace"
"ons\Spell_Misc_Food","Interface\Icons\Spell_Holy_ChampionsBond"
"ns\Spell_Misc_Food","Interface\Icons\Spell_Holy_SummonChampion"
"s\Spell_Misc_Food","Interface\Icons\Spell_Holy_ReviveChampion"
"\Spell_Misc_Food","Interface\Icons\Spell_Holy_EmpowerChampion"
"Spell_Misc_Food","Interface\Icons\Spell_Holy_ProclaimChampion"
"pell_Misc_Food","Interface\Icons\Spell_Arcane_Arcane04"
"ell_Misc_Food","Interface\Icons\INV_Misc_Gem_AmethystRough_01"
"ll_Misc_Food","Interface\Icons\Spell_Arcane_Arcane01"
"l_Misc_Food","Interface\Icons\INV_Trinket_Naxxramas02"
"_Misc_Food","Interface\Icons\INV_Mace23"
"Misc_Food","Interface\Icons\Spell_Arcane_Arcane03"
"isc_Food","Interface\Icons\Spell_Shadow_ConeOfSilence"
"sc_Food","Interface\Icons\Ability_Creature_Disease_03"
"c_Food","Interface\Icons\Ability_Creature_Poison_06"
"_Food","Interface\Icons\Spell_Arcane_Arcane02"
"Food","Interface\Icons\Ability_Warrior_EndlessRage"
"ood","Interface\Icons\INV_Gizmo_RocketBoot_01"
"od","Interface\Icons\INV_DataCrystal01"
"d","Interface\Icons\INV_Chest_Plate08"
"","Interface\Icons\INV_Sword_2H_Blood_C_01"
"Interface\Icons\Spell_Misc_Drink","Interface\Icons\INV_Enchant_EssenceMysticalLarge"
"nterface\Icons\Spell_Misc_Drink","Interface\Icons\INV_Belt_27"
"terface\Icons\Spell_Misc_Drink","Interface\Icons\INV_Helmet_28"
"erface\Icons\Spell_Misc_Drink","Interface\Icons\INV_Misc_Food_69"
"rface\Icons\Spell_Misc_Drink","Interface\Icons\INV_Chest_Cloth_18"
"face\Icons\Spell_Misc_Drink","Interface\Icons\INV_Weapon_Crossbow_11"
"ace\Icons\Spell_Misc_Drink","Interface\Icons\INV_Misc_Orb_01"
"ce\Icons\Spell_Misc_Drink","Interface\Icons\Spell_Holiday_ToW_SpiceCloud"
"e\Icons\Spell_Misc_Drink","Interface\Icons\INV_Sword_42"
"\Icons\Spell_Misc_Drink","Interface\Icons\Ability_Warrior_WeaponMastery"
"Icons\Spell_Misc_Drink","Interface\Icons\Spell_Shadow_LastingAfflictions"
"cons\Spell_Misc_Drink","Interface\Icons\Spell_Shadow_PainfulAfflictions"
"ons\Spell_Misc_Drink","Interface\Icons\Spell_Shadow_UnstableAfllictions"
"ns\Spell_Misc_Drink","Interface\Icons\Spell_Shadow_DemonicFortitude"
"s\Spell_Misc_Drink","Interface\Icons\Spell_Shadow_DemonicTactics"
"\Spell_Misc_Drink","Interface\Icons\Spell_Shadow_ManaFeed"
"Spell_Misc_Drink","Interface\Icons\Spell_Shadow_SummonFelGuard"
"pell_Misc_Drink","Interface\Icons\Spell_Shadow_DestructiveSoul"
"ell_Misc_Drink","Interface\Icons\Spell_Shadow_NetherProtection"
"ll_Misc_Drink","Interface\Icons\Spell_Shadow_ShadowandFlame"
"l_Misc_Drink","Interface\Icons\Spell_Shadow_SoulLeech"
"_Misc_Drink","Interface\Icons\Spell_Shadow_Shadowfury"
"Misc_Drink","Interface\Icons\Ability_Warrior_ImprovedDisciplines"
"isc_Drink","Interface\Icons\INV_Jewelry_Necklace_30"
"sc_Drink","Interface\Icons\INV_Jewelry_Necklace_15"
"c_Drink","Interface\Icons\INV_Jewelry_Necklace_27Naxxramas"
"_Drink","Interface\Icons\INV_Jewelry_Necklace_28"
"Drink","Interface\Icons\INV_Jewelry_Necklace_29Naxxramas"
"rink","Interface\Icons\INV_Jewelry_Necklace_AhnQiraj_02"
"ink","Interface\Icons\INV_Chest_Plate06"
"nk","Interface\Icons\Ability_Warrior_SecondWind"
"k","Interface\Icons\INV_Shoulder_07"
"","Interface\Icons\INV_Boots_Cloth_16"
"Interface\Icons\Spell_Shadow_RaiseDead","Interface\Icons\INV_Boots_Cloth_02"
"nterface\Icons\Spell_Shadow_RaiseDead","Interface\Icons\INV_Misc_Gem_BloodGem_01"
"terface\Icons\Spell_Shadow_RaiseDead","Interface\Icons\INV_Musket_01"
"erface\Icons\Spell_Shadow_RaiseDead","Interface\Icons\INV_Sword_51"
"rface\Icons\Spell_Shadow_RaiseDead","Interface\Icons\INV_Sword_17"
"face\Icons\Spell_Shadow_RaiseDead","Interface\Icons\Ability_Warrior_BloodFrenzy"
"ace\Icons\Spell_Shadow_RaiseDead","Interface\Icons\Ability_Warrior_Rampage"
"ce\Icons\Spell_Shadow_RaiseDead","Interface\Icons\Ability_Warrior_ShieldMastery"
"e\Icons\Spell_Shadow_RaiseDead","Interface\Icons\Ability_Warrior_FocusedRage"
"\Icons\Spell_Shadow_RaiseDead","Interface\Icons\INV_DataCrystal09"
"Icons\Spell_Shadow_RaiseDead","Interface\Icons\Spell_Nature_UnrelentingStorm"
"cons\Spell_Shadow_RaiseDead","Interface\Icons\Spell_Nature_GiftoftheWaterSpirit"
"ons\Spell_Shadow_RaiseDead","Interface\Icons\Spell_Nature_NatureBlessing"
"ns\Spell_Shadow_RaiseDead","Interface\Icons\Spell_Nature_NatureGuardian"
"s\Spell_Shadow_RaiseDead","Interface\Icons\Spell_Nature_FocusedMind"
"\Spell_Shadow_RaiseDead","Interface\Icons\Spell_Nature_SkinofEarth"
"Spell_Shadow_RaiseDead","Interface\Icons\Spell_Nature_ElementalAbsorption"
"pell_Shadow_RaiseDead","Interface\Icons\Spell_Nature_ElementalPrecision_1"
"ell_Shadow_RaiseDead","Interface\Icons\Spell_Nature_LightningOverload"
"ll_Shadow_RaiseDead","Interface\Icons\Spell_Fire_TotemOfWrath"
"l_Shadow_RaiseDead","Interface\Icons\Spell_Nature_Regeneration_02"
"_Shadow_RaiseDead","Interface\Icons\Spell_Nature_UnleashedRage"
"Shadow_RaiseDead","Interface\Icons\Spell_Nature_MentalQuickness"
"hadow_RaiseDead","Interface\Icons\Ability_DualWieldSpecialization"
"adow_RaiseDead","Interface\Icons\Spell_Nature_ShamanRage"
"dow_RaiseDead","Interface\Icons\Spell_Nature_ElementalShields"
"ow_RaiseDead","Interface\Icons\Ability_Creature_Disease_04"
"w_RaiseDead","Interface\Icons\Spell_Shadow_SoulLeech_3"
"_RaiseDead","Interface\Icons\Spell_Shadow_SoulLeech_2"
"RaiseDead","Interface\Icons\INV_DataCrystal12"
"aiseDead","Interface\Icons\INV_Letter_04"
"iseDead","Interface\Icons\INV_Letter_05"
"seDead","Interface\Icons\INV_Misc_Gem_DeepPeridot_02"
"eDead","Interface\Icons\INV_Mushroom_02"
"Dead","Interface\Icons\INV_Stone_05"
"ead","Interface\Icons\INV_Misc_Food_54"
"ad","Interface\Icons\INV_Spear_03"
"d","Interface\Icons\INV_Shoulder_37"
"","Interface\Icons\Spell_Shadow_SoulLeech_1"
"Interface\Icons\Spell_Nature_Lightning","Interface\Icons\Spell_Shadow_UnstableAffliction_3"
"nterface\Icons\Spell_Nature_Lightning","Interface\Icons\INV_Relics_LibramofTruth"
"terface\Icons\Spell_Nature_Lightning","Interface\Icons\INV_Misc_Food_43"
"erface\Icons\Spell_Nature_Lightning","Interface\Icons\Spell_Shadow_UnstableAffliction_2"
"rface\Icons\Spell_Nature_Lightning","Interface\Icons\Inv_Helm_Mask_ZulGurub_D_01"
"face\Icons\Spell_Nature_Lightning","Interface\Icons\INV_Helmet_06"
"ace\Icons\Spell_Nature_Lightning","Interface\Icons\INV_Helmet_01"
"ce\Icons\Spell_Nature_Lightning","Interface\Icons\INV_Misc_Organ_05"
"e\Icons\Spell_Nature_Lightning","Interface\Icons\INV_Enchant_EssenceMysticalSmall"
"\Icons\Spell_Nature_Lightning","Interface\Icons\INV_Enchant_EssenceNetherSmall"
"Icons\Spell_Nature_Lightning","Interface\Icons\INV_Feather_07"
"cons\Spell_Nature_Lightning","Interface\Icons\INV_Feather_04"
"ons\Spell_Nature_Lightning","Interface\Icons\INV_MISC_HERB_06"
"ns\Spell_Nature_Lightning","Interface\Icons\INV_Staff_12"
"s\Spell_Nature_Lightning","Interface\Icons\Ability_Warrior_Devastate"
"\Spell_Nature_Lightning","Interface\Icons\Ability_Mount_Gryphon_01"
"Spell_Nature_Lightning","Interface\Icons\Ability_Mount_Wyvern_01"
"pell_Nature_Lightning","Interface\Icons\INV_Misc_Idol_01"
"ell_Nature_Lightning","Interface\Icons\INV_Mushroom_07"
"ll_Nature_Lightning","Interface\Icons\INV_Jewelry_Talisman_04"
"l_Nature_Lightning","Interface\Icons\INV_Mace_10"
"_Nature_Lightning","Interface\Icons\INV_Misc_Food_71"
"Nature_Lightning","Interface\Icons\INV_Axe_23"
"ature_Lightning","Interface\Icons\INV_Gauntlets_23"
"ture_Lightning","Interface\Icons\INV_QirajIdol_Sun"
"ure_Lightning","Interface\Icons\INV_Potion_103"
"re_Lightning","Interface\Icons\INV_Potion_104"
"e_Lightning","Interface\Icons\INV_Potion_105"
"_Lightning","Interface\Icons\INV_Misc_Herb_Dreamingglory"
"Lightning","Interface\Icons\INV_Potion_124"
"ightning","Interface\Icons\INV_Potion_123"
"ghtning","Interface\Icons\INV_Potion_126"
"htning","Interface\Icons\INV_Potion_125"
"tning","Interface\Icons\INV_Potion_127"
"ning","Interface\Icons\INV_Potion_147"
"ing","Interface\Icons\INV_Potion_149"
"ng","Interface\Icons\INV_Potion_146"
"g","Interface\Icons\INV_Potion_139"
"","Interface\Icons\INV_Potion_145"
"Interface\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_133"
"nterface\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_148"
"terface\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_122"
"erface\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_119"
"rface\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_118"
"face\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_117"
"ace\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_116"
"ce\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_115"
"e\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_110"
"\Icons\Spell_Nature_Strength","Interface\Icons\INV_Potion_107"
