# fields=36 strings=0,1,2,3,5,6,7,8,9,11,28,29,32
"gging Camp","Dun Morogh","thorn Vale","nglethorn Vale",1075839040,"","","","iras","",42,"Camp Mojache",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ging Camp","Dun Morogh","thorn Vale","lterac Mountains",1073741888,"","","","","",41,"Grimtotem Compound",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ing Camp","Dun Morogh","thorn Vale","terac Mountains",1073741888,"","","","","",44,"The Writhing Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ng Camp","Dun Morogh","thorn Vale","tranglethorn Vale",1073741888,"","","","","",0,"Wildwind Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"g Camp","Dun Morogh","thorn Vale","erac Mountains",1073741888,"","","","","",42,"Gordunni Outpost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
" Camp","Dun Morogh","thorn Vale","rac Mountains",1073741888,"","","","","",0,"Mok'Gordun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Camp","Dun Morogh","thorn Vale","glethorn Vale",1073741888,"","","","","",44,"Feral Scar Vale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"amp","Dun Morogh","thorn Vale","ac Mountains",1073741888,"","","","","",46,"Frayfeather Highlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"mp","Dun Morogh","thorn Vale","c Mountains",1073741888,"","","","","",0,"Idlewind Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"p","Dun Morogh","thorn Vale","lethorn Vale",1073741888,"","","","","",49,"The Forgotten Coast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"","Dun Morogh","thorn Vale"," Mountains",1073741888,"","","","","",0,"East Pillar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Mirror Lake Orchard","Dun Morogh","thorn Vale","Mountains",1073741888,"","","","","",0,"West Pillar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"irror Lake Orchard","Dun Morogh","thorn Vale","ountains",1073741888,"","","","","",60,"Dream Bough",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"rror Lake Orchard","Dun Morogh","thorn Vale","untains",1073741888,"","","","","",0,"Jademir Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ror Lake Orchard","Dun Morogh","thorn Vale","ntains",1073741888,"","","","","",60,"Oneiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"or Lake Orchard","Dun Morogh","thorn Vale","ethorn Vale",1073741888,"","","","","",49,"Ruins of Ravenwind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"r Lake Orchard","Dun Morogh","thorn Vale","thorn Vale",1073741888,"","","","","",0,"Rage Scar Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
" Lake Orchard","Dun Morogh","thorn Vale","horn Vale",1075839040,"","","","","",0,"Feathermoon Stronghold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Lake Orchard","Dun Morogh","thorn Vale","orn Vale",1073741888,"","","","","",0,"Ruins of Solarsal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ake Orchard","Dun Morogh","thorn Vale","rn Vale",1073741888,"","","","","",0,"Lower Wilds UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ke Orchard","Dun Morogh","thorn Vale","cho Ridge Mine",1073741888,"","","","","",48,"The Twin Colossals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"e Orchard","Dun Morogh","thorn Vale","ake Nazferiti",1073741888,"","","","","",43,"Sardor Isle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
" Orchard","Dun Morogh","thorn Vale","ke Nazferiti",1073741888,"","","","","",44,"Isle of Dread",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"of Azora","Dun Morogh","thorn Vale","n Vale",1073741888,"","","","","",0,"High Wilderness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"f Azora","Dun Morogh","thorn Vale","ho Ridge Mine",1073741888,"","","","","",42,"Lower Wilds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"","Dun Morogh","hore"," Vale",1073741888,"","","","","",0,"Southern Barrens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Vul'Gol Ogre Mound","Dun Morogh","hore","tains",1073741888,"","","","","",0,"Southern Gold Road",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Raven Hill","b","","o Ridge Mine",0,"","","lands","The Barrens","",0,"Zul'Farrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Canyons","orge","","Vale",0,"","","","","",0,"Utgarde Pinnacle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,1060320051,0
"alar","Dun Morogh","shore","ale",1073741888,"","","","","",49,"Timbermaw Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"lar","Dun Morogh","shore","le",1073741888,"","","","","",0,"Vanndir Encampment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ar","Dun Morogh","shore","e",1073741888,"","","","","",0,"TESTAzshara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"r","Dun Morogh","shore","",1073741888,"","","","","",52,"Legash Encampment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"","Dun Morogh","shore","e Nazferiti",1073741888,"","","","s","ghthouse",52,"Thalassian Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Alther's Mill","Dun Morogh","shore"," Nazferiti",1073741888,"","","","The Barrens","",48,"Ruins of Eldarath",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"lther's Mill","Dun Morogh","shore","Nazferiti",1073741888,"","","","The Barrens","",0,"Hetaera's Clutch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ther's Mill","Dun Morogh","shore","azferiti",1073741888,"","","","gshore","",0,"Temple of Zin-Malor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"her's Mill","Dun Morogh","shore","zferiti",1073741888,"","","","","",0,"Bear's Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"er's Mill","Dun Morogh","shore","feriti",1073741888,"","","","","",49,"Ursolan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"r's Mill","Dun Morogh","shore","eriti",1073741888,"","","","The Barrens","",55,"Temple of Arkkoran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"'s Mill","Dun Morogh","shore","riti",1073741888,"","","","The Barrens","",50,"Bay of Storms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"s Mill","Dun Morogh","shore","iti",1073741888,"","","","The Barrens","",52,"The Shattered Strand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
" Mill","Dun Morogh","shore","ti",1073741888,"","","","The Barrens","",53,"Tower of Eldara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Mill","Dun Morogh","shore","i",1073741888,"","","","The Barrens","",51,"Jagged Reef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ill","Dun Morogh","shore","",1073741888,"","","","The Barrens","",52,"Southridge Beach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ll","Dun Morogh","shore","Loch Modan",1073741888,"","","","The Barrens","",54,"Ravencrest Monument",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"l","Dun Morogh","shore","och Modan",1073741888,"","","","brook","ighthouse",49,"Forlorn Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"","Dun Morogh","shore","ch Modan",1073741888,"","","","","",52,"Lake Mennar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Rethban Caverns","Dun Morogh","shore","h Modan",1073741888,"","","","gshore","",46,"Shadowsong Shrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ethban Caverns","Dun Morogh","shore"," Modan",1073741888,"","","","n Morogh","Forest",45,"Haldarr Encampment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"thban Caverns","Dun Morogh","shore","Modan",1073741888,"","","","as","",49,"Valormok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
" Camp","Dun Morogh","shore","odan",1073741888,"","","","The Barrens","",42,"The Ruined Reaches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"xpedition","Dun Morogh","Nine","dan",1073741888,"","","","","",0,"The Talondeep Path",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"pedition","Dun Morogh","tains","an",1073741888,"","","","","",20,"The Talondeep Path",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ompound","Dun Morogh","ngshore"," Ridge Mine",1073741888,"","","","","",0,"Rocktusk Farm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"mpound","Dun Morogh","ngshore","ains",1073741888,"","","","","",0,"Jaggedswine Farm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"'Kunda","Dun Morogh","hore","n",1073741888,"","","Sorrows","The Barrens","",33,"Razorfen Downs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Mamwe","Dun Morogh","stfall","Ridge Mine",1073741888,"","","","","",45,"Lost Rigger Cove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"amwe","Sorrows","","",0,"","","","","",0,"Uldaman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"mwe","","e World Tree","Westfall",1073741888,"","","","","",0,"Lordamere Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"we","","ed Lands","estfall",1073741888,"","","","","",0,"Lordamere Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"osh'Ogg Ogre Mound","","ed Lands","stfall",1073741888,"","","d Lands","h","",36,"Gallows' Corner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"he Stockpile","Dun Morogh","","idge Mine",64,"",""," Lands","The Barrens","",0,"Silithus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,1050253722,0
"'s Farm","zshara","","ge Mine",64,"","","","","",0,"Emerald Forest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"l","ands","","e Mine",0,"","","","","",0,"Sunken Temple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
" Farm",""," Morogh"," Mine",1073741888,"","","","","",47,"Dreadmaul Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Farm",""," Morogh","Mine",1075839040,"","","","Gurub","hthouse",50,"Nethergarde Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"arm",""," Morogh","ine",1073741888,"","","","","",55,"Dreadmaul Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"rm",""," Morogh","ne",1073741888,"","","","","",51,"Serpent's Coil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"m",""," Morogh","e",1073741888,"","","","h","",54,"Altar of Storms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"","","ater Cove","",1073741888,"","","","","",48,"Firewatch Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Jangolode Mine","","ater Cove","Booty Bay",1073741888,"","","","","",0,"The Slag Pit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"angolode Mine","","ater Cove","ooty Bay",1073741888,"","","","","",56,"The Sea of Cinders",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ngolode Mine","","ater Cove","oty Bay",1073741888,"","","","","",0,"Blackrock Mountain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"golode Mine","","ater Cove","ty Bay",1075839040,"","","","","",0,"Thorium Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"",""," Morogh","y Bay",1073741888,"","","","","",47,"Garrison Armory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"estfall Lighthouse","ands",""," Bay",0,"","","asted Lands","n Morogh","",0,"The Temple of Atal'Hakkar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"isty Valley","","","rest's Edge",69206328,"","","ands","","",10,"Undercity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
" Base Camp","","n Morogh","est's Edge",1073741888,"","","","","",0,"Uldaman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Base Camp","","ands","st's Edge",1073741888,"","","","","",0,"Not Used Deadmines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ase Camp","","","t's Edge",2097464,"","","Blasted Lands","ongshore","Swamp of Sorrows",10,"Stormwind City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
" Excavation Site","","","'s Edge",2097464,"","","ds","","",10,"Ironforge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"tbrook Garrison","Dun Morogh","c Mountains","s Edge",1073741888,"","","","","",0,"Splithoof Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"quil Gardens Cemetery","","asted Lands"," Edge",1073741888,"","","","","",0,"The Cape of Stranglethorn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"uil Gardens Cemetery","","asted Lands","Edge",1073741888,"","","","","",0,"Southern Savage Coast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"il Gardens Cemetery","","","dge",64,"","","","","",0,"Unused The Deadmines 002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"l Gardens Cemetery","","il Gardens Cemetery","ge",1073741888,"","","","","",0,"Unused Ironclad Cove 003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
" Gardens Cemetery","ed Lands","","e",0,"s","","er Cove","'Gurub","",0,"The Deadmines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"Gardens Cemetery","ed Lands"," Gardens Cemetery","",1073741824,"s","","er Cove","'Gurub","arrens",0,"Ironclad Cove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"ardens Cemetery","s","","Thunder Falls",0,"","","","","",0,"Blackrock Spire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"rdens Cemetery","","","hunder Falls",0,"","","","","",0,"Blackrock Depths",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"y","Dun Morogh","hore","under Falls",1073741888,"","","","","",0,"Raptor Grounds UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"","Dun Morogh","hore","nder Falls",1073741888,"","","","","",0,"Grol'dom Farm UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"Zuuldaia Ruins","Dun Morogh","hore","der Falls",1073741888,"","","","","",0,"Mor'shan Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"uuldaia Ruins","Dun Morogh","hore","er Falls",1073741888,"","","","","",0,"Honor's Stand UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"uldaia Ruins","Dun Morogh","hore","r Falls",1073741888,"","","","","",0,"Blackthorn Ridge UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"ldaia Ruins","Dun Morogh","hore"," Falls",1073741888,"","","","","",0,"Bramblescar UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"daia Ruins","Dun Morogh","hore","Falls",1073741888,"","","","","",0,"Agama'gor UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"'lal Ruins","","ase Camp","alls",1073741888,"","","s","ongshore","Swamp of Sorrows",0,"Valley of Heroes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"ins","Dun Morogh","","lls",2097464,"","","lands","rogh","wamp of Sorrows",10,"Orgrimmar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"ns","Dun Morogh","","ls",2097464,"","","Blackwater Cove","iras","ne",10,"Thunder Bluff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"s","Dun Morogh","ns","s",1073741888,"","","","","",0,"Elder Rise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"","Dun Morogh","ns","",1073741888,"","","","","",0,"Spirit Rise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"Tkashi Ruins","Dun Morogh","ns","Brackwell Pumpkin Patch",1073741888,"","","","","",0,"Hunter Rise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"ia'mah Ruins","Dun Morogh","","rackwell Pumpkin Patch",2097464,"","","ckwater Cove","s","amp of Sorrows",10,"Darnassus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"a'mah Ruins","Dun Morogh","ia'mah Ruins","ackwell Pumpkin Patch",1073741888,"","","","","d",0,"Cenarion Enclave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"'mah Ruins","Dun Morogh","ia'mah Ruins","ckwell Pumpkin Patch",1073741888,"","","","","",0,"Craftsmen's Terrace",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"mah Ruins","Dun Morogh","ia'mah Ruins","kwell Pumpkin Patch",1073741888,"","","","","",0,"Warrior's Terrace",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"ah Ruins","Dun Morogh","ia'mah Ruins","well Pumpkin Patch",1073741888,"","","","","",0,"The Temple Gardens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"h Ruins","Dun Morogh","ia'mah Ruins","ell Pumpkin Patch",1073741888,"","","","","",0,"Tradesmen's Terrace",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"un Morogh","",0,0,"",3287941120,0,0
"ai Ruins","","ed Lands","ll Pumpkin Patch",1073741888,"","","","","",33,"Gavin's Naze",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"i Ruins","","ed Lands","l Pumpkin Patch",1073741888,"","","","","",33,"Sofera's Naze",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
" Ruins","","ed Lands"," Pumpkin Patch",1073741888,"","","","","",33,"Corrahn's Dagger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Ruins","","ed Lands","Pumpkin Patch",1073741888,"","","","","",34,"The Headland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"uins","","ed Lands","umpkin Patch",1073741888,"","","","","",31,"Misty Shore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ins","","ed Lands","mpkin Patch",1073741888,"","","","","",39,"Dandred's Fold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ns","","ed Lands","pkin Patch",1073741888,"","","d Lands","h","",34,"Growless Cave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"s","","ed Lands","kin Patch",1073741888,"","","","","",30,"Chillwind Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"s","Dun Morogh","hore","in Patch",1073741888,"","","","","",18,"Raptor Grounds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"","Dun Morogh","hore","n Patch",1073741888,"","","","","",20,"Bramblescar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"Silverpine Forest","Dun Morogh","hore"," Patch",1073741888,"","","","","",13,"Thorn Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"ilverpine Forest","Dun Morogh","hore","Patch",1073741888,"","","","","",19,"Agama'gor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"lverpine Forest","Dun Morogh","hore","atch",1073741888,"","","","","",20,"Blackthorn Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"verpine Forest","Dun Morogh","hore","tch",1075839040,"","","","","",18,"Honor's Stand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"erpine Forest","Dun Morogh","hore","ch",1075839040,"","","","","",17,"The Mor'shan Rampart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"rpine Forest","Dun Morogh","hore","h",1073741888,"","","","","",11,"Grol'dom Farm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"Kharanos","Dun Morogh","hore","",1073741888,"","","","","",24,"Razorfen Kraul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"haranos","Dun Morogh","hore","The Stonefield Farm",1075839040,"","","","","",0,"The Great Lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0,0
"alley","","asted Lands","he Stonefield Farm",1073741888,"","","","","",40,"Mistvale Valley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"lley","","asted Lands","e Stonefield Farm",1073741888,"","","","","",43,"Nek'mani Wellspring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ley","","asted Lands"," Stonefield Farm",1073741888,"","","","","",42,"Bloodsail Compound",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"ey","","asted Lands","Stonefield Farm",1073741888,"","","","","",36,"Venture Co. Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"y","","asted Lands","tonefield Farm",1073741888,"","","","","",43,"Gurubashi Arena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"","","asted Lands","onefield Farm",1073741888,"","","","","",0,"Spirit Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"'Bolar Quarry","","asted Lands","nefield Farm",1073741888,"","","","","",0,"The Crimson Veil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"Bolar Quarry","","asted Lands","efield Farm",1073741888,"","","","","",0,"The Riptide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"olar Quarry","","asted Lands","field Farm",1073741888,"","","","","",0,"The Damsel's Luck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
"lar Quarry","","asted Lands","ield Farm",1073741888,"","","","","",0,"Venture Co. Operations Center",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0,0
