# fields=18 strings=0,1
"%s agrees with %s.","%s agrees with %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ur fist in anger at %s.","You begin to groan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r fist in anger at %s.","%s grovels before %s like a subservient peon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" fist in anger at %s.","%s grovels before you like a subservient peon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"fist in anger at %s.","You grovel before %s like a subservient peon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ist in anger at %s.","%s grovels on the ground, wallowing in subservience.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"st in anger at %s.","You grovel on the ground, wallowing in subservience.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"t in anger at %s.","%s takes one look at %s and lets out a guffaw!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" in anger at %s.","%s takes one look at you and lets out a guffaw!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"in anger at %s.","You take one look at %s and let out a guffaw!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"n anger at %s.","%s lets out a boisterous guffaw!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" anger at %s.","You let out a boisterous guffaw!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"anger at %s.","%s hails %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"nger at %s.","%s hails you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ger at %s.","You hail %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"er at %s.","%s hails everyone around him.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r at %s.","You hail those around you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" at %s.","%s hails everyone around her.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"at %s.","%s is very happy with %s!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"t %s.","%s is very happy with you!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" %s.","You are very happy with %s!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"%s.","%s is filled with happiness!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s.","You are filled with happiness!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
".","%s greets %s with a hearty hello!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"","%s greets you with a hearty hello!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"%s raises his fist in anger.","You greet %s with a hearty hello!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s raises his fist in anger.","%s greets everyone with a hearty hello!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" raises his fist in anger.","You greet everyone with a hearty hello!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"raises his fist in anger.","%s hugs %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"aises his fist in anger.","%s hugs you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ises his fist in anger.","You hug %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ses his fist in anger.","%s needs a hug!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"es his fist in anger.","You need a hug!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s his fist in anger.","%s is hungry.  Maybe %s has some food...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" his fist in anger.","%s is hungry.  Maybe you have some food...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"his fist in anger.","You are hungry.  Maybe %s has some food...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"is fist in anger.","%s is hungry!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s fist in anger.","You are hungry!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" fist in anger.","%s blows %s a kiss.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"fist in anger.","%s blows you a kiss.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ist in anger.","You blow a kiss to %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"st in anger.","%s blows a kiss into the wind.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"t in anger.","You blow a kiss into the wind.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" in anger.","%s kneels before %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"in anger.","%s kneels before you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"n anger.","You kneel before %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" anger.","%s kneels down.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"anger.","You kneel down.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"nger.","%s laughs at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ger.","%s laughs at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"er.","You laugh at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r.","%s laughs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
".","You laugh.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"","%s lies down before %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"You raise your fist in anger.","%s lies down before you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ou raise your fist in anger.","You lie down before %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"u raise your fist in anger.","%s lies down.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" raise your fist in anger.","You lie down.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"raise your fist in anger.","%s massages %s's shoulders.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"aise your fist in anger.","%s massages your shoulders.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ise your fist in anger.","You massage %s's shoulders.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"se your fist in anger.","%s needs a massage!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"e your fist in anger.","You need a massage!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" your fist in anger.","%s moans suggestively at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"your fist in anger.","%s moans suggestively at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"our fist in anger.","You moan suggestively at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ur fist in anger.","%s moans suggestively.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r fist in anger.","You moan suggestively.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" fist in anger.","%s drops his trousers and moons %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"fist in anger.","%s drops his trousers and moons you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ist in anger.","You drop your trousers and moon %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"st in anger.","%s drops his trousers and moons everyone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"t in anger.","You drop your trousers and moon everyone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" in anger.","%s drops her trousers and moons %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"in anger.","%s drops her trousers and moons you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"n anger.","%s drops her trousers and moons everyone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" anger.","In quiet contemplation, %s mourns the death of %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"anger.","In quiet contemplation, %s mourns your death.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"nger.","In quiet contemplation, you mourn the death of %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ger.","In quiet contemplation, %s mourns the loss of the dead.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"er.","In quiet contemplation, you mourn the loss of the dead.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r.","%s tells %s NO.  Not going to happen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
".","%s tells you NO.  Not going to happen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"","You tell %s NO.  Not going to happen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"%s raises her fist in anger at %s.","%s clearly states, NO.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s raises her fist in anger at %s.","You clearly state, NO.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" raises her fist in anger at %s.","%s nods at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"raises her fist in anger at %s.","%s nods at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"aises her fist in anger at %s.","You nod at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ises her fist in anger at %s.","%s nods.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ses her fist in anger at %s.","You nod.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"es her fist in anger at %s.","%s picks his nose and shows it to %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s her fist in anger at %s.","%s picks his nose and shows it to you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" her fist in anger at %s.","You pick your nose and show it to %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"her fist in anger at %s.","%s passes the time with a finger deep in one nostril.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"er fist in anger at %s.","With a finger deep in one nostril, you pass the time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r fist in anger at %s.","%s picks her nose and shows it to %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" fist in anger at %s.","%s picks her nose and shows it to you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"fist in anger at %s.","%s takes one look at %s and panics.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ist in anger at %s.","%s takes one look at you and panics.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"st in anger at %s.","You take one look at %s and panic.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"t in anger at %s.","%s runs around in a frenzied state of panic.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" in anger at %s.","You run around in a frenzied state of panic.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"in anger at %s.","%s peers at %s searchingly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"n anger at %s.","%s peers at you searchingly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" anger at %s.","You peer at %s searchingly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"anger at %s.","%s peers around, searchingly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"nger at %s.","You peer around, searchingly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ger at %s.","%s pleads with %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"er at %s.","%s pleads with you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r at %s.","You plead with %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" at %s.","%s drops to his knees and pleads in desperation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"at %s.","You drop to your knees and plead in desperation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"t %s.","%s drops to her knees and plead in desperation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" %s.","%s points at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"%s.","%s points at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s.","You point at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
".","%s points over yonder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"","You point over yonder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"%s raises her fist in anger at you.","%s pokes %s.  Hey!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s raises her fist in anger at you.","%s pokes you.  Hey!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" raises her fist in anger at you.","You poke %s.  Hey!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"raises her fist in anger at you.","%s pokes his belly and giggles.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"aises her fist in anger at you.","You poke your belly and giggle.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ises her fist in anger at you.","%s pokes her belly and giggles.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ses her fist in anger at you.","%s says a prayer for %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"es her fist in anger at you.","%s says a prayer for you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s her fist in anger at you.","You say a prayer for %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" her fist in anger at you.","%s prays to the Gods.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"her fist in anger at you.","You pray to the Gods.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"er fist in anger at you.","%s roars with bestial vigor at %s.  So fierce!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r fist in anger at you.","%s roars with bestial vigor at you.  So fierce!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" fist in anger at you.","You roar with bestial vigor at %s.  So fierce!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"fist in anger at you.","%s roars with bestial vigor.  So fierce!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ist in anger at you.","You roar with bestial vigor.  So fierce!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"st in anger at you.","%s rolls on the floor laughing at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"t in anger at you.","%s rolls on the floor laughing at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" in anger at you.","You roll on the floor laughing at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"in anger at you.","%s rolls on the floor laughing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"n anger at you.","You roll on the floor laughing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" anger at you.","%s makes a rude gesture at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"anger at you.","%s makes a rude gesture at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"nger at you.","You make a rude gesture at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ger at you.","%s makes a rude gesture.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"er at you.","You make a rude gesture.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r at you.","%s salutes %s with respect.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" at you.","%s salutes you with respect.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"at you.","You salute %s with respect.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"t you.","%s stands at attention and salutes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" you.","You stand at attention and salute.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"you.","%s scratches %s.  How catty!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ou.","%s scratches you.  How catty!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"u.","You scratch %s.  How catty!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
".","%s scratches himself.  Ah, much better!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"","You scratch yourself.  Ah, much better!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"%s raises her fist in anger.","%s scratches herself.  Ah, much better!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s raises her fist in anger.","%s thinks %s is a sexy devil.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" raises her fist in anger.","%s thinks you are a sexy devil.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"raises her fist in anger.","You think %s is a sexy devil.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"aises her fist in anger.","%s is too sexy for his tunic...so sexy it hurts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ises her fist in anger.","You're too sexy for your tunic...so sexy it hurts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ses her fist in anger.","%s is too sexy for her tunic...so sexy it hurts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"es her fist in anger.","%s shakes his rear at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s her fist in anger.","%s shakes his rear at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" her fist in anger.","You shake your rear at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"her fist in anger.","%s shakes his rear.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"er fist in anger.","You shake your rear.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r fist in anger.","%s shakes her rear at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" fist in anger.","%s shakes her rear at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"fist in anger.","%s shakes her rear.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ist in anger.","%s shouts at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"st in anger.","%s shouts at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"t in anger.","You shout at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" in anger.","%s shouts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"in anger.","You shout.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"n anger.","%s shrugs at %s.  Who knows?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" anger.","%s shrugs at you.  Who knows?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"anger.","You shrug at %s.  Who knows?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"nger.","%s shrugs.  Who knows?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ger.","You shrug.  Who knows?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"er.","%s smiles shyly at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"r.","%s smiles shyly at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
".","You smile shyly at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"","%s smiles shyly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"%s apologizes to %s.  Sorry!","You smile shyly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s apologizes to %s.  Sorry!","%s sighs at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" apologizes to %s.  Sorry!","%s sighs at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"apologizes to %s.  Sorry!","You sigh at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"pologizes to %s.  Sorry!","%s lets out a long, drawn-out sigh.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ologizes to %s.  Sorry!","You let out a long, drawn-out sigh.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"logizes to %s.  Sorry!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712188
"ogizes to %s.  Sorry!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712188
"gizes to %s.  Sorry!","%s falls asleep. Zzzzzzz.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"izes to %s.  Sorry!","You fall asleep.  Zzzzzzz.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"zes to %s.  Sorry!","%s bares his teeth and snarls at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"es to %s.  Sorry!","%s bares his teeth and snarls at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s to %s.  Sorry!","You bare your teeth and snarl at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" to %s.  Sorry!","%s bares his teeth and snarls.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"to %s.  Sorry!","You bare your teeth and snarl.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"o %s.  Sorry!","%s bares her teeth and snarls at %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" %s.  Sorry!","%s bares her teeth and snarls at you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"%s.  Sorry!","%s bares her teeth and snarls.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s.  Sorry!","%s spits on %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
".  Sorry!","%s spits on you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"  Sorry!","You spit on %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" Sorry!","%s spits on the ground.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"Sorry!","You spit on the ground.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"orry!","%s stares %s down.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"rry!","%s stares you down.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ry!","You stare %s down.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"y!","%s stares off into the distance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"!","You stare off into the distance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"","%s is surprised by %s's actions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"%s apologizes to you.  Sorry!","%s is surprised by your actions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s apologizes to you.  Sorry!","You are surprised by %s's actions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" apologizes to you.  Sorry!","%s is so surprised!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"apologizes to you.  Sorry!","You are so surprised!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"pologizes to you.  Sorry!","%s surrenders before %s.  Such is the agony of defeat...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ologizes to you.  Sorry!","%s surrenders before you.  Such is the agony of defeat...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"logizes to you.  Sorry!","You surrender before %s.  Such is the agony of defeat...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ogizes to you.  Sorry!","%s surrenders to his opponents.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"gizes to you.  Sorry!","You surrender to your opponents.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"izes to you.  Sorry!","%s surrenders to her opponents.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"zes to you.  Sorry!","%s wants to talk things over with %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"es to you.  Sorry!","%s wants to talk things over with you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"s to you.  Sorry!","You want to talk things over with %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" to you.  Sorry!","%s talks to himself since no one else seems interested.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"to you.  Sorry!","You talk to yourself since no one else seems interested.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"o you.  Sorry!","%s talks to herself since no one else seems interested.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" you.  Sorry!","%s talks excitedly with %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"you.  Sorry!","%s talks excitedly with you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ou.  Sorry!","You talk excitedly with %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"u.  Sorry!","%s talks excitedly with everyone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
".  Sorry!","You talk excitedly with everyone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"  Sorry!","%s questions %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" Sorry!","%s questions you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"Sorry!","You question %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"orry!","%s wants to know the meaning of life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"rry!","You want to know the meaning of life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ry!","%s taps his foot as he waits for %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"y!","%s taps his foot as he waits for you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"!","You tap your foot as you wait for %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"","%s taps his foot.  Hurry up already!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"You apologize to %s.  Sorry!","You tap your foot.  Hurry up already!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ou apologize to %s.  Sorry!","%s taps her foot as she waits for %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"u apologize to %s.  Sorry!","%s taps her foot as she waits for you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
" apologize to %s.  Sorry!","%s taps her foot.  Hurry up already!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"apologize to %s.  Sorry!","%s thanks %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"pologize to %s.  Sorry!","%s thanks you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
"ologize to %s.  Sorry!","You thank %s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190
