# fields=16 strings=0,1,2,3,5,6,7,8,9,11,12,13,14,15
"ArmoredBrown","MineSpiderSkinSteel","","nSkinZebra",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"rmoredBrown","MineSpiderSkinSteel","","SkinZebra",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"moredBrown","MineSpiderSkinSteel","","kinZebra",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"oredBrown","al","","inZebra",1067450368,"SkinTurquoise","","","","",1,"","","","",""
"redBrown","mal","","nZebra",1065353216,"orseSkinBlack","","","","",0,"","","","",""
"BoarSkinArmoredBrown_Alpha","l","","inSpotted",1065353216,"orseSkinBlack","","","","",1,"","derSkinSteel","","",""
"oarSkinArmoredBrown_Alpha","","","nSpotted",1065353216,"orseSkinBlack","","","","",1,"","piderSkinSteel","","",""
"arSkinArmoredBrown_Alpha","l","","Spotted",1065353216,"orseSkinBlack","","","","",1,"","erSkinSteel","","",""
"rSkinArmoredBrown_Alpha","iderSkinSteel","","potted",1065353216,"orseSkinBlack","","","","",0,"","teel","","",""
"SkinArmoredBrown_Alpha","","","ted",1065353216,"orseSkinBlack","","","","",1,"","SpiderSkinSteel","","",""
"kinArmoredBrown_Alpha","","","ed",1065353216,"orseSkinBlack","","","","",1,"","SpiderSkinSteel","","",""
"inArmoredBrown_Alpha","l","","otted",1065353216,"orseSkinBlack","","","","",1,"","erSkinSteel","","",""
"nArmoredBrown_Alpha","l","","tted",1065353216,"orseSkinBlack","","","","",1,"","erSkinSteel","","",""
"ArmoredBrown_Alpha","","","StoneGolemSkinSand",1065353216,"orseSkinBlack","","","","",1,"","SpiderSkinSteel","","",""
"rmoredBrown_Alpha","","","toneGolemSkinSand",1065353216,"orseSkinBlack","","","","",1,"","SpiderSkinSteel","","",""
"moredBrown_Alpha","l","","d",1065353216,"orseSkinBlack","","","","",1,"","rSkinSteel","","",""
"oredBrown_Alpha","l","","",1065353216,"orseSkinBlack","","","","",1,"","rSkinSteel","","",""
"redBrown_Alpha","","","eGolemSkinSand",1065353216,"orseSkinBlack","","","","",1,"","piderSkinSteel","","",""
"edBrown_Alpha","","","GolemSkinSand",1065353216,"orseSkinBlack","","","","",1,"","piderSkinSteel","","",""
"dBrown_Alpha","l","","oneGolemSkinSand",1065353216,"orseSkinBlack","","","","",1,"","derSkinSteel","","",""
"Brown_Alpha","l","","neGolemSkinSand",1065353216,"orseSkinBlack","","","","",1,"","derSkinSteel","","",""
"rown_Alpha","","","emSkinSand",1065353216,"orseSkinBlack","","","","",1,"","eSpiderSkinSteel","","",""
"own_Alpha","l","","olemSkinSand",1065353216,"orseSkinBlack","","","","",1,"","rSkinSteel","","",""
"wn_Alpha","","","mSkinSand",1065353216,"orseSkinBlack","","","","",1,"","eSpiderSkinSteel","","",""
"n_Alpha","l","","lemSkinSand",1065353216,"orseSkinBlack","","","","",1,"","rSkinSteel","","",""
"_Alpha","","","inSand",1065353216,"orseSkinBlack","","","","",1,"","SpiderSkinSteel","","",""
"Alpha","l","","SkinSand",1065353216,"orseSkinBlack","","","","",1,"","rSkinSteel","","",""
"lpha","","","nSand",1065353216,"orseSkinBlack","","","","",1,"","SpiderSkinSteel","","",""
"pha","l","","kinSand",1065353216,"orseSkinBlack","","","","",1,"","rSkinSteel","","",""
"ha","nskin","","",1065353216,"orseSkinBlack","HumanFemaleKidfarmdress","","","",1,"","","","",""
"a","iderSkinSteel","","nd",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"","derSkinSteel","","",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"HighElfMaleWarrior","iderSkinSteel","","d",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"ighElfMaleWarrior","derSkinSteel","","GazelleSkinOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"ghElfMaleWarrior","iderSkinSteel","","azelleSkinOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"hElfMaleWarrior","derSkinSteel","","elleSkinOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"ElfMaleWarrior","iderSkinSteel","","zelleSkinOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"lfMaleWarrior","derSkinSteel","","lleSkinOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"fMaleWarrior","iderSkinSteel","","leSkinOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"MaleWarrior","derSkinSteel","","SkinOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"aleWarrior","iderSkinSteel","","eSkinOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"leWarrior","derSkinSteel","","kinOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"eWarrior","iderSkinSteel","","nOrange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"Warrior","iderSkinSteel","","Orange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"arrior","derSkinSteel","","range",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"rrior","derSkinSteel","","ange",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"rior","al","","nge",1065353216,"nTurquoise","","","","",1,"","","","",""
"or","SpiderSkinSteel","","derBeastSkinGreen",1067869798,"nTurquoise","","","","",1,"","","","",""
"r","mal","","e",1065353216,"orseSkinBlack","","","","",0,"","mal","","",""
"","l","","",1066611507,"orseSkinBlack","","","","",0,"","rSkinSteel","","",""
"BoarSkinBrownArmored","l","","GazelleSkinStriped",1065353216,"orseSkinBlack","","","","",0,"","derSkinSteel","","",""
"oarSkinBrownArmored","MineSpiderSkinSteel","","azelleSkinStriped",1065353216,"orseSkinBlack","","","","",0,"","oboldskinNormal","","",""
"rSkinBrownArmored","al","","elleSkinStriped",1065353216,"orseSkinBlack","","","","",1,"","Normal","","",""
"SkinBrownArmored","MineSpiderSkinSteel","","lleSkinStriped",1065353216,"orseSkinBlack","","","","",1,"","boldskinNormal","","",""
"kinBrownArmored","neSpiderSkinSteel","","leSkinStriped",1065353216,"orseSkinBlack","","","","",0,"","iderSkinSteel","","",""
"inBrownArmored","","","eSkinStriped",1065353216,"orseSkinBlack","","","","",1,"","SpiderSkinSteel","","",""
"nBrownArmored","iderSkinSteel","","SkinStriped",1065353216,"orseSkinBlack","","","","",1,"","teel","","",""
"BrownArmored","BeastSkinGreenAlpha","","",1065353216,"orseSkinBlack","TharazunSkin2","TharazunSkin1","","",4294967295,"","","","",""
"rownArmored","piderSkinSteel","","kinStriped",1065353216,"orseSkinBlack","","","","",1,"","nskin","","",""
"ownArmored","CitizenLow","","",1073741824,"orseSkinBlack","KeeperOfTheGroveSkin2","KeeperLeaves2","","",1,"","","","",""
"wnArmored","CitizenLow","","",1073741824,"orseSkinBlack","KeeperOfTheGroveSkin","KeeperLeaves2","","",1,"","","","",""
"nArmored","eSpiderSkinSteel","","inStriped",1065353216,"orseSkinBlack","","","","",1,"","triderSkinTurquoise","","",""
"Armored","in","","",1067869798,"orseSkinBlack","BearSkinDrkBrown","","","",1,"","","","",""
"rmored","in","","",1075838976,"leSkin02","BearSkinDrkBrown","","","",1,"","","","",""
"mored","kin","","",1075838976,"orseSkinBlack","TigerSkinBlack","","","",1,"","","","",""
"ored","Skin01","","nStriped",1065353216,"orseSkinBlack","","","","",1,"","inSteel","","",""
"red","","","",1061158912,"orseSkinBlack","Goblin","GOBLINSHREDDERSKIN01","GOBLINSHREDDERSKIN02","",2,"","nSteel","","",""
"ed","mal","","loodElfFemaleMage",1065353216,"orseSkinBlack","","","","",0,"","rmal","","",""
"d","astSkinGreenAlpha","","",1065353216,"orseSkinBlack","ObsidianDestroyerSkin","ObsidianDestroyerWingSkin","","",3,"","","","",""
"rmored","al","","Mage",1065353216,"orseSkinBlack","","","","",1,"","Normal","","",""
"mored","mal","","age",1065353216,"orseSkinBlack","","","","",1,"","mal","","",""
"Warrior","mal","","ge",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"arrior","","","n",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"rrior","","","Skin",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"rior","","","kin",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"ior","l","","airSkin",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"or","","","",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"r","l","","irSkin",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"","l","","rSkin",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"HighElfFemalePriestess","l","","in",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"ighElfFemalePriestess","","","idBearSkinRed",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"ghElfFemalePriestess","","","earSkinRed",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"hElfFemalePriestess","","","dBearSkinRed",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"ElfFemalePriestess","l","","DruidBearSkinRed",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"lfFemalePriestess","l","","ruidBearSkinRed",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"fFemalePriestess","l","","uidBearSkinRed",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"FemalePriestess","","","arSkinRed",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"emalePriestess","l","","BearSkinRed",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"malePriestess","","","kinRed",1067869798,"orseSkinBlack","","","","",0,"","","","",""
"alePriestess","l","","ellow",1067869798,"orseSkinBlack","","","","",1,"","","","",""
"lePriestess","","","inRed",1067869798,"orseSkinBlack","","","","",0,"","","","",""
"ePriestess","l","","llow",1067869798,"orseSkinBlack","","","","",1,"","","","",""
"Priestess","","","ed",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"riestess","","","d",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"iestess","l","","nRed",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"estess","l","","Red",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"stess","","","aurenBearSkinBrown",1068708659,"orseSkinBlack","","","","",0,"","","","",""
"tess","","","urenBearSkinBrown",1068708659,"orseSkinBlack","","","","",0,"","","","",""
"ess","l","","ruidTaurenBearSkinBrown",1068708659,"orseSkinBlack","","","","",1,"","","","",""
"ss","l","","idTaurenBearSkinBrown",1068708659,"orseSkinBlack","","","","",1,"","","","",""
"s","","","dTaurenBearSkinBrown",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"","l","","DruidTaurenBearSkinBrown",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"BatSkinWhite01","","","TaurenBearSkinBrown",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"atSkinWhite01","l","","uidTaurenBearSkinBrown",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"SkinWhite01","","","BearSkinBrown",1068708659,"orseSkinBlack","","","","",0,"","","","",""
"kinWhite01","l","","enBearSkinBrown",1068708659,"orseSkinBlack","","","","",1,"","","","",""
"inWhite01","","","earSkinBrown",1068708659,"orseSkinBlack","","","","",0,"","","","",""
"nWhite01","n02","","",1077936128,"orseSkinBlack","MoltenGiant","","","",4,"","","","",""
"White01","l","","nBearSkinBrown",1068708659,"orseSkinBlack","","","","",1,"","","","",""
"hite01","","","rSkinBrown",1067869798,"orseSkinBlack","","","","",0,"","","","",""
"ite01","","","SkinBrown",1067869798,"orseSkinBlack","","","","",0,"","","","",""
"te01","l","","renBearSkinBrown",1067869798,"orseSkinBlack","","","","",1,"","","","",""
"e01","l","","arSkinBrown",1067869798,"orseSkinBlack","","","","",1,"","","","",""
"01","","","nBrown",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"1","","","Brown",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"","l","","kinBrown",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"BatSkinWhite02","l","","inBrown",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"atSkinWhite02","l","","own",1068708659,"orseSkinBlack","","","","",1,"","","","",""
"tSkinWhite02","e_Skullbag","","",1069547520,"orseSkinBlack","FelBeastSkinRedBlack","","","",3,"","","","",""
"SkinWhite02","","","n",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"kinWhite02","","","",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"inWhite02","l","","rown",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"nWhite02","l","","wn",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"White02","readLordSkin","","",1077936128,"orseSkinBlack","SalamanderMaleSkinRed","","","",4294967295,"","","","",""
"hite02","ow","","",1076468122,"orseSkinBlack","OgreSkinYellow","OgreMageSkin2Copper","","",3,"","","","",""
"ite02","","","taurSkinYellow",1067869798,"orseSkinBlack","","","","",0,"","","","",""
"te02","l","","CentaurSkinYellow",1067869798,"orseSkinBlack","","","","",1,"","","","",""
"e02","","","aurSkinYellow",1067869798,"orseSkinBlack","","","","",0,"","","","",""
"02","l","","ntaurSkinYellow",1067869798,"orseSkinBlack","","","","",1,"","","","",""
"2","l","","entaurSkinYellow",1067869798,"orseSkinBlack","","","","",1,"","","","",""
"","","","SkinYellow",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"ShadeReflect","l","","",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"hadeReflect","","","kinYellow",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"adeReflect","l","","rSkinYellow",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"deReflect","","","nYellow",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"eReflect","","","Yellow",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"Reflect","l","","urSkinYellow",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"eflect","l","","inYellow",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"flect","","","low",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"ect","","","ow",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"ct","l","","llow",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"t","","","rpyYellow",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"","","","pyYellow",1067030938,"orseSkinBlack","","","","",0,"","","","",""
"NagaMaleSkinBlack","","","yYellow",1068708659,"orseSkinBlack","","","","",0,"","","","",""
"agaMaleSkinBlack","l","","White",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"gaMaleSkinBlack","l","","arpyYellow",1067030938,"orseSkinBlack","","","","",1,"","","","",""
"aMaleSkinBlack","l","","",1068708659,"orseSkinBlack","","","","",1,"","","","",""
"MaleSkinBlack","","","Yellow",1068708659,"orseSkinBlack","","","","",0,"","","","",""
"aleSkinBlack","l","","HarpyYellow",1068708659,"orseSkinBlack","","","","",1,"","","","",""
"leSkinBlack","readLordSkin","","",1082130432,"orseSkinBlack","SalamanderMaleSkinBlack","","","",4294967295,"","","","",""
"eSkinBlack","readLordSkin","","",1073741824,"orseSkinBlack","SalamanderMaleSkinRed","","","",4294967295,"","","","",""
"SkinBlack","eSpiderSkinSteel","","low",1065353216,"orseSkinBlack","","","","",1,"","StriderSkinTurquoise","","",""
"kinBlack","neSpiderSkinSteel","","",1065353216,"orseSkinBlack","","","","",1,"","ineSpiderSkinSteel","","",""
"inBlack","eSpiderSkinSteel","","arpyIvory",1065353216,"orseSkinBlack","","","","",1,"","triderSkinTurquoise","","",""
"nBlack","neSpiderSkinSteel","","rpyIvory",1065353216,"orseSkinBlack","","","","",1,"","iderSkinTurquoise","","",""
"Black","eSkin01","","pyIvory",1065353216,"orseSkinBlack","","","","",1,"","hauginskin","","",""
"lack","eSkin01","skinNormal","pyIvory",1065353216,"orseSkinBlack","","","","",1,"","itanFemaleSkin_01","","",""
"ack","Skin01","","HarpyIvory",1065353216,"orseSkinBlack","","","","",1,"","ise","","",""
"ck","Skin01","","w",1065353216,"orseSkinBlack","","","","",1,"","hauginskin","","",""
"k","eSkin01","skinNormal","ellow",1065353216,"orseSkinBlack","","","","",1,"","TitanFemaleSkin_01","","",""
"","eSpiderSkinSteel","","yIvory",1065353216,"orseSkinBlack","","","","",1,"","StriderSkinTurquoise","","",""
"NagaMaleSkinBlackFins","eSkin01","skinNormal","ow",1065353216,"orseSkinBlack","","","","",1,"","auginskin","","",""
"agaMaleSkinBlackFins","Skin01","","llow",1065353216,"orseSkinBlack","","","","",1,"","e","","",""
"gaMaleSkinBlackFins","uginskin","","",1066611507,"orseSkinBlack","DryadSkinFrost","DryadEyeGlow","ArmorReflect2","",4294967295,"","SkinBeige","","",""
"aMaleSkinBlackFins","neSpiderSkinSteel","","Ivory",1065353216,"orseSkinBlack","","","","",1,"","riderSkinTurquoise","","",""
"MaleSkinBlackFins","eSpiderSkinSteel","","ory",1065353216,"orseSkinBlack","","","","",1,"","triderSkinTurquoise","","",""
"aleSkinBlackFins","MageSkin2","","",1084227584,"orseSkinBlack","HumanMaleWarriorHeavy_Skin01","","","",1,"","","","",""
"leSkinBlackFins","neSpiderSkinSteel","","RockElementalSkinGray",1065353216,"orseSkinBlack","","","","",1,"","ineSpiderSkinSteel","","",""
"eSkinBlackFins","ahauginskin","","",1092616192,"orseSkinBlack","HumanMalePeasantLightSkin","","","",1,"","","","",""
"SkinBlackFins","Skin01","","ry",1065353216,"orseSkinBlack","","","","",1,"","ise","","",""
"kinBlackFins","eSpiderSkinSteel","","kElementalSkinGray",1065353216,"orseSkinBlack","","","","",1,"","triderSkinTurquoise","","",""
"inBlackFins","kin01","","",1075838976,"orseSkinBlack","AncientofLoreSkin","","","",4,"","Beige","","",""
"nBlackFins","MineSpiderSkinSteel","","",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"BlackFins","neSpiderSkinSteel","","ElementalSkinGray",1065353216,"orseSkinBlack","","","","",1,"","ineSpiderSkinSteel","","",""
"lackFins","ineSpiderSkinSteel","","y",1065353216,"orseSkinBlack","","","","",0,"","ige","","",""
"ackFins","MineSpiderSkinSteel","","ckElementalSkinGray",1065353216,"orseSkinBlack","","","","",1,"","e","","",""
"ckFins","ineSpiderSkinSteel","","y",1065353216,"orseSkinBlack","","","","",0,"","ge","","",""
"kFins","MineSpiderSkinSteel","","ckElementalSkinGray",1065353216,"orseSkinBlack","","","","",1,"","oboldskinNormal","","",""
"Fins","iderSkinSteel","","lementalSkinGray",1065353216,"orseSkinBlack","","","","",1,"","quoise","","",""
"ins","derSkinSteel","","ementalSkinGray",1065353216,"orseSkinBlack","","","","",1,"","rquoise","","",""
"ns","l","","",1065353216,"orseSkinBlack","","","","",1,"","derSkinSteel","","",""
"s","l","","",1065353216,"orseSkinBlack","","","","",1,"","derSkinSteel","","",""
"","","","ntalSkinGray",1065353216,"orseSkinBlack","","","","",1,"","piderSkinSteel","","",""
"NagaMaleSkinBlue","","","",1065353216,"orseSkinBlack","","","","",1,"","piderSkinSteel","","",""
"agaMaleSkinBlue","uginskin","","",1065353216,"orseSkinBlack","DryadSkinGreen","DryadEyeGlow","ArmorReflect2","",1,"","","","",""
"gaMaleSkinBlue","MineSpiderSkinSteel","","dingHorseSkinPinto",1065353216,"orseSkinBlack","","","","",0,"","oboldskinNormal","","",""
"aMaleSkinBlue","ineSpiderSkinSteel","","idingHorseSkinPinto",1065353216,"orseSkinBlack","","","","",1,"","ow","","",""
"MaleSkinBlue","aleSkin01","","ingHorseSkinPinto",1065353216,"orseSkinBlack","","","","",0,"","dskinNormal","","",""
"aleSkinBlue","MaleSkin01","rquoise","ngHorseSkinPinto",1065353216,"orseSkinBlack","","","","",1,"","skinNormal","","",""
"leSkinBlue","eSpiderSkinSteel","","gHorseSkinPinto",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"eSkinBlue","eSpiderSkinSteel","","HorseSkinPinto",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"SkinBlue","eSpiderSkinSteel","","orseSkinPinto",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"kinBlue","eSpiderSkinSteel","","rseSkinPinto",1065353216,"orseSkinBlack","","","","",1,"","","","",""
"inBlue","InfernalSkin","","",1073741824,"orseSkinBlack","BoneGolemSkin","BoneGolemSkullbag","","",4294967295,"","","","",""
"nBlue","InfernalSkin","","",1067450368,"orseSkinBlack","BoneGolemSkin","BoneGolemSkullbag","","",4294967295,"","","","",""
"Blue","mal","","y",1065353216,"orseSkinBlack","","","","",0,"","mal","","",""
"lue","MineSpiderSkinSteel","","",1065353216,"orseSkinBlack","","","","",0,"","oboldskinNormal","","",""
"ue","ineSpiderSkinSteel","","gHorseSkinWhite",1065353216,"orseSkinBlack","","","","",1,"","ow","","",""
"e","MaleSkin01","rquoise","HorseSkinWhite",1065353216,"orseSkinBlack","","","","",1,"","skinNormal","","",""
"","aleSkin01","","orseSkinWhite",1065353216,"orseSkinBlack","","","","",0,"","dskinNormal","","",""
"NagaMaleSkinBlueFins","l","","urtleSkinWhite",1065353216,"orseSkinBlack","","","","",1,"","rSkinSteel","","",""
"agaMaleSkinBlueFins","l","","TurtleSkinWhite",1065353216,"orseSkinBlack","","","","",1,"","derSkinSteel","","",""
"gaMaleSkinBlueFins","","","kinBlack",1065353216,"orseSkinBlack","","","","",1,"","piderSkinSteel","","",""
"aMaleSkinBlueFins","iderSkinSteel","","nBlack",1065353216,"orseSkinBlack","","","","",1,"","eel","","",""
"MaleSkinBlueFins","derSkinSteel","","inBlack",1065353216,"orseSkinBlack","","","","",1,"","el","","",""
"kinBlueFins","l","","SkinWhite",1061997773,"orseSkinBlack","","","","",0,"","rSkinSteel","","",""
"SkinGreen","tanFemaleSkin_02","","",1077936128,"orseSkinBlack","FireElementalSkin","","","",3,"","","olemSkinBrown","",""
"kinGreen","eel","","",1077936128,"orseSkinBlack","RockElementalSkinBlack","","","",3,"","","","",""
"inGreenFins","tanFemaleSkin_02","","",1082130432,"orseSkinBlack","FireElementalSkin","","","",3,"","","olemSkinBrown","",""
"SkinSilver","inBeige","","",1067869798,"orseSkinBlack","SilithidFlyerSkinBlue","","","",1,"","","","",""
"kinSilver","kinBeige","","",1067869798,"orseSkinBlack","SilithidTankSkinBlue","","","",4294967295,"","","","",""
"inSilver","eWarriorHeavy_Skin01","quoise","",1067869798,"orseSkinBlack","SilithidScarabSkinTeal","","","",4294967295,"","","","",""
"nSilver","inBeige","","",1069547520,"orseSkinBlack","SilithidFlyerSkinBlue","","","",1,"","","","",""
"Silver","koboldskinNormal","","",1067869798,"orseSkinBlack","AurokkSkinBlueGreen","","","",4294967295,"","","","",""
"ilver","koboldskinNormal","","",1069547520,"orseSkinBlack","AurokkSkin","","","",4294967295,"","","","",""
"lver","kinBeige","","",1070386381,"orseSkinBlack","SilithidTankSkinViolet","","","",4294967295,"","","","",""
"ver","eWarriorHeavy_Skin01","quoise","",1069547520,"orseSkinBlack","SilithidScarabSkinPurple","","","",4294967295,"","","","",""
"er","eWarriorHeavy_Skin01","quoise","",1067869798,"orseSkinBlack","SilithidScarabSkinGold","","","",1,"","","","",""
"r","koboldskinNormal","","",1067869798,"orseSkinBlack","AurokkSkinCopper","","","",4294967295,"","","","",""
"","eWarriorHeavy_Skin01","quoise","",1067869798,"orseSkinBlack","SilithidScarabSkinYellow","","","",0,"","","","",""
"NagaMaleSkinSilverFins","koboldskinNormal","","",1069547520,"orseSkinBlack","AurokkSkinCopper","","","",4294967295,"","","","",""
"agaMaleSkinSilverFins","readLordSkin","","",1080033280,"orseSkinBlack","SalamanderMaleSkinRed","","","",4294967295,"","","","",""
"gaMaleSkinSilverFins","n02","","",1071644672,"orseSkinBlack","MoltenGiant","","","",3,"","","","",""
"aMaleSkinSilverFins","eel","","",1067450368,"orseSkinBlack","RockElementalSkinBlack","","","",1,"","","","",""
"MaleSkinSilverFins","eel","","",1069547520,"orseSkinBlack","RockElementalSkinBlack","","","",1,"","","","",""
"aleSkinSilverFins","l","","rpionskinPink",1065353216,"orseSkinBlack","","","","",1,"","derSkinSteel","","",""
"leSkinSilverFins","","","ionskinPink",1065353216,"orseSkinBlack","","","","",1,"","piderSkinSteel","","",""
"eSkinSilverFins","l","","pionskinPink",1065353216,"orseSkinBlack","","","","",1,"","derSkinSteel","","",""
"SkinSilverFins","e_Skullbag","","",1065353216,"orseSkinBlack","FelBeastSkinRedBlack","","","",3,"","","","",""
"kinSilverFins","eSpiderSkinSteel","","reSkinBlue",1065353216,"nTurquoise","","","","",0,"","","","",""
"inSilverFins","iderSkinSteel","","onskinPink",1065353216,"orseSkinBlack","","","","",1,"","eel","","",""
"nSilverFins","e_Skullbag","","",1067450368,"orseSkinBlack","FelBeastSkinRedBlack","","","",3,"","","","",""
"TigerSkinYellow","e_Skullbag","","",1073741824,"orseSkinBlack","FelBeastSkinRedBlack","","","",3,"","","","",""
"igerSkinYellow","olfSkinDarkBlack","fSkinTimber","",1069547520,"orseSkinBlack","ImpSkinRed","","","",4294967295,"HumanThiefSkin","","rown","",""
"gerSkinYellow","itanMaleSkin01","","",1056964608,"orseSkinBlack","Cockroach","","","",4294967295,"","","","",""
"erSkinYellow","TitanMaleSkin02","","",1066611507,"orseSkinBlack","SharkSkinBlue","","","",4294967295,"","","","",""
"rSkinYellow","TitanMaleSkin02","","",1062836634,"orseSkinBlack","SharkSkinBrown","","","",4294967295,"","","","",""
"SkinYellow","TitanMaleSkin02","","",1062836634,"orseSkinBlack","SharkSkinBlue","","","",2,"","","","",""
"kinYellow","calpMelee","aleSkin01","",1062836634,"orseSkinBlack","SharkSkinBlue","","","",4294967295,"","","","",""
"inYellow","calpMelee","aleSkin01","",1062836634,"orseSkinBlack","SharkSkinBrown","","","",4294967295,"","","","",""
"nYellow","calpMelee","aleSkin01","",1065353216,"orseSkinBlack","SharkSkinBrown","","","",2,"","","","",""
"Yellow","calpMelee","aleSkin01","",1065353216,"orseSkinBlack","SharkSkinPurple","","","",2,"","","","",""
"ellow","TitanMaleSkin02","","",1065353216,"orseSkinBlack","SharkSkinBrown","","","",2,"","","","",""
"llow","TitanMaleSkin02","","",1065353216,"orseSkinBlack","SharkSkinPurple","","","",2,"","","","",""
"low","TitanMaleSkin02","","",1066611507,"orseSkinBlack","SharkSkinBrown","","","",4294967295,"","","","",""
"ow","TitanMaleSkin02","","",1066611507,"orseSkinBlack","SharkSkinPurple","","","",4294967295,"","","","",""
"w","TitanMaleSkin02","","",1067869798,"orseSkinBlack","SharkSkinBlue","","","",2,"","","","",""
"","calpMelee","aleSkin01","",1067869798,"orseSkinBlack","SharkSkinBlue","","","",2,"","","","",""
"RidingRaptorSkinEmerald","TitanMaleSkin02","","",1067869798,"orseSkinBlack","SharkSkinBrown","","","",2,"","","","",""
"idingRaptorSkinEmerald","calpMelee","aleSkin01","",1067869798,"orseSkinBlack","SharkSkinBrown","","","",2,"","","","",""
"dingRaptorSkinEmerald","TitanMaleSkin02","","",1069547520,"orseSkinBlack","SharkSkinBlue","","","",2,"","","","",""
"ingRaptorSkinEmerald","calpMelee","aleSkin01","",1069547520,"orseSkinBlack","SharkSkinBlue","","","",2,"","","","",""
"ngRaptorSkinEmerald","TitanMaleSkin02","","",1069547520,"orseSkinBlack","SharkSkinBrown","","","",2,"","","","",""
"gRaptorSkinEmerald","calpMelee","aleSkin01","",1069547520,"orseSkinBlack","SharkSkinBrown","","","",2,"","","","",""
"SeaTurtleSkinGrey","kin01","lue","riped",1065353216,"orseSkinBlack","","","","",1,"","SkinSteel","","",""
"eaTurtleSkinGrey","Skin01","","triped",1065353216,"orseSkinBlack","","","","",1,"","nSteel","","",""
"aTurtleSkinGrey","tanFemaleSkin_02","","",1073741824,"orseSkinBlack","FireElementalSkin","","","",4294967295,"","","olemSkinBrown","",""
"TurtleSkinGrey","n02","","",1073741824,"orseSkinBlack","MoltenGiant","","","",3,"","","","",""
"urtleSkinGrey","n02","","",1075838976,"orseSkinBlack","MoltenGiant","","","",3,"","","","",""
