# fields=19 strings=0,1,2,3,4,5,6,7,8,9,10,11,18
"d\Azeroth\Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_Watermelon.mdx","","","","","","","","","","",3207374739,3211063026,3193426900,1069171350,1060558036,1066690595,""
"\Azeroth\Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_MineCar.mdx","","","","","","","","","","",3213036135,3208777986,3197368506,1065573375,1061227833,1067772784,""
"Azeroth\Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_Barrel.mdx","","ScrollB01.mdx","","","","","","","","",3202065455,3204291423,967021550,1054580800,1056808345,1065239651,""
"zeroth\Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_Crate01.mdx","","B01.mdx","","","01.mdx","","","","","",3206552622,3207161165,980856177,1058936602,1059764054,1065577980,""
"eroth\Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_Crate02.mdx","","B01.mdx","","","","","","","","",3204382624,3207135127,984400062,1057431166,1059790076,1058780725,""
"oth\Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_BookTrapArm.mdx","","","","","","","sive Doodads\Scrolls\ScrollB01.mdx","","","",3197784144,3191114194,3132983221,1051632104,1044928432,1044931653,""
"th\Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_ButtonBigRed.mdx","","rollB01.mdx","","","","","rollB01.mdx","","","",3141672477,3199056529,3198948919,1053101889,1051556540,1051664182,""
"h\Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_DwarvenMemorial.mdx","",".mdx","","","","","","","","",3207978971,3207980380,950244334,1060486230,1060550889,1047117926,""
"\Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound01.mdx","","","","","","","","","","",3222881610,1061857834,3191100974,1085643438,1089329519,1083895687,""
"Elwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_RuneBlue01.mdx","Tall.mdx","all.mdx","","","all.mdx","","","","","",3045472189,3210040656,3210040656,1061063634,1062557008,1062557008,""
"lwynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_RuneGroundBlue01.mdx","x","","","","lActivated\TradeskillNodes\Bush_Magebloom01.mdx","","","","","",3217699186,3218546276,995211031,1071862121,1071015023,1011252734,""
"wynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_Fissure.mdx","","","","","","","mdx","dx","","",3223703622,3223828734,1008016476,1076387444,1076262328,1071185849,""
"ynn\PassiveDoodads\Statue\LionStatue.mdx","World\Goober\G_AlchemySet01.mdx","neric\Human\Passive Doodads\Books\BookMedium01.mdx","","eric\Human\Passive Doodads\Books\BookMedium01.mdx","","","","","","","",3201446409,3207236143,0,1052140454,1059989590,1067586523,""
"nn\PassiveDoodads\Statue\LionStatue.mdx","World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound04.mdx","","","","","","","","","","",3221458503,3225974741,3224741192,1076341651,1075561099,1085339685,""
"n\PassiveDoodads\Statue\LionStatue.mdx","World\Generic\Human\Passive Doodads\Crates\CrateGrain01.mdx","","","","","","","","","","",3206552538,3207165326,980770278,1058936535,1059681678,1061885651,""
"\PassiveDoodads\Statue\LionStatue.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STOVES\POTBELLYSTOVE.MDX","","","","","","","","","","",3213124686,3204133314,3173057951,1053700567,1058310661,1081030711,""
"PassiveDoodads\Statue\LionStatue.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\FIREPITS\SMALLFIREPIT01.MDL","","","","","","","","","","",3214604923,3213456698,3198503350,1065989316,1067629112,1070887793,""
"assiveDoodads\Statue\LionStatue.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\MEDIUMBRAZIER01.MDL","","","","","","","","","","",3213453368,3213109427,3184592220,1065912963,1066256904,1079936169,""
"ssiveDoodads\Statue\LionStatue.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\SMALLBRAZIER01.MDL","","","","","","","","","","",3212711891,3214506415,3189289437,1067014320,1067724189,1074735689,""
"siveDoodads\Statue\LionStatue.mdx","World\Azeroth\Duskwood\PassiveDoodads\CoffinLid\CoffinLid.mdx","","","","","","","","","","",3215982592,3204797776,1059061760,1068673704,1057663664,1060459856,""
"iveDoodads\Statue\LionStatue.mdx","World\Generic\Human\Passive Doodads\ValveSteam\DeadMineValveSteam02.mdx","","","","","","","\Dwarf\Passive Doodads\PowderKegs\PowderKegFused.mdx","","","",999128578,3197655430,3171349627,1056734794,1050171782,1057346759,""
"veDoodads\Statue\LionStatue.mdx","World\Generic\Human\Passive Doodads\ValveSteam\DeadMineValveSteam01.mdx","","","","","","","\Dwarf\Passive Doodads\PowderKegs\PowderKegFused.mdx","","","",999128578,3197655430,3152885026,1056734794,1050171782,1057266950,""
"eDoodads\Statue\LionStatue.mdx","WORLD\SKILLACTIVATED\TRADESKILLENABLERS\BLACKSMITHFORGE.MDX","","","","","","","","","","",3236872122,3235055128,1075388323,1070515028,1087548558,1081725283,""
"Doodads\Statue\LionStatue.mdx","World\Generic\Goblin\PassiveDoodads\ControlPanel\GoblinControlPanel.mdx","","","","","","","","","","",3203823170,3208482287,3136367656,1061968916,1062926895,1074435570,""
"oodads\Statue\LionStatue.mdx","World\SkillActivated\TradeskillNodes\Bush_Gravemoss01.mdx","","","","","","","","","","",3206916738,3207988467,3190038104,1065598079,1066825526,1059299896,""
"odads\Statue\LionStatue.mdx","World\SkillActivated\TradeskillNodes\Bush_Bruiseweed01.mdx","","","","","","","","","","",3213725822,3213725822,3201706456,1066242174,1066242174,1078281705,""
"dads\Statue\LionStatue.mdx","World\SkillActivated\TradeskillNodes\Bush_Mushroom03.mdx","","","","","","","","","","",3218175416,3216570625,3205751493,1068684274,1069312261,1071860284,""
"ads\Statue\LionStatue.mdx","WORLD\KALIMDOR\MULGORE\PASSIVEDOODADS\THUNDERBLUFFELEVATOR\ELEVATORCAR.MDX","","","","","","","","","","",3231404442,3231875508,3223961425,1083725492,1083817031,1095176799,""
"ds\Statue\LionStatue.mdx","World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodThornBush02\DuskwoodThornBush02.mdx","","","","","","","","","","",3213929967,3238450937,3173436445,1092299842,1065951064,1070190985,""
"s\Statue\LionStatue.mdx","World\Generic\NightElf\Passive Doodads\SteppingStones\SteppingStone01.mdx","","","","","","","","","","",3208258060,3211991510,3188976576,1061476236,1066027106,1058248182,""
"\Statue\LionStatue.mdx","World\Generic\PassiveDoodads\ParticleEmitters\AuraPurpleShort.mdx","","","","","","","ric\Dwarf\Passive Doodads\PowderKegs\PowderKegFused.mdx","","","",3212317509,3212441811,3112163904,1065234249,1065109980,1070137692,""
"Statue\LionStatue.mdx","World\Generic\Human\Passive Doodads\SpiderEggsSack\SpiderEggSack04.mdx","","","","","","","","","","",3212646426,3206350054,3185697100,1062460086,1059070887,1069621088,""
"tatue\LionStatue.mdx","World\Kalimdor\Barrens\PassiveDoodads\LampPosts\BarrensLampPost01.mdx","","","","","","","BookStackShort01.mdx","","","",3215220906,3214842672,3187789621,1068262637,1067628634,1069547218,""
"atue\LionStatue.mdx","World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazierStreetLamp.mdx","","","","","","","","","","",3216772052,3216772052,0,1069288404,1069288404,1070802598,""
"tue\LionStatue.mdx","World\Generic\PassiveDoodads\Fruits\Fruit_Banana.mdx","","","","","","","","","","",3188614859,3202610681,3155997267,1039546637,1054573821,1051207976,""
"ue\LionStatue.mdx","World\wmo\Kalimdor\Buildings\NightElfMoonWell\NightElfMoonWellOrnate.wmo","","","","","","","","","","",0,0,0,0,0,0,""
"e\LionStatue.mdx","World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowPlant02.mdx","","","","","","","","","","",3216260389,3217984181,3206792687,1070398435,1066841070,1074538624,""
"\LionStatue.mdx","World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowPlant01.mdx","","","","","","","","","","",3223300830,3220892436,3201309675,1074348429,1073832140,1081010918,""
"LionStatue.mdx","World\SkillActivated\TradeskillNodes\Bush_Steelbloom01.mdx","","","","","","","","","","",3221803187,3221955281,3214769507,1074949230,1074811086,1078470768,""
"ionStatue.mdx","World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs02.mdx","","","","","","","","","","",3156759623,3199570180,3177855161,1056553902,1037916696,1052268061,""
"onStatue.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\MEDIUMBRAZIERNOOMNI01.MDX","","","","","","","","","","",3213453368,3214436622,3184592220,1065912963,1066773474,1080025781,""
"nStatue.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\TALLBRAZIERNOOMNI01.MDX","","","","","","","","","","",3216574895,3216696697,3196826367,1069095349,1068972397,1078610291,""
"Statue.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\SMALLBRAZIERNOOMNI01.MDX","","","","","","","","","","",3212711891,3215020813,3189289437,1067014320,1069252442,1075664057,""
"atue.mdx","World\Generic\Human\Passive Doodads\PlanterBoxes\StormwindWindowPlanterEmpty.mdx","","","","","","","","","","",3179247804,3224631041,3209225216,1073378161,1077147393,1061741568,""
"tue.mdx","World\Goober\G_EggSpider.mdx","","1.mdx","","","","","1.mdx","","","",3212646426,3206350054,3185718440,1062460086,1059070887,1069621088,""
"ue.mdx","World\Generic\Dwarf\Passive Doodads\Museum\Fossil01.mdx","","","","","","","","","","",3218681895,3215690014,3169711097,1068583241,1068245960,1062023744,""
"e.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\CHAIRS\GENERALCHAIRLOEND01.MDL","","","","","","","","","","",3212812470,3205340905,3152348155,1043806573,1057857257,1068103161,""
".mdx","World\Generic\PassiveDoodads\Fruits\FruitBowl_Mixed.mdx","","","","","","","","","","",3208809443,3209477931,0,1061409966,1062058892,1063221553,""
"mdx","World\Kalimdor\Kalidar\PassiveDoodads\KalidarRoots\KalidarRoots04.mdx","","","","","","","","","","",3214501558,3213811260,3195592973,1072529024,1070181833,1081588314,""
"dx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BENCHES\STORMWINDBENCH01.MDL","","","","","","","","","","",3212816060,3217067029,3178169499,1032334044,1069583381,1056955146,""
"x","World\SkillActivated\TradeskillNodes\Incendicite_Miningnode_01.mdx","","","","","","","","","","",3222255933,3223339741,3225211403,1065515108,1073987388,1080493437,""
"","World\SkillActivated\TradeskillNodes\Bush_Mushroom02.mdx","","","","","","","","","","",3218175416,3216570625,3205751493,1068684274,1069312261,1071860284,""
"World\Azeroth\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\Generic\NightElf\Passive Doodads\SignPosts\NightElfSignPostPointer01.mdx","","","","","","","","","","",3192639915,1053107291,1078213871,1045156334,1074227667,1080546772,""
"orld\Azeroth\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\Generic\Human\Passive Doodads\Books\BookMedium04.mdx","","","","","","","","","","",3186170754,3194935105,1016529638,1036618274,1046189743,1059016160,""
"rld\Azeroth\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\Generic\NightElf\Passive Doodads\SignPosts\NightElfSignPostPointer02.mdx","","","","","","","","","","",3192639915,1051599422,1078213871,1045156334,1074039183,1080546772,""
"ld\Azeroth\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\SkillActivated\TradeskillNodes\Bush_Mushroom01.mdx","","","","","","","","","","",3218175424,3216570625,3205005662,1068684274,1069312261,1072233200,""
"d\Azeroth\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\SkillActivated\TradeskillNodes\Bush_Snakebloom01.mdx","","","","","","","","","","",3222284244,3222440461,3197373203,1074045722,1074576881,1062401701,""
"\Azeroth\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\Goober\G_PulsatingPlant.mdx","","eDoodads\Anvil\Anvil.mdx","","","","","","","","",3222973046,3222903059,3188893965,1075475116,1075419411,1060937839,""
"Azeroth\Elwynn\PassiveDoodads\jugs\jug02.mdx","WORLD\DUNGEON\GOLDSHIREINN\INNBEDCANOPY\INNBEDCANOPY.MDX","","","","","","","","","","",3225252222,3225854826,0,1077768578,1078371178,1082742370,""
"zeroth\Elwynn\PassiveDoodads\jugs\jug02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STATUES\NORTHSHIREABBEYBUST01.MDL","","","","","","","","","","",3196702920,3200722238,3179240556,1049827312,1053238590,1065943858,""
"eroth\Elwynn\PassiveDoodads\jugs\jug02.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\DEADMINEDOOR01.MDX","","t01.mdx","","1.mdx",".mdx","","","","","",3213664979,3230465723,3117941172,1063576324,1083198019,1089341659,""
"roth\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\Generic\Tauren\Passive Doodads\ArcheryTargets\ArcheryTargetHuman01.mdx","","","","","","","","","","",3207530012,3217807727,3168834387,1067743147,1071464493,1077051482,""
"oth\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\Generic\Human\Passive Doodads\Fire\UndeadCampFire.mdx","","","Passive Doodads\Books\BookMedium01.mdx","","","","","","","",3204561653,3206108143,3180487170,1060167882,1058831291,1059662217,""
"th\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\Generic\Human\Passive Doodads\Fire\UndeadFireSmall.mdx","","","assive Doodads\Books\BookMedium01.mdx","","","","","","","",1065353216,1065353216,1065353216,3212836864,3212836864,3212836864,""
"h\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\Generic\Human\Passive Doodads\Fire\UndeadFireLarge.mdx","","","\Passive Doodads\Books\BookMedium01.mdx","","","","","","","",1065353216,1065353216,1065353216,3212836864,3212836864,3212836864,""
"\Elwynn\PassiveDoodads\jugs\jug02.mdx","World\Azeroth\Duskwood\PassiveDoodads\Tombs\TombStone05.mdx","","","","","","","","","","",3194009070,3204588061,0,1046525422,1057104413,1069131923,""
"Elwynn\PassiveDoodads\jugs\jug02.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\DEADMINEDOOR02.MDX","","c\Dwarf\Passive Doodads\PowderKegs\PowderKegFused.mdx","","1.mdx","","","","","","",3213664979,3230465723,3117941172,1062331069,1083198019,1089341659,""
"lwynn\PassiveDoodads\jugs\jug02.mdx","WORLD\GENERIC\DWARF\ACTIVE DOODADS\DOORS\DWARVENTUNNELPORTCULLIS.MDX","","DS\SIGNS\WEAPONSMITHSHOP01.MDL","","DS\SIGNS\WEAPONSMITHSHOP01.MDL","","","","","","",3227393137,3206295964,3208006519,1079908596,1058812434,1091226862,""
"wynn\PassiveDoodads\jugs\jug02.mdx","World\Generic\Murloc\Passive Doodads\Altars\MurlocAltar_01.mdx","","","","","","","","","","",3222683441,3220153953,3190957361,1071825581,1075386947,1078429357,""
"ynn\PassiveDoodads\jugs\jug02.mdx","World\Goober\G_NETablet.mdx","","","","","","","","","","",3188845512,3207704194,3153726840,1040877070,1060247993,1068551440,""
"nn\PassiveDoodads\jugs\jug02.mdx","World\Goober\G_RelicNESphere.mdx","","","","","","","","","","",3190166819,3190666914,3133833625,1042683171,1043181051,1051351455,""
"n\PassiveDoodads\jugs\jug02.mdx","World\Goober\G_RelicNECup.mdx","","","","","","","","","","",3190675638,3192526903,0,1043216552,1044894139,1054047923,""
"\PassiveDoodads\jugs\jug02.mdx","World\Goober\G_RelicNEFigurine.mdx","","","","","","","","","","",3195366548,3182536272,3170465401,1044391091,1034347579,1035870279,""
"PassiveDoodads\jugs\jug02.mdx","World\Goober\G_RelicNECat.mdx","","","","","","","","","","",3182809674,3198748499,991873842,1035180265,1052600451,1049107267,""
"assiveDoodads\jugs\jug02.mdx","World\Generic\Orc\Passive Doodads\FirePits\SmallFirePit01.mdx","","","BookStackShort01.mdx","","","","","","","",3214604923,3213146001,3187061960,1065989316,1067629112,1070887793,""
"ssiveDoodads\jugs\jug02.mdx","World\Generic\Orc\Passive Doodads\MeatRacks\SmokedMeatRack01.mdx","","","","","","","","","","",3218014481,3219506663,3173068151,1070886023,1072814438,1078621108,""
"siveDoodads\jugs\jug02.mdx","World\Generic\PassiveDoodads\ParticleEmitters\FlameCircle.mdx","","","","","","","c\Human\Passive Doodads\Books\BookMedium01.mdx","","","",3224262878,3224589832,3200348844,1076889054,1076916321,3200348844,""
"iveDoodads\jugs\jug02.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\PORTCULLISACTIVE.MDX","","World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush01.mdx","","orld\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush01.mdx","","","","","","",3191677573,3219174172,3171775098,1044193925,1071690524,1082971077,""
"veDoodads\jugs\jug02.mdx","World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs04.mdx","","","","","","","","","","",3206703735,3205132196,3177183535,1060564596,1057066848,1058918432,""
"eDoodads\jugs\jug02.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\SHADOWFANGDOOR01.MDX","","r\LavaAltar.mdx","","r\LavaAltar.mdx","","","","","","",3200435783,3203306936,984614810,1052952706,1080005505,1084317814,""
"Doodads\jugs\jug02.mdx","World\SkillActivated\TradeskillNodes\Bush_Snakeroot.mdx","","","","","","","","","","",3213166318,3219161824,3216811420,1067557465,1062295099,1068785407,""
"oodads\jugs\jug02.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\SHADOWFANGDOOR02.MDX","","","","","","","","","","",3207481325,3229892192,3077235083,1049145620,1082408462,1087881855,""
"odads\jugs\jug02.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\SHADOWFANG\WIZARDSSPHERE.MDX","","","","","","","","","","",3229890789,3235144817,3249188564,1082407141,1083721709,897988541,""
"dads\jugs\jug02.mdx","World\Goober\G_BookTrapFire.mdx","","","","","","","ive Doodads\Scrolls\ScrollB01.mdx","","","",3197784144,3191114194,3132983221,1051632104,1044928432,1044931653,""
"ads\jugs\jug02.mdx","World\Lordaeron\Plagueland\PassiveDoodads\Haystacks\PlaguelandHayStack.mdx","","","","","","","","","","",3225086375,3223131343,3187950817,1076994968,1077157606,1085739811,""
"ds\jugs\jug02.mdx","World\Kalimdor\Ashenvale\PassiveDoodads\Bush\AshenvalePlantStardust.mdx","","","","","","","","","","",3228059390,3229050986,3204546134,1082101646,1081579623,1083346661,""
"s\jugs\jug02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\DRAPERY\DRAPERY01.MDL","","","","","","","","","","",3193867336,3221958846,0,1053759120,1076283992,1085543966,""
"\jugs\jug02.mdx","World\Generic\PassiveDoodads\Doors\doortest01.mdx","","","","","","","","","","",3202453948,3213803324,0,1054950335,1066319676,1080509711,""
"jugs\jug02.mdx","World\Generic\Human\Passive Doodads\Books\BookMedium05.mdx","","","","","","","","","","",3186170754,3194190062,1006034886,1036618274,1046934719,1058833271,""
"ugs\jug02.mdx","World\Generic\Human\Passive Doodads\GunShop\GunShopDynamite.mdx","","","","","","","","","","",3179347393,3178703148,991006258,1031133601,1035950944,1061202214,""
"gs\jug02.mdx","World\Kalimdor\Mulgore\PassiveDoodads\Pinecone\PineCone.mdx","","","","","","","","","","",3193699228,3189498750,3139391849,1048317966,1042015102,1048953454,""
"s\jug02.mdx","World\Kalimdor\Kalidar\PassiveDoodads\FelPineCone\FelPineCone.mdx","","","","","","","","","","",3193873979,3189498750,3138090474,1048143215,1042015102,1048963587,""
"\jug02.mdx","World\Kalimdor\Blackfathom\PassiveDoodads\Lights\BFD_WispSmall.mdx","","","","","","","","","","",3228967583,3229387088,3225992533,1081489987,1082334560,1081056384,""
"jug02.mdx","World\Kalimdor\Blackfathom\PassiveDoodads\Lights\BFD_WispMed.mdx","","","","","","","","","","",3230460100,3230032678,3226637756,1082808737,1082158775,1075795120,""
"ug02.mdx","World\Kalimdor\Blackfathom\PassiveDoodads\Lights\BFD_WispLarge.mdx","","","","","","","","","","",3234823135,3234386563,3228650690,1085516332,1086440797,1079215181,""
"g02.mdx","World\Generic\Murloc\Passive Doodads\Pearl\GreatPearl_01.mdx","","","","","","","","","","",3206421206,3205255039,3206220299,1057828333,1058034525,1059038607,""
"02.mdx","World\Goober\G_BookTrapLightGood.mdx","","","","","","","ls\ScrollB01.mdx","","","",3197784144,3195604851,3171400899,1051632104,1045301087,1045633679,""
"2.mdx","World\Generic\PassiveDoodads\ParticleEmitters\Steam02.mdx","","","","","","","","","","",1065353216,1065353216,1065353216,3212836864,3212836864,3212836864,""
".mdx","World\ArtTest\Boxtest\xyz.mdx","","","","","","","","","","",3216851568,3187937529,0,1039343297,1069101850,1070414323,""
"mdx","World\Generic\PassiveDoodads\Fruits\Fruit_Apple.mdx","","","","","","","","","","",3191075137,3192818827,982793744,1043660678,1048377224,1056312041,""
"dx","World\Generic\PassiveDoodads\Fruits\Fruit_Melon.mdx","","","","","","","","","","",3199793820,3204522764,3159926088,1051310820,1057070707,1059439046,""
"x","World\Generic\PassiveDoodads\Fruits\Fruit_Orange.mdx","","","","","","","","","","",3193259531,3195422584,3162307648,1046426503,1048082549,1053090212,""
"","World\Generic\Human\Passive Doodads\DeadMinePowderKeg\DeadMinePowderKeg.mdx","","","","","","","","","","",3195543983,3196083774,3154743136,1047960612,1050494206,1058542455,""
"World\Generic\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\PassiveDoodads\ParticleEmitters\Steam04.mdx","","","","","","","","","","",1065353216,1065353216,1065353216,3212836864,3212836864,3212836864,""
"orld\Generic\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\NightElf\Passive Doodads\Lanterns\NightelfLantern01.mdx","","","","","","","","","","",3206747976,3207716441,3188705322,1060924484,1060232793,1073034597,""
"rld\Generic\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\NightElf\Passive Doodads\Fountains\ElvenFountain.mdx","","","","","","","ic\Human\Passive Doodads\Books\BookMedium01.mdx","","","",3211279083,3210984894,3177781878,1063057908,1063671904,1074074936,""
"ld\Generic\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\KhazModan\Uldaman\PassiveDoodads\Scrolls\UldamanScroll01.mdx","","","","","","","","","","",3209817099,3196718825,3198252833,1065734990,1050651979,1056867669,""
"d\Generic\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\MONESTARYSECRETDOOR.MDX","","","","","","","","","","",3205765267,3217138156,3142711859,1058345692,1069620526,1084985207,""
"\Generic\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","WORLD\GOOBER\G_TORCHLEVER.MDX","","Doodads\Anvil\Anvil.mdx","","iveDoodads\Anvil\Anvil.mdx","","","","","","",3199244702,3203228653,3172131580,1042183612,1056026023,1070676367,""
"Generic\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\MONESTARYBOSSDOOR.MDX","","t01.mdx","","","","","","","","",3203260362,3231795428,0,1055776680,1084311780,1093391275,""
"eneric\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\MONESTARYHALLDOOR.MDX","","TH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBLACKSMITHSIGN.MDX","","","","","","","","",3179941038,3225735553,3114676997,1058133829,1078251905,1082399333,""
"neric\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Goober\G_ScryingBowl.mdx","x","","","","","","","","","",3193508639,3193571587,977076606,1046118205,1046055324,1039458456,""
"eric\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Goober\G_FoggerPoison.mdx","","","","","","","\Dwarf\Passive Doodads\PowderKegs\PowderKegFused.mdx","","","",3195370172,3196855693,3163494132,1048335079,1049588337,1057248982,""
"ric\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Human\Passive Doodads\Books\BookSmall02.mdx","","","","","","","","","","",3179371553,3190815896,983480939,1029723241,1042947445,1054305419,""
"ic\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Azeroth\Elwynn\PassiveDoodads\BattleGladeSkullHuman1\BattleGladeSkullHuman1.mdx","","","","","","","","","","",3188584257,3184858642,3144545810,1041511450,1031442033,1045587441,""
"c\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Gnome\Passive Doodads\Tools\GnomeTool04.mdx","","","","","","","","","","",3199136589,3201964926,3098964933,1051428496,1054463863,1050357841,""
"\Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Gnome\Passive Doodads\Parts\GnomeSteelPlate03.mdx","","","","","","","","","","",3216019166,3215464579,3197527285,1068535518,1067980939,1050043637,""
"Human\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Gnome\Passive Doodads\Gears&Levers\GnomeBigGear.mdx","","","","","","","","","","",3194809343,3219541551,3219158670,1047378577,1071703090,1071795801,""
"uman\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Gnome\Passive Doodads\Parts\GnomeScrew05.mdx","","","","","","","","","","",3207166316,3207304611,3196616115,1059700150,1059830660,1049132500,""
"man\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Gnome\Passive Doodads\Parts\GnomeScrew06.mdx","","","","","","","","","","",3209434646,3209256489,3215117299,1061950998,1061772841,1067633651,""
"an\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Gnome\Passive Doodads\Parts\GnomeSteelPlate01.mdx","","","","","","","","","","",3211358657,3219538229,3202200981,1063875009,1072054590,1054717333,""
"n\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\UNDERCITYELEVATORS\UNDEADELEVATOR.MDX","","","","","","","","","","",3237514429,3237480904,3215609081,1090023097,1090008507,1092212324,""
"\Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Azeroth\BurningSteppes\PassiveDoodads\PentagramDirt\PentagramDirt.mdx","","","","","","","","","","",1065353216,1065353216,1065353216,3212836864,3212836864,3212836864,""
"Passive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Orc\Passive Doodads\BarrelsandCrates\Orcbarrel01.mdx","","","","","","","","","","",3204551990,3205322819,3159786502,1056931691,1058786245,1066591542,""
"assive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Orc\Passive Doodads\Jugs\OrcJug01.mdx","","","","","","","","","","",3204461980,3202329059,0,1056864549,1059865254,1069386727,""
"ssive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Generic\Orc\Passive Doodads\Jugs\OrcJug02.mdx","","","","","","","","","","",3206812317,3206818189,1013798576,1059366417,1059360562,1069480990,""
"sive Doodads\Footlockers\DuskwoodFootLocker01.mdx","WORLD\GENERIC\NIGHTELF\ACTIVEDOODADS\DOORS\BFD_BRASSDOORS.MDX","","ignPostPointer03.mdx","","","","","","","","",3201826380,3230381086,3155517304,1068828600,1084410953,1093656362,""
"ive Doodads\Footlockers\DuskwoodFootLocker01.mdx","World\Azeroth\Duskwood\PassiveDoodads\DuskwoodHaystack\DuskwoodHayStack.mdx","","","","","","","","","","",3225086375,3223131343,3187950817,1076994968,1077157606,1085739811,""
