# fields=37 strings=0,2,3,4,5,6,7,12,13,14,15,16,17,18,19,22,23,24,25,26,28,31,32,33,34,35
"",19,"",", Undead","PLAYER, Human","","","",0,0,3100,4294925296,"�ль Хитрой Шестеренки и ведет войну с Кровавым Парусом.","","IELER, Mensch","LAYER, Human","IELER, Mensch","","�家)","Stormwind",0,0,"Sturmwind","暴风城","Штормград","Ventormenta","Ventobravo",4128894,"One of the last bastions of human power, this Alliance capital is ruled by the child king, Anduin Wrynn.",0,0,"Diese Hauptstadt der Allianz ist eine der letzten Bastionen menschlicher Macht und wird vom Kindkönig Anduin Wrynn regiert.","这座人类势力的最后堡垒之一目前由年幼的国王安度因·乌瑞恩统治着。","Столица Альянса, один из последних оплотов могущества человеческой расы. Правит Штормградом молодой, но мудрый король Андуин Ринн.","Uno de los últimos bastiones del poder humano, esta capital de la Alianza está gobernada por el rey niño, Anduin Wrynn.","Um dos últimos bastiões do poder humano, esta capital da Aliança é governada pelo rei jovem, Anduin Wrynn.",4128894
"JUGADOR, Humano",4294967295,"�дливости","","","","","",0,0,4294925296,0,"","","","","","","","Demon",0,0,"Dämon","恶魔","Демон","Demonio","Demônio",8323198,"Demon",0,0,"Dämon","恶魔","Демон","Demonio","Demônio",4128876
"UGADOR, Humano",4294967295,"�дливости","","","","","",0,0,4294925296,0,"","","","","","","","Elemental",0,0,"Elementar","元素生物","Элементаль","Elemental","Elemental",8323198,"",0,0,"","","","","",4128876
"GADOR, Humano",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Spirit",0,0,"Geist","灵魂","Дух","Espíritu","Espírito",8323198,"",0,0,"","","","","",4128876
"ADOR, Humano",14,"lfo Noturno","ИГРОК, Таурен","LAYER, Human","PIELER, Mensch","","",0,0,3100,4294925296,"�ль Хитрой Шестеренки и ведет войну с Кровавым Парусом.","JUGADOR, No-muerto","IELER, Mensch","LAYER, Human","IELER, Mensch","IELER, Mensch","�ек","Orgrimmar",0,0,"Orgrimmar","奥格瑞玛","Оргриммар","Orgrimmar","Orgrimmar",4128894,"Founded by Thrall, this Horde capital city is home to many of the proud orc clans of Durotar.",0,0,"Diese von Thrall gegründete Hauptstadt der Horde ist die Heimat vieler stolzer Orcclans von Durotar.","这座由萨尔建立的部落城市是许多兽人氏族的家园。","Эта столица Орды, основанная Траллом, служит домом для множества орочьих кланов Дуротара.","Fundada por Thrall, esta ciudad capital de la Horda es hogar de muchos de los orgullosos clanes orcos de Durotar.","Fundada por Thrall, esta cidade capital da Horda é lar de muitos dos orgulhosos clãs orcs de Durotar.",4128894
"DOR, Humano",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Treasure",0,0,"Schatz","宝物","Сокровище","Tesoro","Tesouro",8323198,"",0,0,"","","","","",4128876
"OR, Humano",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Gnoll - Mudsnout",0,0,"Gnoll - Schlammflosse","泥嘴豺狼人","Гнолл: Грязнорылы","Gnoll: Morrobarro","Gnoll - Fuçalama",4128894,"",0,0,"","","","","",4128876
"R, Humano",4294967295,"","","","","","",0,0,0,0,"","","","","","","","HIllsbrad, Southshore Mayor",0,0,"Hügelland - Bürgermeister von Süderstade","希尔斯布莱德，南海镇","Хилсбрад, Мэр Южнобережья","Trabalomas, Alcalde de Costasur","Eira dos Montes, Prefeito de Costa Sul",8323198,"",0,0,"","","","","",4128876
", Humano",4294967295,"�дливости","","","","","",0,0,4294925296,0,"","","","","","","","Brood of Deathwing",0,0,"Brut von Todesschwinge","黑龙","Племя Смертокрыла","Linaje de Alamuerte","Prole de Deathwing",4128894,"The children of what was once Neltharion, the Earth Warder. The Black Dragonflight only seeks to consume and corrupt the world while serving their insane dark master.",0,0,"Die Nachkommen des einstigen Erdenwächters Neltharion. Der Schwarze Drachenschwarm strebt danach, die Welt zu verderben und zu verschlingen – im Dienste seines wahnsinnigen dunklen Meisters.","曾经的大地守护者奈萨里奥的子嗣。如今，黑龙军团一心只想吞噬和腐化世界，侍奉他们疯狂的黑暗主人。","Потомки того, кем некогда был Нелтарион, Хранитель Земли. Черная драконья стая стремится лишь к тому, чтобы поглотить и развратить мир, служа своему безумному тёмному повелителю.","Los hijos de lo que una vez fue Neltharion, el Guardián de la Tierra. El Vuelo de Dragones Negros solo busca consumir y corromper el mundo mientras sirven a su loco maestro oscuro.","Os filhos do que foi Neltharion, o Guardião da Terra. A Revoada dos Dragões Negros busca apenas consumir e corromper o mundo enquanto serve ao seu insano mestre sombrio.",4128876
" Humano",16,"R, Elfo de la Noche","ИГРОК, Таурен","PIELER, Mensch","��类(玩家)","","",0,0,3100,4294925296,"JUGADOR, No-muerto","�ль Хитрой Шестеренки и ведет войну с Кровавым Парусом.","IELER, Mensch","LAYER, Human","IELER, Mensch","IELER, Mensch","�ек","Thunder Bluff",0,0,"Donnerfels","雷霆崖","Громовой Утес","Cima del Trueno","Penhasco do Trovão",4128894,"Cairne Bloodhoof leads his people, the Proud Tauren, from this mighty Horde capital.",0,0,"Cairne Bluthuf führt sein stolzes Volk, die Tauren, von dieser mächtigen Hauptstadt der Horde aus.","凯恩·血蹄及其领导下的牛头人的家园，壮丽而伟大的部落城市。","В этой столице Орды правит могучий Таурен Бейн Кровавое Копыто.","Cairne Pezuña de Sangre lidera a su pueblo, los Orgullosos Tauren, desde esta poderosa capital de la Horda.","Cairne Casco Sangrento lidera seu povo, os orgulhosos Tauren, a partir desta poderosa capital da Horda.",4128894
"Humano",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Troll, Witherbark",0,0,"Troll - Bleichborke","枯木巨魔","Тролль: Сухокожие","Trol, Secacorteza","Troll, Cascasseca",8323198,"",0,0,"","","","","",4128876
"umano",4294967295,"�дливости","","","","","",0,0,2999,0,"","","YER, Human","","","",""," Leatherworking - Elemental",0,0,"Lederverarbeitung - Elementar","制皮 - 元素","Кожевничество: Сила Стихий","Peletería - Elemental","Couraria - Elemental",4128894,"",0,0,"","","","","",4128876
"mano",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Quilboar, Razormane",0,0,"Quillboar - Stachelkämme","钢鬃野猪人","Свинобраз: Иглогривые","Jabaespín, Crines de Acero","Javatusco, Crinavalha",4128894,"",0,0,"","","","","",4128876
"ano",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Quilboar, Bristleback",0,0,"Quillboar - Borstenrücken","刺背野猪人","Свинобраз: Дыбогривы","Jabaespín, Erizapúas","Javatusco, Costagulha",8323198,"",0,0,"","","","","",4128876
"no",4294967295,"�дливости","","","","","",0,0,2999,0,"","","YER, Human","","","",""," Leatherworking - Dragonscale",0,0,"Lederverarbeitung - Drachenschuppen","制皮 - 龙鳞","Кожевничество: Чешуя Дракона","Peletería - Escama de Dragón","Couraria - Escama de Dragão",4128894,"",0,0,"","","","","",4128876
"o",0,"�дливости","","","","","",0,0,4294960796,0,"","","LAYER, Human","","","","","Bloodsail Buccaneers",0,0,"Blutsegelbukaniere","血帆海盗","Пираты Кровавого Паруса","Bucaneros Velasangre","Bucaneiros da Vela Sangrenta",8323198,"These bloodthirsty corsairs are the bane of many a merchant in the high seas.  Sworn enemies of Booty Bay.",0,0,"Diese blutrünstigen Korsaren sind der Fluch vieler Händler auf hoher See. Sie sind erklärte Feinde von Beutebucht.","一群嗜血的海盗，许多公海商人的灾祸。藏宝海湾的死敌。","Кровожадные пираты, известные всем капитанам торговых кораблей. Заклятые враги жителей Пиратской Бухты.","Estos corsarios sedientos de sangre son la perdición de muchos mercaderes en los mares del sur. Enemigos jurados de Bahía del Botín.","Esses corsários sedentos de sangue são o flagelo de muitos mercadores nos mares altos. Inimigos sworn de Angra do Butim.",4128894
"",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Blackfathom",0,0,"Blackfathom","黑暗深渊","Непроглядная Пучина","Brazanegra","Profundezas Negras",8323198,"",0,0,"","","","","",4128876
"JOGADOR, Humano",4294967295,"�дливости","","","","","",0,0,4294925296,0,"","","","","","","","Makrura",0,0,"Makrura","龙虾人","Макрура","Makrura","Makrura",8323198,"",0,0,"","","","","",4128876
"OGADOR, Humano",4294967295,"ИГРОК, Таурен",", Undead","","","","",0,0,4294960796,4294925296,"","","","","","","","Kolkar Clan Centaur",0,0,"Zentauren des Kolkar-Klans","科卡尔半人马","Кентавр: Колкар","Clan Centauro Kolkar","Clã dos Centauros Kolkar",4128894,"",0,0,"","","","","",4128876
"GADOR, Humano",4294967295,"�дливости","","","","","",0,0,4294960796,0,"","","","","","","","Galak Clan Centaur",0,0,"Zentauren des Galak-Klans","加拉克半人马","Кентавр: Галак","Clan Centauro Galak","Clã dos Centauros Galak",4128894,"",0,0,"","","","","",4128876
"ADOR, Humano",2,"�дливости","","","","","",0,0,2000,0,"","","LAYER, Human","","","","","Gelkis Clan Centaur",0,0,"Zentauren des Gelkis Klans","吉尔吉斯半人马","Кентавры из Племени Гелкис","Centauros del Clan Gelkis","Clã dos Centauros Gelkis",4128894,"These centaur have made their home in the southern region of Desolace.  Mortal enemies of the Magram Centaur.",0,0,"Diese Zentauren haben sich im südlichen Teil von Desolace niedergelassen. Sie sind Todfeinde der Magram Zentauren.","一群居住在凄凉之地南方的半人马，玛格拉姆半人马的仇敌。","Это племя кентавров обосновалось в южной части Пустошей. Заклятые враги племени Маграм.","Estos centauros han hecho su hogar en la región sur de Desolace. Enemigos mortales de los Centauros Magram.","Esses centauros fizeram sua casa na região sul de Desolação. Inimigos mortais dos Centauros Magram.",4128894
"DOR, Humano",3,"�дливости","","","","","",0,0,2000,0,"","","LAYER, Human","","","","","Magram Clan Centaur",0,0,"Zentauren des Magram Klans","玛格拉姆半人马","Кентавры из Племени Маграм","Centauros del Clan Magram","Clã dos Centauros Magram",4128894,"These centaur have made their home in the eastern region of Desolace.  Mortal enemies of the Gelkis Centaur.",0,0,"Diese Zentauren haben sich im östlichen Teil von Desolace niedergelassen. Sie sind Todfeinde der Gelkis Zentauren.","一群居住在凄凉之地东部的半人马，吉尔吉斯半人马的仇敌。","Это племя кентавров обосновалось в восточной части Пустошей. Заклятые враги племени Гелкис.","Estos centauros han hecho su hogar en la región este de Desolace. Enemigos mortales de los Centauros Gelkis.","Esses centauros fizeram sua casa na região oriental de Desolação. Inimigos mortais dos Centauros Gelkis.",4128894
"OR, Humano",4294967295,"�дливости","","","","","",0,0,4294925296,0,"","","","","","","","Maraudine Clan Centaur",0,0,"Zentauren des Maraudinen-Klans","玛洛迪半人马","Кентавр: Мародин","Clan Centauro Maraudine","Clã dos Centauros Maraudine",8323198,"",0,0,"","","","","",4128876
"YER, Orc",56,"ИГРОК, Таурен",", Undead","","","","",0,0,3300,4294958796,"","","PIELER, Mensch","LAYER, Human","","","","Theramore",0,0,"Theramore","塞拉摩","Терамор","Theramore","Theramore",4128894,"Theramore Isle was settled by Jaina Proudmoore and the refugees who fled from Lordaeron and its neighboring kingdoms. Following the Battle at Mount Hyjal, Theramore has maintained cordial ties with the Horde and sought peace. ",0,0,"Die Insel Theramore wurde von Jaina Prachtmeer und Flüchtlingen gegründet, die aus Lordaeron und den umliegenden Königreichen flohen. Nach der Schlacht am Hyjal pflegt Theramore freundschaftliche Beziehungen zur Horde und strebt nach Frieden.","塞拉摩岛是由吉安娜·普罗德摩尔和那些逃离洛丹伦及其周边王国的难民所建立的。在海加尔山之战后，塞拉摩一直与部落保持友好关系并寻求和平。","Остров Терамор был основан Джайной Праудмур и беженцами, спасшимися из Лордерона и соседних королевств. После битвы на горе Хиджал Терамор поддерживает дружественные отношения с Ордой и стремится к миру.","La Isla de Theramore fue fundada por Jaina Valiente y los refugiados que huyeron de Lordaeron y sus reinos vecinos. Tras la Batalla en la Montaña Hyjal, Theramore ha mantenido lazos cordiales con la Horda y ha buscado la paz.","A Ilha de Theramore foi estabelecida por Jaina Proudmoore e os refugiados que fugiram de Lordaeron e dos reinos vizinhos. Após a Batalha no Monte Hyjal, Theramore manteve laços cordiais com a Horda e buscou a paz.",4128876
"ER, Orc",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Quilboar, Razorfen",0,0,"Quillboar - Klingenmähnen","剃刀沼泽野猪人","Свинобраз: Иглошкуры","Jabaespín, Rajacieno","Javatusco, Cortacharco",8323198,"",0,0,"","","","","",4128876
"R, Orc",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Quilboar, Razormane 2",0,0,"Quillboar - Stachelkämme 2","钢鬃野猪人","Свинобраз: Иглогривые","Jabaespín, Crines de Acero 2","Javatusco, Crinavalha 2",4128894,"",0,0,"","","","","",4128876
", Orc",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Quilboar, Deathshead",0,0,"Quillboar - Todeskopf","亡首野猪人","Свинобраз: Мертвая Голова","Cabeza de Muerte","Javatusco, Pontafatal",8323198,"",0,0,"","","","","",4128876
"c",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Enemy",0,0,"Feind","敌人","Противник","Enemigo","Inimigo",8323198,"",0,0,"","","","","",4128876
"�РОК, Орк",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Ambient",0,0,"Umgebung","小动物","Фауна","Ambiente","Ambiente",8323198,"",0,0,"","","","","",4128876
"DOR, Orco",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Nethergarde Caravan",0,0,"Karawane von Nethergarde","守望堡商队","Караван Стражей Пустоты","Caravana de Etergarde","Caravana de Etergarde",8323198,"",0,0,"","","","","",4128876
"OR, Orco",10,", Gnomo","ф","","","","",0,0,500,3500,"",""," Human","","","","","Steamwheedle Cartel",0,0,"Dampfdruckkartell","热砂财团","Картель Хитрой Шестеренки","Cártel Bonvapor","Cartel Bondebico",4128894,"",0,0,"","","","","",4128876
"co",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Alliance Affiliates",0,0,"Allianz-Angehörige","联盟","Филиалы Альянса","Afiliados de la Alianza","Afiliados à Aliança",8323198,"",0,0,"Einzelne Wesen, Gruppen und Siedlungen, die mit der Allianz verbündet sind.","与联盟有关的个人、团队和定居点。","Отдельные лица, группы и поселения, связанные с Альянсом.","Individuos, grupos y asentamientos afiliados a la Alianza.","Indivíduos, grupos e assentamentos afiliados à Aliança.",4128876
"ELER, Zwerg",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Nethergarde",0,0,"Nethergarde","守望堡","Крепость Стражей Пустоты","Etergarde","Etergarde",8323198,"",0,0,"","","","","",4128876
"��家)",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Wailing Caverns",0,0,"Höhlen des Wehklagens","哀嚎洞穴","Пещеры Стенаний","Cuevas de los Lamentos","Caverna Ululante",8323198,"",0,0,"","","","","",4128876
"�ворф",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Silithid",0,0,"Silithiden","异种蝎","Силитиды","Silítidos","Silitídeo",4128894,"",0,0,"","","","","",4128876
"nano",57,"DOR, Humano",", Undead","muerto","","","",0,0,2500,4294925296,"�ители Черепов","","IELER, Mensch","LAYER, Human","IELER, Mensch","","�家)","Silvermoon Remnant",0,0,"Überreste von Silbermond","银月幸存者","Дети Луносвета","Lunargenta Despogiz","Remanescentes de Luaprata",4128894,"The remaining high elves are reeling from the loss of their homeland and the Sunwell. They have rallied behind the Alliance as their people struggle to survive.",0,0,"Die verbliebenen Hochelfen ringen mit dem Verlust ihrer Heimat und des Sonnenbrunnens. In ihrer Not haben sie sich der Allianz angeschlossen.","这些残存的高等精灵，仍在失去家园与太阳井的痛楚中挣扎。如今，他们集结于联盟麾下，只为求得族群的存续。","Оставшиеся высшие эльфы переживают потерю своей родины и Солнечного Колодца. Они объединились вокруг Альянса, в то время как их народ борется за выживание.","Los altos elfos restantes se recuperan de la pérdida de su hogar y el Solsticio. Se han alineado con la Alianza mientras su pueblo lucha por sobrevivir.","Os altos elfos remanescentes estão se recuperando da perda de sua terra natal e do Poço do Sol. Eles se uniram à Aliança enquanto seu povo luta para sobreviver.",4128876
"ano",51,"�дливости","","","","","",0,0,0,0,"","","PIELER, Mensch","","","","","Zandalar Tribe",0,0,"Stamm der Zandalar","赞达拉部族","Племя Зандалари","Tribu Zandalar","Tribo Zandalar",4128894,"These trolls have come to Yojamba Isle in an effort to recruit help against the resurrected Blood God and his Atal'ai Priests in Zul'Gurub.",0,0,"Diese Trolle sind zur Insel Yojamba gereist, um Unterstützung gegen den wiedererweckten Bluttitan und seine Atal'ai-Priester in Zul'Gurub zu gewinnen.","这些巨魔远渡至尤亚姆巴岛，只为寻求援手对抗祖尔格拉布中复苏的血神哈卡及其阿塔莱祭司们。","Эти тролли прибыли на остров Йоджамба в поисках помощи для борьбы с воскресшим Кровавым Богом и его Жрецами-Атал'аями в Зул'Гурубе.","Estos trolls han llegado a la Isla Yojamba en un esfuerzo por reclutar ayuda contra el resucitado Dios de Sangre y sus sacerdotes Atal'ai en Zul'Gurub.","Esses trolls chegaram à Ilha Yojamba em uma tentativa de recrutar ajuda contra o Deus Sangrento ressuscitado e seus Sacerdotes Atal'ai em Zul'Gurub.",4128894
"PLAYER, Night Elf",4294967295,"�дливости","","","","","",0,0,0,0,"","","YER, Human","","","",""," Blacksmithing - Weaponsmithing",0,0,"Schmiedekunst - Waffenschmiedekunst","锻造- 武器锻造","Кузнечное дело: Ковка Оружия","Herrería - Forjador de Armas","Ferraria - Ferreiro de Armas",4128894,"",0,0,"","","","","",4128876
"IELER, Nachtelf",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Scorpid",0,0,"Skorpid","蝎子","Скорпид","Escórpido","Escorpídeo",4128894,"",0,0,"","","","","",4128876
"ELER, Nachtelf",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Beast - Bat",0,0,"Wildtier - Fledermaus","野兽 - 蝙蝠","Животное: Летучая Мышь","Bestia: Murciélago","Fera - Morcego",4128894,"",0,0,"","","","","",4128876
"LER, Nachtelf",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Titan",0,0,"Titan","泰坦","Титан","Titán","Titã",4128894,"",0,0,"","","","","",4128876
"��精灵(玩家)",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Taskmaster Fizzule",0,0,"Taskmaster Fizzule","工头费苏勒","Надсмотрщик Физзул","Capataz Fizzule","Capataz Arruela",4128894,"",0,0,"","","","","",4128876
"�РОК, Ночной Эльф",5,"�дливости","","","","","",0,0,0,0,"","","","","","","","Ravenholdt",0,0,"Rabenholdt","拉文霍德","Черный Ворон","Ravenholdt","Corvoforte",4128894,"This guild of thieves and assassins welcomes only those of extraordinary prowess into its fold.  Sworn rivals of the Syndicate.",0,0,"Diese Diebes- und Assassinen-Gilde nimmt nur außergewöhnlich fähige Mitglieder in ihre Reihen auf. Erbitterte Rivalen des Syndikats.","这个由盗贼与刺客组成的行会只欢迎那些有着出色实力的人进入他们的领地。他们也是辛迪加的死敌。","В эту гильдию воров и убийц принимают только настоящих мастеров своего дела. Заклятые враги Синдиката.","Este gremio de ladrones y asesinos solo acoge a aquellos de extraordinarias habilidades. Rivales jurados del Sindicato.","Esta guilda de ladrões e assassinos aceita apenas aqueles de habilidades extraordinárias em suas fileiras. Inimigos jurados da Camarilha.",4128894
"� Эльф",7,", Gnomo","ф","","","","",0,0,500,3500,"","","","","","","OR, Orco","Gadgetzan",0,0,"Gadgetzan","加基森","Прибамбасск","Gadgetzan","Geringontzan",4128894,"Capital of the Steamwheedle Cartel and home to goblinhood's finest engineers, alchemists and merchants.",0,0,"Die Hauptstadt des Dampfdüsenkartells und Heimat der besten Ingenieure, Alchemisten und Händler der Goblins.","热砂集团的首府，诸多优秀地精技师、炼金师和商人的家乡。","Столица картеля Хитрой Шестеренки, населенная лучшими инженерами, алхимиками и торговцами народа гоблинов.","Capital del Cártel Bonvapor y hogar de los mejores ingenieros, alquimistas y comerciantes de los goblins.","Capital do Cartel Bondebico e lar dos melhores engenheiros, alquimistas e mercadores goblins.",4128894
"Elfo de la Noche",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Gnomeregan Bug",0,0,"Käfer von Gnomeregan","诺莫瑞根虫子","Гномреганский Жук","Bicho de Gnomeregan","Inseto de Gnomeregan",4128894,"",0,0,"","","","","",4128876
"ADOR, Elfo Noturno",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Harpy",0,0,"Harpyie","鹰身人","Гарпия","Arpía","Harpia",4128894,"",0,0,"","","","","",4128876
"LAYER, Undead",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Burning Blade",0,0,"Brennende Klinge","火刃氏族","Пылающий Клинок","Filo Ardiente","Lâmina Ardente",4128894,"",0,0,"","","","","",4128876
"R, Untoter",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Shadowsilk Poacher",0,0,"Schattenseiden-Wilderer","暗影蛛丝偷猎者","Браконьер Тенешелка","Furtivo Sedaumbría","Larápio de Sedanera",4128894,"",0,0,"","","","","",4128876
", Untoter",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Searing Spider",0,0,"Sengende Spinne","灼热蜘蛛","Лавовый Паук","Araña Abrasadora","Aranha Ardente",4128894,"",0,0,"","","","","",4128876
"�家)",11,"ИГРОК, Таурен",", Undead","","","","",0,0,3300,4294925296,"","","Human","","","","","Alliance",0,0,"Allianz","联盟","Альянс","Alianza","Aliança",4128894,"",0,0,"","","","","",4128876
"家)",9,", Gnomo","ф","","","","",0,0,500,3500,"","","","","","","OR, Orco","Ratchet",0,0,"Ratchet","棘齿城","Кабестан","Trinquete","Vila Catraca",4128894,"Part of the Steamwheedle Cartel, this goblin city provides a neutral haven for those that wish to trade goods and services in the Barrens.",0,0,"Als Teil des Dampfdüsenkartells bietet diese Goblinstadt in Brachland eine neutrale Zuflucht für den freien Handel.","热砂财团的成员，这座地精城市给许多希望在贫瘠之地做生意的人提供了一个开放和中立的天堂。","Этот гоблинский город входит в картель Хитрой Шестеренки и уже много лет предоставляет убежище торговцам Степей.","Parte del Cártel Bonvapor, está ciudad goblin ofrece un refugio neutral para aquellos que deseen comerciar bienes y servicios en Los Baldíos.","Parte do Cartel Bondebico, esta cidade goblin oferece um refúgio neutro para aqueles que desejam negociar bens e serviços nas Estepes.",4128894
"��)",8,"��)",", Undead","YER, Human","","","",0,0,150,4294925296,"JUGADOR, No-muerto","","PIELER, Mensch","LAYER, Human","","","","Wildhammer Clan",0,0,"Wildhammer-Klan","蛮锤部族","Клан Громового Молота","Clan Martillo Salvaje","Clã Martelo Feroz",4128894,"Though not a part of the Alliance, the dwarves of Aerie Peak have opened their doors to it and hold the Horde as enemies.",0,0,"Obwohl sie nicht zur Allianz gehören, haben die Zwerge von Nistgipfel ihre Tore geöffnet und sehen die Horde als Feind.","尽管并非是联盟的一份子，但鹰巢山的矮人还是将联盟视为他们的朋友，并与部落保持着交战关系。","Хотя дворфы Заоблачного Пика и не являются частью Альянса, они открыли ему свои двери и относятся к Орде как к врагам.","Aunque no son parte de la Alianza, los enanos de Pico Nidal han abierto sus puertas a ella y consideran a la Horda como enemigos.","Embora não faça parte da Aliança, os anões de Ninho da Águia abriram suas portas para ela e consideram a Horda como inimiga.",4128894
"ежить",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Goblin, Dark Iron Bar Patron",0,0,"Goblin - Dunkeleisenzwerg-Kneipengast","黑铁酒吧地精老板","Гоблин: Завсегдатай Бара Черного Железа","Goblin, Dueño de Bar Hierro Negro","Goblin, Cliente do Bar Ferro Negro",4128894,"",0,0,"","","","","",4128876
"No-muerto",53,"ИГРОК, Таурен",", Undead","","","","",0,0,0,4294925296,"","","PIELER, Mensch","LAYER, Human","","","ster","The League of Arathor",0,0,"Die Liga von Arathor","阿拉索联军","Лига Аратора","Liga de Arathor","A Liga de Arathor",4128894,"The League of Arathor seeks to reclaim lost land of Arathi Basin for their benefactors in Stormwind.",0,0,"Der Bund von Arathor will das verlorene Land des Arathibeckens im Namen seiner Gönner in Sturmwind zurückerobern.","阿拉索联军正试图为暴风城的恩人们夺回阿拉希盆地。","Лига Аратора стремится вернуть утраченные земли Бассейна Арати своим благодетелям в Штормграде.","La Liga de Arathor busca reclamar tierras perdidas en la Cuenca de Arathi para sus benefactores en Ventormenta.","A Liga de Arathor busca recuperar as terras perdidas da Bacia de Arathi para seus benfeitores em Ventobravo.",4128894
"o-muerto",52,", Undead","ИГРОК, Таурен","","","","",0,0,0,4294925296,"","","PIELER, Mensch","LAYER, Human","","","ter","The Defilers",0,0,"Die Entweihten","污染者","Осквернители","Los Rapiñadores","Os Profanadores",4128894,"The Defilers seek to claim Arathi Basin's valuable resources for the Horde.",0,0,"Die Entweihten wollen die wertvollen Ressourcen des Arathibeckens für die Horde sichern.","污染者试图为部落夺取阿拉希盆地的重要资源。","Осквернители стремятся завладеть ценными ресурсами Бассейна Арати для Орды.","Los Profanadores buscan reclamar los valiosos recursos de la Cuenca de Arathi para la Horda.","Os Profanadores buscam reivindicar os valiosos recursos da Bacia de Arathi para a Horda.",4128894
"-muerto",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Giant",0,0,"Riese","巨人","Великан","Gigante","Gigante",4128894,"",0,0,"","","","","",4128876
"ão-morto",13,"�дливости","","","","","",0,0,200,0,"","","","","","","","Argent Dawn",0,0,"Argentumdämmerung","银色黎明","Серебряный Рассвет","El Alba Argenta","Aurora Argêntea",4128894,"An organization focused on protecting Azeroth from the threat of the Scourge.  Strongholds of the Argent Dawn can be found in the Eastern and Western Plaguelands.",0,0,"Eine Organisation, die sich dem Schutz Azeroths vor der Geißel verschrieben hat. Stützpunkte der Argentumdämmerung finden sich in den östlichen und westlichen Pestländern.","一个致力于从亡灵天灾军团的威胁下拯救艾泽拉斯世界的组织。银色黎明的据点遍布东西瘟疫之地。","Организация, созданная для защиты Азерота от Плети. Крепости Серебряного Рассвета можно найти в Западных и Восточных Чумных Землях.","Una organización centrada en proteger Azeroth de la amenaza de la Plaga. Los bastiones del Alba Argenta se encuentran en las Tierras de la Plaga del Este y Oeste.","Uma organização focada em proteger Azeroth da ameaça do Flagelo. Fortalezas da Aurora Argêntea podem ser encontradas nas Terras Pestilentas Orientais e Ocidentais.",4128894
"�o-morto",15,"LAYER, Night Elf","ИГРОК, Таурен","PIELER, Mensch","c","","",0,0,3100,4294925296,"JUGADOR, No-muerto","�ль Хитрой Шестеренки и ведет войну с Кровавым Парусом.","IELER, Mensch","LAYER, Human","IELER, Mensch","IELER, Mensch","�ек","Darkspear Trolls",0,0,"Dunkelspeertrolle","暗矛巨魔","Племя Черного Копья","Trols Lanza Negra","Trolls Lançanegra",4128894,"This tribe of exiled trolls has joined forces with Thrall and the Horde.  They now call Durotar their home, which they share with their orc allies.",0,0,"Dieser Stamm verstoßener Trolle hat sich mit Thrall und der Horde verbündet. Heute nennen sie Durotar ihre Heimat, die sie mit ihren orkischen Verbündeten teilen.","一群被放逐的巨魔，加入了萨尔领导下的部落。他们现在将杜隆塔尔当作自己的新家，并与兽人盟友们一起生活在那里。","Тролли-изгнанники, примкнувшие к Траллу и вставшие на сторону Орды. Сейчас они считают своим домом Дуротар.","Esta tribu de trols exiliados se ha aliado con Thrall y la Horda. Ahora llaman Durotar su hogar, el cual comparten con sus aliados orcos.","Esta tribo de trolls exilados uniu-se a Thrall e à Horda. Agora chamam Durotar de lar, que compartilham com seus aliados orcs.",4128894
"o-morto",4294967295,"","","","","","",0,0,0,0,"","","","","","","","Dragonflight, Bronze",0,0,"Drachenschwarm - Bronze","青铜龙军团","Бронзовые Драконы","Vuelo de Dragones, Bronce","Revoada de Dragões, Bronze",4128894,"",0,0,"","","","","",4128876
"-morto",4294967295,"�дливости","","","","","",0,0,4294960796,0,"","","","","","","","Garbage",0,0,"Müll","垃圾","Мусор","Basura","Lixo",4128894,"Shit",0,0,"Gerümpel","烂透了","Мусор","Mierda","Merda",4128876
