# fields=24 strings=0,5
"y, Stranglethorn",530,3301737185,1168432886,3257165414,"Quest - Yarzill Flight Start End",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0
"ranglethorn",1,3314463191,3309936845,1108004045,"Mudsprocket, Dustwallow Marsh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,2224,541
"anglethorn",1,3312380559,3314350756,1093496996,"Quest - Dustwallow - Alcaz Survey Start",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,541
"nglethorn",1,3312380764,3314347315,1093643796,"Quest - Dustwallow - Alcaz Survey End",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,541
"Sepulcher, Silverpine Forest",0,3325116385,3277378683,1117155492,"Rebel Camp, Stranglethorn Vale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,541
"pulcher, Silverpine Forest",1,1157704909,3315351183,1132152750,"Test SP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0
"ulcher, Silverpine Forest",1,1151828132,3314596434,1113170903,"Test SP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,24489,541
"her, Silverpine Forest",451,1182392771,3330265027,1117353411,"Development Land - Kyle Radue Start",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,23468,23468
"er, Silverpine Forest",451,1182391992,3330265037,1117349478,"Development Land - Kyle Radue End",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0
" Silverpine Forest",530,1171533394,3320978596,1123878175,"Zul'Aman, Ghostlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,3574,541
"Silverpine Forest",1,3314016276,1159181476,1087666913,"Transport, Feathermoon (NE Ship)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0
"verpine Forest",530,1179337093,3319266939,1092175790,"Quest - Sunwell Daily - Dead Scar Bombing - Start",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,25044,0
"erpine Forest",530,1179337226,3319267738,1092175790,"Quest - Sunwell Daily - Dead Scar Bombing - End",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,25044,0
"rpine Forest",530,1179336192,3319266939,1092175790,"Quest - Sunwell Daily - Ship Bombing - Start",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,25044,0
"pine Forest",530,1179521065,3319543890,1083787182,"Quest - Sunwell Daily - Ship Bombing - End",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,25044,0
"ine Forest",530,1179341517,3319259894,1092175790,"Shattered Sun Staging Area",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,19917,19917
"est",530,1161739305,1164355215,1125032264,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16711884,5403,0
