# fields=18 strings=0,1,2,3,4,5,6,7,8,9,10,11
".mdx","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanMace01.mdx","","","","","","","","","","",3199602358,3185085604,3184278284,1052630952,1037601956,1037132999
"mdx","World\Generic\ActiveDoodads\InstancePortal\InstancePortal.mdx","","1.MDL","1.MDL","","","","","","","",3196816602,3230480846,3216780097,1049332954,1082997200,1088888395
"dx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\PEWS\GENERALCHURCHPEW01.MDX","","","","","","","","","","",3213431281,3224536686,3186489119,1044487392,1077042045,1071992061
"x","World\Goober\G_RuneGroundGreen01.mdx","","","lActivated\TradeskillNodes\Bush_Magebloom01.mdx","","lActivated\TradeskillNodes\Bush_Magebloom01.mdx","","","","","",3217699186,3218546276,3213211852,1071862121,1071015023,1011252734
"","World\Azeroth\Stranglethorn\ActiveDoodads\Cages\Cage03.mdx","","","","","","","","","","",3217314082,3217474581,3111957746,1070043446,1071787647,1078238365
"World\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Goober\G_Cage.mdx","","orld\Generic\Human\Passive Doodads\Scrolls\ScrollA02.mdx","","rld\Generic\Human\Passive Doodads\Scrolls\ScrollA02.mdx","","","","","","",3217314082,3217474590,1053484175,1070043446,1071787647,1076779968
"orld\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_liferoot01.mdx","","","","","","","","","","",3215931933,3215047757,3201618175,1069229315,1063554547,1068177065
"rld\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Stardust.mdx","","","","","","","","","","",3228059390,3229050986,3216732013,1082101646,1081579623,1080542632
"ld\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STOVES\POTBELLYSTOVEWALL.MDX","","","","","","","","","","",3214401264,3205086864,3173057951,1052509821,1057514582,1075242013
"d\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","WORLD\AZEROTH\BURNINGSTEPPES\PASSIVEDOODADS\BONFIRE\ORCBONFIRE_BLUE.MDX","","","","","","","","","","",3221773613,3221824435,3197688749,1070639381,1072356831,1085111976
"\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Human\Passive Doodads\Signs\VisitorsCenter01.mdx","","","","","","","","","","",3233765770,3207168078,1074175821,1077349928,1060631856,1091008674
"Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Human\Passive Doodads\Benches\DuskwoodBench.mdx","","","","","","","","","","",3201711691,3221854307,3129908025,1053247482,1074158562,1061576010
"zeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Underwater\PassiveDoodads\Plants\Plant07.mdx","","","","","","","","","","",3215108491,3217400804,3196484615,1069128207,1064816463,1079186861
"eroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Kalimdor\Barrens\PassiveDoodads\Bushes\BarrensBush01.mdx","","","","","","","","","","",3230595119,3230931446,3206962322,1083536640,1084862889,1091786607
"roth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Kalimdor\Barrens\PassiveDoodads\Bushes\BarrensBush02.mdx","","","","","","","","","","",3229935500,3230152161,3215302595,1082484094,1082421410,1084755961
"oth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_General.mdx","","","","","","","","","","",3204330681,3219418750,3146850597,1060291530,1072423026,1079696968
"th\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_MagicShop.mdx","","","","","","","","","","",3205979261,3219892774,3146850597,1063728997,1072611191,1079696968
"h\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Alchemist.mdx","","","","","","","","","","",3204710887,3219396009,3146850597,1060188652,1071775576,1079696968
"\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Herbalist.mdx","","","","","","","","","","",3204535464,3219412165,3146850597,1060145518,1072429611,1079696968
"Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Armory.mdx","","","","","","","","","","",3205913209,3219882380,3146850597,1063795049,1072621576,1079696968
"uskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Fletcher.mdx","","","","","","","","","","",3204328332,3219377210,3146850597,1060292704,1072464566,1079696968
"skwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Food.mdx","","","","","","","","","","",3205837040,3219957257,3146850597,1060186874,1072546699,1079696968
"kwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Bank.mdx","","","","","","","","","","",3205769630,3219872306,3146850597,1063938628,1072631667,1079696968
"wood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Blacksmith.mdx","","","","","","","","","","",3205876450,3219803309,3146850597,1063831808,1072700664,1079696968
"ood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Weapons.mdx","","","","","","","","","","",3205877775,3219994804,3146850597,1060146139,1072509160,1079696968
"od\PassiveDoodads\Tombs\WoodCross02.mdx","World\Azeroth\Karazahn\PassiveDoodads\GrainSacks\KN_GrainSack01.mdx","","","","","","","","","","",3205643817,3207992778,988248352,1057749144,1061899945,1051081241
"d\PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Fadeleaf01.mdx","","","","","","","","","","",3223466090,3223768516,3212955135,1077153567,1075593219,1074800693
"\PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Goldthorn01.mdx","","","","","","","","","","",3210633865,3211691483,3187770965,1060197829,1064652969,1067192947
"PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_wintersbite01.mdx","","","","","","","","","","",3223466090,3223768516,3206633287,1075691949,1075593219,1075774002
"assiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Stranglekelp01.mdx","","","","","","","","","","",3224587567,3221779238,993166627,1073868412,1074068137,1073800112
"ssiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Khadgarswhisker01.mdx","","","","","","","","","","",3223466090,3223768516,3207986873,1075691949,1075593219,1081217613
"siveDoodads\Tombs\WoodCross02.mdx","World\Azeroth\BurningSteppes\PassiveDoodads\Trees\BurningMidTree02.mdx","","","","","","","","","","",3234128588,3229728891,3221318707,1094175485,1092231283,1098556581
"iveDoodads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\ORCBELLOWS\ORCBELLOW.MDX","","","","","","","","","","",3233950323,3233484913,1070704468,1073994711,1083553782,1090785302
"oodads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_WEAPONS.MDX","","","","","","","","","","",3204672618,3220723120,3194164427,1060670980,1073152910,1079510804
"odads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BANK.MDX","","","","","","","","","","",3203269959,3216657086,3194164427,1055435231,1069262181,1079510804
"dads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_FOOD.MDX","","","","","","","","","","",3203329182,3216631367,3194164427,1055375973,1069287901,1079510804
"ads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_GENERAL.MDX","","","","","","","","","","",3203337470,3216652087,3194164427,1055367685,1069267181,1079510804
"ds\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ALCHEMIST.MDX","","","","","","","","","","",3204416480,3220755861,3194164427,1060911230,1073120169,1079510804
"s\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_TAILOR.MDX","","","","","","","","","","",3203406626,3216712300,3194164427,1055298530,1069206959,1079510804
"\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_HERBALIST.MDX","","","","","","","","","","",3204717799,3220746650,3194164427,1060625782,1073129372,1079510804
"Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_MAGICSHOP.MDX","","","","","","","","","","",3204663071,3220772496,3194164427,1060680526,1073103535,1079510804
"ombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_FLETCHER.MDX","","","","","","","","","","",3203355824,3216678687,3194164427,1055349365,1069240581,1079510804
"mbs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BLACKSMITH.MDX","","","","","","","","","","",3204931205,3220788694,3194164427,1060412376,1073087336,1079510804
"bs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ARMORY.MDX","","","","","","","","","","",3203587048,3216662052,3194164427,1055118108,1069257215,1079510804
"s\WoodCross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ARMORERSHOP01.MDX","","","","","","","","","","",3233765770,3207168027,1074175809,1077349932,1060631789,1091008673
"\WoodCross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\TAILOR01.MDX","","","","","","","","","","",3233765770,3207168027,1074175809,1077349932,1060631789,1091008673
"WoodCross02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANTANNERSIGN.MDX","","","","","","","","","","",3188457623,3209951284,1059932397,1042288101,1059897735,1074524649
"oodCross02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANALCHEMISTSIGN.MDX","","","","","","","","","","",3188457623,3209951284,1059932397,1042288101,1059897735,1074524649
"odCross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\BAKERSHOP01.MDX","","","","","","","","","","",3233765770,3207168027,1074175809,1077349932,1060631789,1091008673
"dCross02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBOATHOUSESIGN.MDX","","","","","","","","","","",3188457623,3209951284,1059932397,1042288101,1059897735,1074524649
"Cross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\FLETCHERSHOP01.MDX","","","","","","","","","","",3233765770,3207168027,1074175809,1077349932,1060631789,1091008673
"ross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WEAPONSMITHSHOP01.MDX","","","","","","","","","","",3233765770,3207168027,1074175809,1077349932,1060631789,1091008673
"oss02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\GENERALSTORE01.MDX","","","","","","","","","","",3233765770,3207168027,1074175809,1077349932,1060631789,1091008673
"ss02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGNPOST.MDX","","","","","","","","","","",3184017768,3205601488,3154478996,1049683867,1068810749,1082316397
"s02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGN.MDX","","","","","","","","","","",3188457623,3209951300,1059932498,1042288101,1059897752,1074524641
"02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBANKSIGN.MDX","","","","","","","","","","",3188457623,3209951284,1059932397,1042288101,1059897735,1074524649
"2.mdx","World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazierLamppost01.mdx","","","","","","","","","","",3216994795,3217483121,0,1069511147,1069941256,1082055023
".mdx","World\Generic\Tauren\Passive Doodads\LampPosts\TaurenLampPost.mdx","","","","","","","","","","",3214557074,3221115279,3196740233,1068520461,999452848,1075062904
"mdx","World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazier_LightpostBarrens.mdx","","","","","","","","","","",3216994795,3217483121,0,1069511147,1069941256,1082055023
"dx","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_WEAPONS.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"x","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_MISC.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_GENERAL.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ARMORY.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"ORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BANK.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"RLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_COOK.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"LD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_TAILOR.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"D\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ALCHEMIST.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_HERBALIST.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BLACKSMITH.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"ENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_FLETCHER.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"NERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_MINER.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"ERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BAGS.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"RIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_POISON.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"IC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_STAVES.MDX","","","","","","","","","","",3229906490,3207591971,1069274228,1078191041,1060114849,1090891224
"C\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\AZEROTH\BOOTYBAY\PASSIVEDOODAD\HARPOONS\HARPOON01.MDX","","","","","","","","","","",3205567699,3173910770,3185324243,1071346398,1026545234,1037981658
"\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\KALIMDOR\BUILDINGS\DESOLACE\CENTAURHORNCOVER.MDX","","","","","","","\Generic\PassiveDoodads\Crate02\Crate02.mdx","","","",3221861534,3236368734,1093574590,1082094680,3209734925,1098122845
"HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\KALIMDOR\BUILDINGS\DESOLACE\CENTAURHORNMOUTHPIECE.MDX","","","","","","","","","","",3194903094,3191924937,3185217943,1048785447,1040625143,1044615034
"UMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDX","","","","","","","","","","",3233765770,3207168078,1074175821,1077349928,1060631856,1091008674
"MAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBAITANDTACKLESIGN.MDX","","","","","","","","","","",3188457623,3209951284,1059932397,1042288101,1059897735,1074524649
"AN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Kalimdor\Mulgore\PassiveDoodads\Rocks\MullgoreRock02.mdx","","","","","","","","","","",3238184507,3239545800,3215046541,1090006857,1092380937,1095036626
"N\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Generic\Undead\Passive Doodads\LordaeronBrazier\LordaeronBrazier01.mdx","","","","","","","","","","",3213913173,3214687911,1009761307,1066158732,1066162692,1058660483
"\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Generic\Human\Passive Doodads\Valves\DeadMineValve.mdx","","","","","","","","","","",999128578,3197655430,3152885026,1056734794,1050171782,1057266950
"ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\AZEROTH\BURNINGSTEPPES\PASSIVEDOODADS\BONFIRE\ORCBONFIRE.MDL","","","","","","","","","","",3221773613,3221824435,3197688749,1070639381,1072356831,1085111976
"CTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_WELCOME.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"TIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Generic\PassiveDoodads\Furniture\Refuse\Bone01.mdx","","","","","","","","","","",3199062401,3182452118,3173502211,1050365391,1036347691,1040493274
"IVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Goober\G_Brazier01.mdx","","","BookStackShort01.mdx","","","","","","","",3212975377,3214687911,1013241304,1065188917,1066162692,1060857996
"VEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Kalimdor\WailingCaverns\PassiveDoodads\StickBundles\wc_stickbundle01.mdx","","","","","","","","","","",3189951198,3197022929,967640026,1042467550,1049408016,1079395276
"EDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Goober\G_CameraShake01.mdx","","","","","","","","","","",3216131096,3213287232,3182770617,1066876948,1066766982,1075779660
"DS\DOORS\FARMDOOR01TEST.MDX","World\SkillActivated\TradeskillNodes\Silithid_Miningnode_01.mdx","","","","","","","","","","",3218665361,3220893543,3229008200,1068774980,1068961299,1081291533
"S\DOORS\FARMDOOR01TEST.MDX","World\Goober\G_GraveBurst.mdx","","","","","d\Azeroth\Elwynn\PassiveDoodads\Anvil\Anvil.mdx","","","","","",3224166333,3218563758,3208812262,1081015204,1071307140,1063930122
"EST.MDX","World\Generic\PassiveDoodads\DuelingFlag\DuelingFlag.mdx","","","","","","","ld\Generic\Human\Passive Doodads\Food&Utensils\TurkeyLeg.mdx","d\Generic\Human\Passive Doodads\Food&Utensils\TurkeyLeg.mdx","","",3199447840,3210106372,1091487287,1033002985,1072550902,1097583625
"c\Human\Passive Doodads\Meat\BloodyMeat01.mdx","WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR01.MDX","","","","","","","","","","",3237107397,3238000062,3269261820,1083048137,1090429869,1062843143
"\Human\Passive Doodads\Meat\BloodyMeat01.mdx","WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR02.MDX","","","","","","","","","","",3238960366,3242205585,3224361020,1091694226,1094661018,1101112210
"ads\Meat\BloodyMeat01.mdx","WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR05.MDX","","","","","","","","","","",3237096909,3237460895,3224462720,1072931661,1090241379,3211919184
"1.mdx","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR01.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","","","","","","",3227935515,3238687556,3222943199,1085808912,1089655523,1087648645
".mdx","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR02.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","","","","","","",3233101082,3237620899,3218751504,1082550567,1088044115,1088571289
"mdx","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR03.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","","","","","","",3234790547,3231006677,3217929848,1089638867,1077900292,1086431028
"dx","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR04.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","","","","","","",3233943799,3228519606,1064480599,1087739684,1079569403,1090651385
"x","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR05.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","","","","","","",3238655756,3235609401,3220738270,1089522509,1080890176,1090183020
"","WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR03.MDX","","","","","","","","","","",3240719331,3242201013,3273981611,1089351501,1094665599,1074498233
"ORC\PASSIVE DOODADS\WANTEDPOSTERS\WANTEDPOSTERSCROLL01.MDX","WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\BLACKROCKORCCAMPFIRE.MDX","","","","","","","","","","",3218293578,3218206462,3168069883,1073791191,1068628179,1078440753
"WANTEDPOSTERS\WANTEDPOSTERSCROLL01.MDX","World\Kalimdor\Azshara\SeaPlants\CoralTree01_06\CoralTree01_06.mdx","","","","","","","","","","",3242103447,3240986685,3206713180,1093138068,1096534945,1097133973
"ANTEDPOSTERS\WANTEDPOSTERSCROLL01.MDX","World\Kalimdor\Azshara\SeaPlants\BarnacleRock01_04\BarnacleRock01_04.mdx","","","","","","","","","","",3227768628,3219596337,3190920183,1076591912,1074689414,1080018332
"POSTERSCROLL01.MDX","WORLD\GENERIC\ACTIVEDOODADS\DOORS\GNOMEREGANDOORS\GNOMEREGANDOOR01.MDX","","eppes.mdx","","eppes.mdx","","","","","","",3214884221,3237483681,3173155661,1067400632,1090000104,1095456213
"OSTERSCROLL01.MDX","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanHammer01.mdx","","","","","","","","","","",3201291891,3177894084,3189137570,1058218336,1030040263,1049621489
"orld\Generic\Orc\Passive Doodads\WantedPosters\WantedPosterFramed01.mdx","World\KhazModan\Ironforge\PassiveDoodads\Trees\IronForgeTree01.mdx","","","","","","","","","","",3240534580,3239988020,3214738561,1093050932,1099179019,1100430967
"rld\Generic\Orc\Passive Doodads\WantedPosters\WantedPosterFramed01.mdx","World\KhazModan\Uldaman\PassiveDoodads\Books\UldamanBook01.mdx","","","","","","","","","","",3216247513,3213837197,3162882099,1069978812,1065323436,1057028009
"sive Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_TAILOR.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"ive Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_GENERAL.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"ve Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_ENCHANTING.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"e Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_FIRSTAID.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
" Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_COOKING.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_ALCHEMIST.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"oodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_NOBLEHOUSE.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"odads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_BAGS.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"dads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_WEAPONSMITH.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"ads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_FLETCHER.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
"ds\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_SHIELDS.MDX","","","","","","","","","","",3192373358,3214448064,1037091660,1046512201,1066901384,1074433385
