# fields=10 strings=0,1,2,3,4,5,6,7,8,9
"manMaleFaceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","","Character\Orc\Male\OrcMaleSkin00_00.blp","","",""
"anMaleFaceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_01.blp","","",""
"nMaleFaceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_02.blp","","",""
"MaleFaceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_03.blp","","",""
"aleFaceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_04.blp","","",""
"leFaceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_05.blp","","",""
"eFaceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_06.blp","","",""
"FaceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_07.blp","","",""
"aceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","er\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_08.blp","","",""
"1.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","","Character\Orc\Male\OrcMaleSkin00_100.blp","Character\Orc\Male\OrcMaleSkin00_00_Extra.blp","","Character\Human\Male\HumanMaleSkin00_00.blp"
".blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_101.blp","Character\Orc\Male\OrcMaleSkin00_01_Extra.blp","","Character\Human\Male\HumanMaleSkin00_00.blp"
"le\HumanMaleFaceLower04_04.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_102.blp","Character\Orc\Male\OrcMaleSkin00_02_Extra.blp","","Character\Human\Male\HumanMaleSkin00_00.blp"
"Character\Human\Male\HumanMaleFaceLower04_05.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_103.blp","Character\Orc\Male\OrcMaleSkin00_03_Extra.blp","","Character\Human\Male\HumanMaleSkin00_00.blp"
"haracter\Human\Male\HumanMaleFaceLower04_05.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_104.blp","Character\Orc\Male\OrcMaleSkin00_04_Extra.blp","","Character\Human\Male\HumanMaleSkin00_00.blp"
"haracter\Human\Male\HumanMaleFaceUpper06_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","","","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleSkin00_105.blp","Character\Orc\Male\OrcMaleSkin00_05_Extra.blp","","Character\Human\Male\HumanMaleSkin00_00.blp"
"ceUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","","","Character\Orc\Male\OrcMaleFaceLower00_00.blp","Character\Orc\Male\OrcMaleFaceUpper00_00.blp","",""
"eUpper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower00_01.blp","Character\Orc\Male\OrcMaleFaceUpper00_01.blp","",""
"Upper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower00_02.blp","Character\Orc\Male\OrcMaleFaceUpper00_02.blp","",""
"pper00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower00_03.blp","Character\Orc\Male\OrcMaleFaceUpper00_03.blp","",""
"per00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower00_04.blp","Character\Orc\Male\OrcMaleFaceUpper00_04.blp","",""
"er00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower00_05.blp","Character\Orc\Male\OrcMaleFaceUpper00_05.blp","",""
"r00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower00_06.blp","Character\Orc\Male\OrcMaleFaceUpper00_06.blp","",""
"00_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower00_07.blp","Character\Orc\Male\OrcMaleFaceUpper00_07.blp","",""
"0_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","","er\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower00_08.blp","Character\Orc\Male\OrcMaleFaceUpper00_08.blp","",""
"_01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","","Character\Orc\Male\OrcMaleFaceLower01_00.blp","Character\Orc\Male\OrcMaleFaceUpper01_00.blp","",""
"01.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower01_01.blp","Character\Orc\Male\OrcMaleFaceUpper01_01.blp","",""
"1.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower01_02.blp","Character\Orc\Male\OrcMaleFaceUpper01_02.blp","",""
".blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower01_03.blp","Character\Orc\Male\OrcMaleFaceUpper01_03.blp","",""
"blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower01_04.blp","Character\Orc\Male\OrcMaleFaceUpper01_04.blp","",""
"lp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower01_05.blp","Character\Orc\Male\OrcMaleFaceUpper01_05.blp","",""
"p","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower01_06.blp","Character\Orc\Male\OrcMaleFaceUpper01_06.blp","",""
"","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower01_07.blp","Character\Orc\Male\OrcMaleFaceUpper01_07.blp","",""
"Character\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower01_08.blp","Character\Orc\Male\OrcMaleFaceUpper01_08.blp","",""
"haracter\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Orc\Male\OrcMaleFaceLower02_00.blp","Character\Orc\Male\OrcMaleFaceUpper02_00.blp","",""
"aracter\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower02_01.blp","Character\Orc\Male\OrcMaleFaceUpper02_01.blp","",""
"racter\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower02_02.blp","Character\Orc\Male\OrcMaleFaceUpper02_02.blp","",""
"acter\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower02_03.blp","Character\Orc\Male\OrcMaleFaceUpper02_03.blp","",""
"cter\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower02_04.blp","Character\Orc\Male\OrcMaleFaceUpper02_04.blp","",""
"ter\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower02_05.blp","Character\Orc\Male\OrcMaleFaceUpper02_05.blp","",""
"er\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower02_06.blp","Character\Orc\Male\OrcMaleFaceUpper02_06.blp","",""
"r\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower02_07.blp","Character\Orc\Male\OrcMaleFaceUpper02_07.blp","",""
"\Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower02_08.blp","Character\Orc\Male\OrcMaleFaceUpper02_08.blp","",""
"Human\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Orc\Male\OrcMaleFaceLower03_00.blp","Character\Orc\Male\OrcMaleFaceUpper03_00.blp","",""
"uman\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower03_01.blp","Character\Orc\Male\OrcMaleFaceUpper03_01.blp","",""
"man\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower03_02.blp","Character\Orc\Male\OrcMaleFaceUpper03_02.blp","",""
"an\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower03_03.blp","Character\Orc\Male\OrcMaleFaceUpper03_03.blp","",""
"n\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower03_04.blp","Character\Orc\Male\OrcMaleFaceUpper03_04.blp","",""
"\Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower03_05.blp","Character\Orc\Male\OrcMaleFaceUpper03_05.blp","",""
"Male\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower03_06.blp","Character\Orc\Male\OrcMaleFaceUpper03_06.blp","",""
"ale\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower03_07.blp","Character\Orc\Male\OrcMaleFaceUpper03_07.blp","",""
"le\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower03_08.blp","Character\Orc\Male\OrcMaleFaceUpper03_08.blp","",""
"e\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","","Character\Orc\Male\OrcMaleFaceLower04_00.blp","Character\Orc\Male\OrcMaleFaceUpper04_00.blp","",""
"\HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower04_01.blp","Character\Orc\Male\OrcMaleFaceUpper04_01.blp","",""
"HumanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower04_02.blp","Character\Orc\Male\OrcMaleFaceUpper04_02.blp","",""
"umanMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower04_03.blp","Character\Orc\Male\OrcMaleFaceUpper04_03.blp","",""
"manMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower04_04.blp","Character\Orc\Male\OrcMaleFaceUpper04_04.blp","",""
"anMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower04_05.blp","Character\Orc\Male\OrcMaleFaceUpper04_05.blp","",""
"nMaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower04_06.blp","Character\Orc\Male\OrcMaleFaceUpper04_06.blp","",""
"MaleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower04_07.blp","Character\Orc\Male\OrcMaleFaceUpper04_07.blp","",""
"aleFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower04_08.blp","Character\Orc\Male\OrcMaleFaceUpper04_08.blp","",""
"leFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","","Character\Orc\Male\OrcMaleFaceLower05_00.blp","Character\Orc\Male\OrcMaleFaceUpper05_00.blp","",""
"eFaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower05_01.blp","Character\Orc\Male\OrcMaleFaceUpper05_01.blp","",""
"FaceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower05_02.blp","Character\Orc\Male\OrcMaleFaceUpper05_02.blp","",""
"aceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower05_03.blp","Character\Orc\Male\OrcMaleFaceUpper05_03.blp","",""
"ceLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower05_04.blp","Character\Orc\Male\OrcMaleFaceUpper05_04.blp","",""
"eLower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower05_05.blp","Character\Orc\Male\OrcMaleFaceUpper05_05.blp","",""
"Lower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower05_06.blp","Character\Orc\Male\OrcMaleFaceUpper05_06.blp","",""
"ower00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower05_07.blp","Character\Orc\Male\OrcMaleFaceUpper05_07.blp","",""
"wer00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower05_08.blp","Character\Orc\Male\OrcMaleFaceUpper05_08.blp","",""
"er00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","","Character\Orc\Male\OrcMaleFaceLower06_00.blp","Character\Orc\Male\OrcMaleFaceUpper06_00.blp","",""
"r00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower06_01.blp","Character\Orc\Male\OrcMaleFaceUpper06_01.blp","",""
"00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower06_02.blp","Character\Orc\Male\OrcMaleFaceUpper06_02.blp","",""
"0_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower06_03.blp","Character\Orc\Male\OrcMaleFaceUpper06_03.blp","",""
"_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower06_04.blp","Character\Orc\Male\OrcMaleFaceUpper06_04.blp","",""
"02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower06_05.blp","Character\Orc\Male\OrcMaleFaceUpper06_05.blp","",""
"2.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower06_06.blp","Character\Orc\Male\OrcMaleFaceUpper06_06.blp","",""
".blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower06_07.blp","Character\Orc\Male\OrcMaleFaceUpper06_07.blp","",""
"blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower06_08.blp","Character\Orc\Male\OrcMaleFaceUpper06_08.blp","",""
"lp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","","Character\Orc\Male\OrcMaleFaceLower07_00.blp","Character\Orc\Male\OrcMaleFaceUpper07_00.blp","",""
"p","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower07_01.blp","Character\Orc\Male\OrcMaleFaceUpper07_01.blp","",""
"","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower07_02.blp","Character\Orc\Male\OrcMaleFaceUpper07_02.blp","",""
"Character\Human\Male\HumanMaleFaceUpper00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower07_03.blp","Character\Orc\Male\OrcMaleFaceUpper07_03.blp","",""
"haracter\Human\Male\HumanMaleFaceUpper00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower07_04.blp","Character\Orc\Male\OrcMaleFaceUpper07_04.blp","",""
"aracter\Human\Male\HumanMaleFaceUpper00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower07_05.blp","Character\Orc\Male\OrcMaleFaceUpper07_05.blp","",""
"racter\Human\Male\HumanMaleFaceUpper00_02.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Orc\Male\OrcMaleFaceLower07_06.blp","Character\Orc\Male\OrcMaleFaceUpper07_06.blp","",""
