# fields=35 strings=0,1,2,3,5,6,7,8,9,11,28,29,32
"oty Bay","Dun Morogh","hore","ands",64,"","","lasted Lands","n Morogh","",12,"The Forgotten Pools",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ty Bay","Dun Morogh","hore","ieves Camp",64,"","","lasted Lands","n Morogh","",12,"Lushwater Oasis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"y Bay","Dun Morogh","hore","nds",64,"","","lasted Lands","n Morogh","",15,"The Stagnant Oasis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Bay","Dun Morogh","hore","ds",64,"","","","","",20,"Field of Giants",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ay","Dun Morogh","hore","s",64,"","","lasted Lands","n Morogh","",12,"The Merchant Coast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"y","Dun Morogh","hore","",64,"","","","n Morogh","",15,"Ratchet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","ngshore","Elwynn Forest",64,"","","","gh","",0,"Darkspear Strand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Alterac Mountains","wind Pass","","lwynn Forest",64,"","","d Lands","","",0,"Darrowmere Lake UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"lterac Mountains","wind Pass","Alterac Mountains","wynn Forest",64,"","","","","",0,"Caer Darrow UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"terac Mountains","Dun Morogh","brook","ynn Forest",64,"","","","gh","",6,"Winterhoof Water Well",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"erac Mountains","Dun Morogh","brook","nn Forest",64,"","","","gh","",7,"Thunderhorn Water Well",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"rac Mountains","Dun Morogh","brook","tfall",64,"","","","gh","",8,"Wildmane Water Well",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ac Mountains","Dun Morogh","brook","alley of Heroes UNUSED",64,"","","","gh","",6,"Skyline Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"c Mountains","Dun Morogh","","fall",64,"","","lands","gh","",0,"Thousand Needles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,1056964608
" Mountains","Dun Morogh","hore","all",64,"","","lasted Lands","n Morogh","",0,"The Tidus Stair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ountains","Dun Morogh","gshore","aring Gorge",64,"","","","","",0,"Shady Rest Inn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"untains","Dun Morogh","brook","ll",64,"","","","gh","od",8,"Bael'dun Digsite",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ntains","Dun Morogh","","l",64,"","","Lands","rogh","",0,"Desolace",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,1050253722
"tains","Dun Morogh","","",64,"","","lands","rogh","",0,"Stonetalon Mountains",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,1050253722
"ains","Dun Morogh","ngshore","Deadwind Pass",64,"","","","ngshore","wamp of Sorrows",10,"Orgrimmar UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ins","","","eadwind Pass",64,"","","","","",0,"Gillijim's Isle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ns","","","adwind Pass",64,"","","lasted Lands","","",0,"Island of Doctor Lapidis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"s","Dun Morogh","ngshore","dwind Pass",64,"","","","gh","",8,"Razorwind Canyon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","Nine","wind Pass",64,"","","","Gurub","",0,"Bathran's Haunt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Lake Nazferiti","Dun Morogh","Nine"," UNUSED",64,"","","","Gurub","",0,"The Ruins of Ordil'Aran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ake Nazferiti","Dun Morogh","Nine","ind Pass",64,"","","","","",19,"Maestra's Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ke Nazferiti","Dun Morogh","Nine","nd Pass",64,"","","dlands","The Barrens","",20,"The Zoram Strand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"e Nazferiti","Dun Morogh","Nine","d Pass",64,"","","","","thshire Valley",20,"Astranaar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
" Nazferiti","Dun Morogh","Nine"," Pass",64,"","","","e","",23,"The Shrine of Aessina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Nazferiti","Dun Morogh","Nine","Pass",64,"","","ds","al Lake","",25,"Fire Scar Shrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"azferiti","Dun Morogh","Nine","ass",64,"","","ds","al Lake","",23,"The Ruins of Stardust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"zferiti","Dun Morogh","Nine","ss",64,"","","","'Gurub","",28,"The Howling Vale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"feriti","Dun Morogh","Nine","s",64,"","","","","thshire Valley",25,"Silverwind Refuge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"eriti","Dun Morogh","Nine","",64,"","","","","",25,"Mystral Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"riti","Dun Morogh","Nine","Darkshire",64,"","","","","",26,"Fallen Sky Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ti","Dun Morogh","Nine","arkshire",64,"","","ds","l Lake","",22,"Iris Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"i","Dun Morogh","Nine","",64,"","","","e","orrows",0,"Moonwell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","Nine","rkshire",64,"","","","","",24,"Raynewood Retreat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Loch Modan","Dun Morogh","Nine","kshire",64,"","","","","",0,"The Shady Nook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"och Modan","Dun Morogh","Nine","ring Gorge",64,"","","","n Morogh","Forest",25,"Night Run",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ch Modan","Dun Morogh","Nine","lley of Heroes UNUSED",64,"","","","n Morogh","Forest",0,"Xavian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"h Modan","Dun Morogh","Nine","shire",64,"","","","n Morogh","Forest",28,"Satyrnaar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
" Modan","Dun Morogh","Nine","d Man's Hole",64,"","","","as","",25,"Splintertree Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Modan","Dun Morogh","Nine","hire",64,"","","","Gurub","",30,"The Dor'Danil Barrow Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"odan","Dun Morogh","Nine","ire",64,"","","","","",0,"Falfarren River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"dan","Dun Morogh","Nine","ing Gorge",64,"","","ckwater Cove","al Lake","",29,"Felfire Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"an","Dun Morogh","Nine","re",64,"","","kwater Cove","al Lake","",0,"Demon Fall Canyon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"n","Dun Morogh","Nine","e",64,"","","kwater Cove","al Lake","",0,"Demon Fall Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","Nine","ley of Heroes UNUSED",64,"","","ds","as","",22,"Warsong Lumber Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Westfall","Dun Morogh","Nine","",64,"","","","Crystal Lake","ighthouse",20,"Bough Shadow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"estfall","Dun Morogh","c Mountains","Wild Shore",64,"","","Lands","","",35,"The Shimmering Flats",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"stfall","Dun Morogh","","ild Shore",64,"","","Lands","The Barrens","",0,"Tanaris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,1056964608
"tfall","Dun Morogh","Nine","ld Shore",64,"","","ckwater Cove","","",20,"Lake Falathim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"fall","Dun Morogh","ar","d Shore",1048640,"","","","","thshire Valley",12,"Auberdine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"all","Dun Morogh","ar"," Shore",64,"","","","The Barrens","",19,"Ruins of Mathystra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ll","Dun Morogh","ar","Shore",64,"","","","","",16,"Tower of Althalaxx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"l","Dun Morogh","ar","hore",64,"","","","","",14,"Cliffspring Falls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","ar","ore",64,"","","","","",11,"Bashal'Aran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Deadwind Pass","Dun Morogh","ar","re",64,"","","","gshore","",11,"Ameth'Aran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"eadwind Pass","Dun Morogh","ar","e",64,"","","","","ghthouse",15,"Grove of the Ancients",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"adwind Pass","Dun Morogh","ar","",64,"","","","","",16,"The Master's Glaive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"dwind Pass","Dun Morogh","ar","Redridge Mountains",64,"","","","","",19,"Remtravel's Excavation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ind Pass","Dun Morogh","ar","edridge Mountains",64,"","","","","",0,"Mist's Edge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"nd Pass","Dun Morogh","ar","eves Camp",64,"","","","","",0,"The Long Wash",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"d Pass","Dun Morogh","ar","dridge Mountains",64,"","","","","",0,"Wildbend River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
" Pass","Dun Morogh","ar","ridge Mountains",64,"","","","","",0,"Blackwood Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Pass","Dun Morogh","ar","idge Mountains",64,"","","","","",14,"Cliffspring River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ass","Dun Morogh","","ng Gorge",64,"","","dlands","","Zul'Gurub",0,"The Veiled Sea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ss","Dun Morogh","hore","dge Mountains",64,"","","","rogh","",0,"Gold Road",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"s","","ire Valley","dge Mine",64,"","","","","",10,"Scarlet Watch Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","tains","ge Mountains",64,"","","","as","",20,"Sun Rock Retreat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Darkshire","Dun Morogh","tains","e Mountains",64,"","","","rogh","",20,"Windshear Crag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"rkshire","Dun Morogh","tains"," Mountains",64,"","","","rogh","",0,"Cragpool Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"kshire","Dun Morogh","tains","Mountains",64,"","","","rogh","",21,"Mirkfallon Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"shire","Dun Morogh","tains","ountains",64,"","","","rogh","",25,"The Charred Vale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"hire","Dun Morogh","tains","untains",64,"","","","rogh","",0,"Valley of the Bloodfuries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ire","Dun Morogh","tains","ey of Heroes UNUSED",64,"","","s","","Zul'Gurub",25,"Stonetalon Peak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"re","Dun Morogh","tains","ntains",64,"","","s","","",0,"The Talon Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"e","Dun Morogh","tains","tains",64,"","","","rogh","",0,"Greatwood Vale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","brook","ains",64,"","","Blackwater Cove","gh","",10,"Thunder Bluff UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Wild Shore","Dun Morogh","brook","ins",64,"","","","gh","",0,"Brave Wind Mesa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ild Shore","Dun Morogh","brook","ns",64,"","","","gh","",0,"Fire Stone Mesa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ld Shore","Dun Morogh","brook"," Man's Hole",64,"","","","gh","",0,"Mantle Rock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"d Shore","Dun Morogh","brook","s",64,"","","","gh","",0,"Hunter Rise UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
" Shore","Dun Morogh","brook","",64,"","","","gh","",0,"Spirit RiseUNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Shore","Dun Morogh","brook","Arathi Highlands",64,"","","","gh","",0,"Elder RiseUNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"hore","","asted Lands","rathi Highlands",64,"","","","n Morogh","",43,"Ruins of Jubuwal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ore","Dun Morogh","e","athi Highlands",64,"","","","","",8,"Pools of Arlithrien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"re","Dun Morogh","c Mountains","thi Highlands",64,"","","","gh","",0,"The Rustmaul Dig Site",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"e","Dun Morogh","c Mountains","hi Highlands",64,"","","","gh","",30,"Camp E'thok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","c Mountains","g Gorge",64,"","","","gh","",24,"Splithoof Crag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Redridge Mountains","Dun Morogh","c Mountains","i Highlands",64,"","","","gh","",29,"Highperch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"edridge Mountains","Dun Morogh","c Mountains"," Highlands",64,"","","","gh","",30,"The Screeching Canyon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"dridge Mountains","Dun Morogh","c Mountains","Highlands",64,"","","","iras","",26,"Freewind Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ridge Mountains","Dun Morogh","c Mountains","ighlands",64,"","","","gh","",25,"The Great Lift",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"idge Mountains","Dun Morogh","c Mountains","ghlands",64,"","","","gh","",0,"Galak Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"dge Mountains","Dun Morogh","c Mountains","hlands",64,"","","","gh","",0,"Roguefeather Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ge Mountains","Dun Morogh","c Mountains","lands",64,"","","","gh","",0,"The Weathered Nook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"e Mountains","Dun Morogh","thorn Vale","ands",64,"","","","","",0,"Thalanaar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
" Mountains","Dun Morogh","","nds",64,"","","asted Lands","l Tiras","",0,"Un'Goro Crater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,1058642330
"Mountains","ackwater Cove","","ds",0,"","","","","",0,"Razorfen Kraul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190," Morogh","",0,0,"",3287941120,0
"ountains","","h","s",64,"","","","gshore","",26,"Raven Hill Cemetery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"untains","Dun Morogh","","",64,"","","ds","stal Lake","Zul'Gurub",0,"Moonglade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,1056964608
"tains","","","urning Steppes",64,"","","","","",0,"DELETE ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ains","Dun Morogh","gshore","Burning Steppes",64,"","","","nbrook","",36,"Brackenwall Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ins","Dun Morogh","gshore","rning Steppes",64,"","","","","",0,"Swamplight Manor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ns","Dun Morogh","gshore","ning Steppes",64,"","","","","",0,"Bloodfen Burrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"s","Dun Morogh","gshore","ing Steppes",64,"","","","","",0,"Darkmist Cavern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","gshore","es UNUSED",64,"","","","","",0,"Moggle Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Arathi Highlands","Dun Morogh","gshore","y of Heroes UNUSED",64,"","","","n Morogh","",0,"Beezil's Wreck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"rathi Highlands","Dun Morogh","gshore","s UNUSED",64,"","","","","",36,"Witch Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"athi Highlands","Dun Morogh","gshore"," Gorge",64,"","","","stal Lake","",0,"Sentry Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"thi Highlands","Dun Morogh","gshore","ng Steppes",64,"","","","stal Lake","",0,"North Point Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"hi Highlands","Dun Morogh","gshore","g Steppes",64,"","","","","",0,"West Point Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"i Highlands","Dun Morogh","gshore"," Steppes",64,"","","","stal Lake","",0,"Lost Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
" Highlands","Dun Morogh","gshore","Steppes",64,"","","","","",36,"Bluefen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Highlands","Dun Morogh","gshore","teppes",64,"","","","","",0,"Stonemaul Ruins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ighlands","Dun Morogh","gshore","eppes",64,"","","","","",38,"The Den of Flame",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ghlands","Dun Morogh","gshore","ves Camp",64,"","","","","",0,"The Dragonmurk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"hlands","Dun Morogh","gshore","ppes",64,"","","","","",43,"Wyrmbog",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"lands","Dun Morogh","gshore","pes",64,"","","","","",36,"Blackhoof Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ands","Dun Morogh","gshore","es",64,"","","s","ongshore"," Mountains",36,"Theramore Isle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"nds","Dun Morogh","gshore","s",64,"","","","","",0,"Foothold Citadel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ds","Dun Morogh","gshore","",64,"","","","","",0,"Ironclad Prison",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"s","Dun Morogh","gshore","The Hinterlands",64,"","","","","",0,"Dustwallow Bay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"","Dun Morogh","gshore","he Hinterlands",64,"","","","","",0,"Tidefury Cove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Burning Steppes","Dun Morogh","gshore","e Hinterlands",64,"","","","","",36,"Dreadmurk Shore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"e Hinterlands","","h"," Hinterlands",64,"","","","un Morogh","",24,"Addle's Stead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
" Hinterlands","Dun Morogh"," Mountains","Hinterlands",64,"","","","","",55,"Fire Plume Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Hinterlands","Dun Morogh"," Mountains","interlands",64,"","","","","",49,"Lakkari Tar Pits",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"interlands","Dun Morogh"," Mountains","nterlands",64,"","","","","",53,"Terror Run",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"nterlands","Dun Morogh"," Mountains","terlands",64,"","","","","",51,"The Slithering Scar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"terlands","Dun Morogh"," Mountains","erlands",64,"","","","","",0,"Marshal's Refuge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"erlands","Dun Morogh"," Mountains","rlands",64,"","","","","",0,"Fungal Rock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"rlands","Dun Morogh"," Mountains","lands",64,"","","","","",53,"Golakka Hot Springs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"an's Hole",""," Lands","ands",64,"","","","Dun Morogh","",12,"The Loch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"rge","","h","nds",64,"","","","un Morogh","",25,"Beggar's Haunt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"perlode Mine","Dun Morogh","ntains","Jasperlode Mine",64,"","","","rogh","",35,"Kodo Graveyard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"erlode Mine","Dun Morogh","ntains","asperlode Mine",64,"","","","iras","",0,"Ghost Walker Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"rlode Mine","Dun Morogh","ntains","sperlode Mine",64,"","","Blasted Lands","ras","",0,"Sar'theris Strand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"lode Mine","Dun Morogh","ntains","perlode Mine",64,"","","","al Lake","ighthouse",30,"Thunder Axe Fortress",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"ode Mine","Dun Morogh","ntains","erlode Mine",64,"","","","rogh","",0,"Bolgan's Hole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"e Mine","Dun Morogh","ntains","lode Mine",64,"","","","al Lake","",39,"Mannoroc Coven",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
" Mine","Dun Morogh","ntains","ode Mine",64,"","","","s","",31,"Sargeron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
"Mine","Dun Morogh","ntains","de Mine",64,"","","","rogh","",36,"Magram Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,"","",0,0,"",3287941120,0
