# fields=25 strings=0,1,2,3,4,5,6,7,8,9,11,14,15,16,17,18,20,24
"��威尔南瓜田","","a Aguas Negras","�епи","�ste","","","","","",48,"The Broken Reef",0,0,"Das Gebrochene Riff","破碎暗礁","Разбитый Риф","El Arrecife Roto","O Recifes Quebrados",8323198,"",0,0,0,""
"�威尔南瓜田","","a Aguas Negras","епи","�ste","","","","","",49,"Deeptide Sanctum",0,0,"Tiefebben Sanktum","深潮圣殿","Святилище Глубокого Прилива","Sanctum de Profundidades","Santuário das Marés Profundas",8323198,"",0,0,0,""
"威尔南瓜田","","a Aguas Negras","�пи","�ste","","","","","",48,"The Silver Coast",0,0,"Die Silberküste","银色海岸","Серебряное Побережье","La Costa Plateada","A Costa Prateada",8323198,"",0,0,0,""
"��尔南瓜田","","a Aguas Negras","пи","�ste","","","","","",52,"The Silver Sandbar",0,0,"Die Silberne Sandbank","银色沙洲","Серебряная Отмель","La Barra de Arena Plateada","A Barra de Areia Prateada",8323198,"",0,0,0,""
"�尔南瓜田","","a Aguas Negras","�и","�ste","","","","�之地","",50,"Zul'Razar",0,0,"Zul'Razar","祖尔拉泽","Зул'Разар","Zul'Razar","Zul'Razar",8323198,"",0,0,0,""
"尔南瓜田","","a Aguas Negras","и","�ste","","","","","",48,"The Tangled Wood",0,0,"Der Verknotete Wald","混乱森林","Запутанный Лес","El Bosque Enredado","A Floresta Enredada",8323198,"",0,0,0,""
"��南瓜田","","a Aguas Negras","�","�ste","","","","","",51,"The Jade Mine",0,0,"Die Jademine","翡翠矿井","Нефритовая Шахта","La Mina de Jade","A Mina de Jade",8323198,"",0,0,0,""
"�南瓜田","","a Aguas Negras","","�ste","","","","","",50,"Ruins of Zul'Razar",0,0,"Ruinen von Zul'Razar","祖尔拉泽废墟","Руины Зул'Разара","Ruinas de Zul'Razar","Ruínas de Zul'Razar",8323198,"",0,0,0,""
"南瓜田","","a Aguas Negras","Los Baldíos","�ste","","","","","",48,"Gillijim Strand",0,0,"Gillijim Küste","吉利吉姆沙滩","Побережье Гиллиджима","Playa Gillijim","Praia de Gillijim",8323198,"",0,0,0,""
"��瓜田","","a Aguas Negras","os Baldíos","�ste","","","","","",49,"Deepneck Cove",0,0,"Tiefenhalsbucht","深颈湾","Бухта Глубокой Шеи","Cueva Cuello Profundo","Enseada Profunda",8323198,"",0,0,0,""
"�瓜田","","a Aguas Negras","s Baldíos","�ste","","","","","",49,"Gillijim Canyon",0,0,"Gillijim Schlucht","吉利吉姆峡谷","Ущелье Гиллиджима","Cañón Gillijim","Cânion de Gillijim",8323198,"",0,0,0,""
"瓜田","","a Aguas Negras"," Baldíos","�ste","","","","","",48,"Maul'ogg Refuge",0,0,"Zuflucht von Maul'Ogg","莫尔奥格避难所","Убежище Маул'огга","Refugio Maul'ogg","Refugio Maul'ogg",8323198,"",0,0,0,""
"��田","","a Aguas Negras","Baldíos","�ste","","","","","",51,"Maul'ogg Post",0,0,"Maul'ogg Posten","莫尔奥格哨所","Пост Маул'огга","Puesto Maul'ogg","Posto Maul'ogg",8323198,"",0,0,0,""
"�田","","a Aguas Negras","aldíos","�ste","","","","","",52,"Kalkor Point",0,0,"Kalkorspitze","卡尔科尔角","Калкар-Пойнт","Punto Kalkor","Ponto Kalkor",8323198,"",0,0,0,""
"田","","a Aguas Negras","ldíos","�ste","","","","","",48,"Kazon Island",0,0,"Insel Kazon","卡松岛","Остров Казона","Isla Kazon","Ilha Kazon",8323198,"",0,0,0,""
"��","","a Aguas Negras","díos","�ste","","","","","",51,"The Southsea Sandbar",0,0,"Die Südmeer Sandbank","南海沙洲","Песчаная Отмель Южного Моря","La Barra de Arena del Mar del Sur","A Barra de Areia Marinha",8323198,"",0,0,0,""
"�","","a Aguas Negras","íos","�ste","","","","","",48,"Distillery Island",0,0,"Insel der Brauerei","酿酒岛","Винокурный Остров","Isla de la Destilería","Ilha da Destilaria",8323198,"",0,0,0,""
"","","a Aguas Negras","�os","�ste","","","","","",50,"Faelon's Folly",0,0,"Faelon's Torheit","费隆之愚","Глупость Фейлона","La Locura de Faelon","Tolo de Faelon",8323198,"",0,0,0,""
"Тыквенное Поле Бреквеллов",""," Aguas Negras","os","�ste","","","","ли","�",53,"The Tower of Lapidis",0,0,"Der Turm von Lapidis","拉匹迪斯之塔","Башня Лапидиса","La Torre de Lapidis","A Torre de Lapidis",8323198,"",0,0,0,""
"�ыквенное Поле Бреквеллов","Dun Morogh","��罗","s","�ste","","","","ete Lande","",53,"Flaxwhisker Front",0,0,"Flachbarts Front","麻须前线","Фронт Льняноусов","Frente Flaxwhisker","Frente Lino Bigode",8323198,"",0,0,0,""
"ыквенное Поле Бреквеллов","Dun Morogh","��罗","","�ste","","","","gh","",51,"Bloodfist Point",0,0,"Blutfaustspitze","血拳哨岗","Пик Кровавого Кулака","Punto Puño de Sangre","Ponto Punho de Sangue",8323198,"",0,0,0,""
"�квенное Поле Бреквеллов","","ogh","Sertões","�ste","","","","","",34,"Sorrowguard Keep",0,0,"Trauerwacht Festung","悲伤卫士要塞","Крепость Стражей Печали","Castillo de la Guardia del Dolor","Fortaleza Sorrowguard",8323198,"",0,0,0,""
"квенное Поле Бреквеллов","на","dora","ertões","","","","","�ечали","",0,"Tamatsune Shrine",0,0,"Tamatsune Schrein","玉常神殿","Святилище Тамацунэ","Santuario Tamatsune","Santuário Tamatsune",2031678,"",0,0,0,""
"�венное Поле Бреквеллов","�","","rtões","","","","e","","�на Североземья",30,"Crescent Grove",0,0,"Mondsichelhain","新月林地","Роща Полумесяца","Claro de la Media Luna","Bosque Crescente",8323198,"",0,0,0,""
"венное Поле Бреквеллов","�","�венное Поле Бреквеллов","tões","","","","","óspitas","",32,"Vilethorn Scar",0,0,"Garststachelnarbe","邪恶荆棘之痕","Шрам Злобешипа","Cicatriz Espinas Maléficas","Cicatriz Vilethorn",8323198,"",0,0,0,""
"�енное Поле Бреквеллов","на","dora","ões","","","","орог","os","",0,"Nalash'ir Ruins",0,0,"Nalash'ir Ruinen","纳拉什伊尔废墟","Руины Налаш'ира","Ruinas Nalash'ir","Ruínas de Nalash'ir",2031678,"",0,0,0,""
"енное Поле Бреквеллов","на","dora","�es","","","","","�ечали","",0,"Tsatsuri Wilds",0,0,"Tsatsuri Wildnis","察苏里荒野","Дикие Места Цацури","Tierras Tsatsuri","As Terras Tsatsuri",2031678,"",0,0,0,""
"�нное Поле Бреквеллов","на","dora","es","","","","","�ечали","",0,"Kontsuma Logging Camp",0,0,"Kontsuma Holzfällerlager","肯特斯摩伐木场","Концумский Лесозаготовительный Лагерь","Campamento de Tala Kontsuma","Acampamento de Tala Kontsuma",2031678,"",0,0,0,""
"нное Поле Бреквеллов","на","dora","s","","","","re","gh","",0,"Umikari Strand",0,0,"Umikari Küste","海狩海滩","Побережье Умикари","Playa Umikari","Praia Umikari",2031678,"",0,0,0,""
"�ное Поле Бреквеллов","на","dora","","","","","","�ечали","",0,"Konko Depths",0,0,"Konkotiefen","金光深渊","Глубины Конко","Profundidades Konko","Profundidades Konko",2031678,"",0,0,0,""
"ное Поле Бреквеллов","","рог","Crystal Lake","�ste","","","","ntano de las Penas","",48,"Bloodsail Retreat",0,0,"Blutsegel Zuflucht","血帆居所","Убежище Кровавого Паруса","Refugio Vela Sangrienta","Retiro Velasangre",2031678,"",0,0,0,""
"�ое Поле Бреквеллов","на","dora","rystal Lake","","","","","�ечали","",0,"Kontsuma Market",0,0,"Markt von Kontsuma","肯特斯摩集市","Рынок Концумы","Mercado Kontsuma","Mercado Kontsuma",2031678,"",0,0,0,""
"ое Поле Бреквеллов","地","","ystal Lake","","","","","","",58,"Karazhan Crypt",0,0,"Karazhan Krypta","卡拉赞墓穴","Склеп Каражана","Cripta de Karazhan","Cripta de Karazhan",2031678,"",0,0,0,""
"�е Поле Бреквеллов","ог","","stal Lake","","","","","","",60,"Stormwind Vault",0,0,"Gewölbe von Sturmwind","暴风城地牢","Тюрьма Штормграда","Cámara de Ventormenta","Cofre de Ventobravo",2031678,"",0,0,0,""
"е Поле Бреквеллов","","Dun Morogh","tal Lake","�ste","","","","","",0,"Everwinter Vale",0,0,"Immerwinter Tal","永冬谷","Долина Вечной Зимы","Valle del Invierno Eterno","Vale Inverno Eterno",2031678,"",0,0,0,""
"� Поле Бреквеллов","на","dora","al Lake","","","","","�ечали","",0,"Kontsuma Harbor",0,0,"Hafen von Kontsuma","肯特斯摩港","Гавань Концумы","Puerto Kontsuma","Puerto Kontsuma",2031678,"",0,0,0,""
" Поле Бреквеллов","�олотина","","l Lake","ра","","","Negra","","",0,"The Dungeon",0,0,"Der Kerker","地牢","Подземелье","La Mazmorras","A Masmorra",2031678,"",0,0,0,""
"Поле Бреквеллов","олотина","Поле Бреквеллов"," Lake","","","","","","",0,"Frostmane Retreat",0,0,"Zuflucht der Frostmähnen","霜鬃居所","Убежище Мерзлогривов","Refugio de los Colmillo Gélido","Retiro dos Gelomane",0,"",0,0,0,""
"�оле Бреквеллов","олотина","Поле Бреквеллов","Lake","","","","","","",0,"Zul'Drakash",0,0,"Zul'Drakash","祖尔德拉卡什","Зул'Дракаш","Zul'Drakash","Zul'Drakash",0,"",0,0,0,""
"оле Бреквеллов","","ore","ake","�ste","","","","o de las Penas","",52,"Karfang Hold",0,0,"Karfang Festung","卡方要塞","Крепость Карфанга","Bastión Karfang","Fortaleza Karfang",0,"",0,0,0,""
"�ле Бреквеллов","","hore","ke","�ste","","","","","",36,"Gallant Square",0,0,"Platz der Tapferkeit","英勇广场","Площадь Доблести","Plaza Gallant","Praça dos Galantes",0,"",0,0,0,""
"ле Бреквеллов","","hore","e","�ste","","","","","",34,"Livingstone Croft",0,0,"Steinleben Gehöft","利文斯通农场","Форт Ливингстон","Granja Livingstone","Croft Livingstone",0,"",0,0,0,""
"�е Бреквеллов","Dun Morogh"," Lands","","�ste","","","","","",4,"Red Cloud Roost",0,0,"Hochwolkenhort","红云栖息地","Гнездо Красного Облака","Nido Nube Roja","Ninho Nuvem Vermelha",0,"",0,0,0,""
"е Бреквеллов","�лотина","","Kristallsee","","",""," Морог"," Penas","",60,"Emerald Sanctum",0,0,"Smaragdsanktum","翡翠圣殿","Изумрудное Святилище","Sanctum Esmeralda","Santuário Esmeralda",0,"",0,0,0,""
"� Бреквеллов","лотина","","ristallsee","","","","ore","no de las Penas","",50,"Hateforge Quarry",0,0,"Steinbruch der Hassschmiede","仇恨熔炉采石场","Карьер Кузни Ненависти","Cantera Hateforge","Pedreira Forja do Ódio",0,"",0,0,0,""
" Бреквеллов","Dun Morogh","ra","istallsee","�ste","","","","rras Inhóspitas","",40,"Sandmoon Village",0,0,"Sandmond","沙月村","Деревня Песчаной Луны","Pueblo Luna de Arena","Aldeia Sandmoon",0,"",0,0,0,""
"Бреквеллов","Dun Morogh"," Lands","stallsee","�ste","","","","","",10,"Suntail Pass",0,0,"Sonnenschweifpass ","日尾山口","Перевал Солнечного Хвоста","Paso Cola de Sol","Passagem Suntail",0,"",0,0,0,""
"�реквеллов","","ore","tallsee","�ste","","","ore","h","",47,"Hateforge Excavation",0,0,"Ausgrabung der Hassschmiede","仇恨熔炉挖掘场","Раскопки Кузни Ненависти","Excavación Hateforge","Escavação Forja do Ódio",0,"",0,0,0,""
"реквеллов","","Longshore","allsee","�ste","","","","","",10,"Gartside Plot",0,0,"Gartseit's Parzelle","加特赛德地块","Участок Гартсайда","Lote Gartside","Terreno de Gartside",0,"",0,0,0,""
"�еквеллов","лотина","","llsee","","","","ore","no de las Penas","",50,"Hateforge Quarry",0,0,"Steinbruch der Hassschmiede","仇恨熔炉采石场","Карьер Кузни Ненависти","Cantera Hateforge","Pedreira Forja do Ódio",2031678,"",0,0,0,""
"еквеллов","","n Morogh","lsee","�ste","","","�н Морог","rogh","",38,"Ruins of Corthan",0,0,"Ruinen von Corthan","科萨恩废墟","Руины Корфана","Ruinas de Corthan","Ruínas de Corthan",0,"",0,0,0,""
"�квеллов","","n Morogh","see","�ste","","","�н Морог","rogh","",40,"Temple of Corthan",0,0,"Tempel von Corthan","科萨恩神庙","Храм Корфана","Templo de Corthan","Templo de Corthan",0,"",0,0,0,""
"квеллов","","n Morogh","ee","�ste","","","�н Морог","rogh","",36,"Angor Digsite",0,0,"Angor Ausgrabungsstätte","苦痛挖掘场","Археологические раскопки Ангор","Excavación Angor","Sítio de Escavação de Angor",0,"",0,0,0,""
"�веллов","","n Morogh","e","�ste","","","�н Морог","rogh","",36,"Ruins of Zeth",0,0,"Ruinen von Zeth","泽斯遗址","Руины Зета","Ruinas de Zeth","Ruínas de Zeth",0,"",0,0,0,""
"веллов","","n Morogh","","�ste","","","�н Морог","rogh","",38,"Crystalline Oasis",0,0,"Kristalloase","水晶绿洲","Хрустальный Оазис","Oasis Cristalino","Oásis Cristalino",0,"",0,0,0,""
"�еллов","","n Morogh","水晶湖","�ste","","","�н Морог","rogh","",40,"Crystalline Pinnacle",0,0,"Kristallgipfel","水晶峰","Хрустальный Пик","Pinnáculo Cristalino","Pináculo Cristalino",0,"",0,0,0,""
"еллов","","n Morogh","��晶湖","�ste","","","�н Морог","rogh","",42,"Redbrand's Digsite",0,0,"Rotbrand's Ausgrabungsstätte","红标挖掘场","Место Раскопок Редбранда","Excavación de Redbrand","Escavação de Redbrand",0,"",0,0,0,""
"�ллов","","n Morogh","�晶湖","�ste","","","�н Морог","rogh","",41,"Scalebane Ridge",0,0,"Bannschuppenkamm","刃鳞岭","Хребет Чешуйчатых Губителей","Cima Escamablanca","Pico Scalebane",0,"",0,0,0,""
"ллов","Dun Morogh","莫罗","晶湖","�ste","","","","","",37,"Blackhorn Village",0,0,"Schwarzhorn","黑角村","Деревня Черный Рог","Pueblo Cuerno Negro","Vila Chifre Negro",0,"",0,0,0,""
"�лов","Dun Morogh","莫罗","��湖","�ste","","","","nhóspitas","",40,"Deserter's Hideout",0,0,"Versteck des Abtrünnigen","逃兵的藏身处","Укрытие Дезертиров","Escondite del Desertor","Esconderijo dos Desertores",0,"",0,0,0,""
"лов","Dun Morogh","莫罗","�湖","�ste","","","Longshore","nhóspitas","",36,"Westhaven Hollow",0,0,"Westhafenkluft ","西部避难所","Западная Лощина","Hondonada Westhaven","Vale Westhaven",0,"",0,0,0,""
"�ов","","库尔提拉斯","湖","�ste","","","","","",0,"Davenburg",0,0,"Davenburg","达文堡","Давенбург","Davenburg","Davenburg",0,"",0,0,0,""
"ов","Dun Morogh","�罗","��","�ste","","","�рог","h","adas",15,"Anchor's Edge",0,0,"Ankereck","安忒洛斯之角","Якорный Край","Borde del Ancla","Borda do Âncora",0,"",0,0,0,""
"�в","Dun Morogh","ada Aguas Negras","�","�ste","","","","h","adas",23,"Blacksand Oil Fields",0,0,"Schwarzsand Ölfelder","黑沙油田","Песчаные Нефтяные Месторождения","Campos de Petróleo Arena Negra","Campos de Petróleo Areia Negra",0,"",0,0,0,""
"в","Dun Morogh","ada Aguas Negras","","�ste","","",""," las Penas","",23,"Powder Town",0,0,"Pulverstadt","火药镇","Пороховой Городок","Ciudad Polvorienta","Cidade do Pó",0,"",0,0,0,""
"�","Dun Morogh","ada Aguas Negras","Озеро Хрустальное","�ste","","","","nhóspitas","",18,"Bramblethorn Pass",0,0,"Stacheldornpass","荆棘小径","Терновый Перевал","Paso Espinas de Zarza","Passagem Espinhalhaço",0,"",0,0,0,""
"","Dun Morogh","ada Aguas Negras","�зеро Хрустальное","�ste","","","","","",17,"Bael Hardul",0,0,"Bael Hardul","贝尔哈杜尔","Баэль Хардул","Bael Hardul","Bael Hardul",0,"",0,0,0,""
"Campo de Calabazas Brackwell","Dun Morogh","","зеро Хрустальное","�ste","","","�рог","las Penas","� Североземья",0,"Tel'Abim",0,0,"Tel'Abim","泰拉比姆","Тель'Абим","Tel'Abim","Tel'Abim",0,"",0,0,0,""
"ampo de Calabazas Brackwell","Dun Morogh","Campo de Calabazas Brackwell","�еро Хрустальное","�ste","","","","","",54,"The Shallow Strand",0,0,"Die Seichte Küste","浅滩","Мелководный Берег","La Ensenada Somera","A Praia Rasgada",0,"",0,0,0,""
"mpo de Calabazas Brackwell","Dun Morogh","Campo de Calabazas Brackwell","еро Хрустальное","�ste","","","","","",52,"Tel Co. Basecamp",0,0,"Tel Co. Basislager","风险投资公司营地","База Компании Тель","Campamento Base Tel Co.","Base Tel Co.",0,"",0,0,0,""
"po de Calabazas Brackwell","Dun Morogh","Campo de Calabazas Brackwell","�ро Хрустальное","�ste","","","","","",55,"Bixxle's Storehouse",0,0,"Bixxle's Lagerhaus","比克瑟仓库","Склад Биксла","Almacén de Bixxle","Depósito de Bixxle",0,"",0,0,0,""
"o de Calabazas Brackwell","Dun Morogh","Campo de Calabazas Brackwell","ро Хрустальное","�ste","","","","","",56,"Highvale Rise",0,0,"Hochtalhöhe","海瓦尔高地","Подъем Высокодолья","Ascenso Alto Valle","Elevado Vistalva",0,"",0,0,0,""
" de Calabazas Brackwell","Dun Morogh","Campo de Calabazas Brackwell","�о Хрустальное","�ste","","","","","",53,"The Derelict Camp",0,0,"Das Verlassene Lager","被遗弃的营地","Заброшенный Лагерь","El Campamento Abandonado","O Campo Abandonado",0,"",0,0,0,""
"de Calabazas Brackwell","Dun Morogh","Campo de Calabazas Brackwell","о Хрустальное","�ste","","","","","",54,"Tazzo's Shack",0,0,"Tazzo's Hütte","塔佐小屋","Лачуга Таззо","Choza de Tazzo","Casebre do Tazzo",0,"",0,0,0,""
"e Calabazas Brackwell","Dun Morogh","Campo de Calabazas Brackwell","� Хрустальное","�ste","","","","","",58,"The Jagged Isles",0,0,"Die Zackeninseln","锯齿群岛","Зазубренные Острова","Las Islas Dentadas","As Ilhas Cerradas",0,"",0,0,0,""
" Calabazas Brackwell","Dun Morogh","Campo de Calabazas Brackwell"," Хрустальное","�ste","","","","","",54,"The Washing Shore",0,0,"Die Treibgutküste","冲刷海岸","Омываемый Берег","La Orilla Lavada","A Costa Lavada",0,"",0,0,0,""
"Calabazas Brackwell","�ина","","Хрустальное","ste","","","ngshore","as Penas","",10,"Winter Veil Vale",0,0,"Winterhauchtal","冬幕谷","Долина Зимнего Покрова","Valle del Velo Invernal","Vale do Véu de Inverno",0,"",0,0,0,""
"alabazas Brackwell","�ина","Calabazas Brackwell","�рустальное","ste","","","","","",10,"Icepaw Village",0,0,"Dorf der Eispranken","冰爪村","Деревня Ледолапов","Pueblo Garra de Hielo","Vila Pata de Gelo",0,"",0,0,0,""
"labazas Brackwell","рог","","�ые Земли","","",""," Морог","un Morogh","",16,"Shadowfang Keep",0,0,"Burg Schattenfang","影牙城堡","Крепость Темного Клыка","Castillo de Colmillo Oscuro","Bastilha da Presa Negra",4128894," Morogh",0,0,0,""
"bazas Brackwell","ний Берег","","","","","","ngshore","","",0,"Gnomeregan",0,0,"Gnomeregan","诺莫瑞根","Гномреган","Gnomeregan","Gnomeregan",4128894,"un Morogh",0,0,0,""
"azas Brackwell"," Inhóspitas","","e Villanorte","","","","","os","",0,"Scarlet Monastery Library",0,0,"Bibliothek des Scharlachroten Klosters","血色修道院-图书馆","Библиотека Монастыря Алого Ордена","Biblioteca Monasterio Escarlata","Biblioteca do Monastério Escarlate",4128894," Morogh",0,0,0,""
"zas Brackwell"," Inhóspitas","","стальное","","","","","os","",0,"Scarlet Monastery Graveyard",0,0,"Friedhof des Scharlachroten Klosters","血色修道院-墓地","Кладбище Монастыря Алого Ордена","Cementerio Monasterio Escarlata","Cemitério do Monastério Escarlate",4128894," Morogh",0,0,0,""
"as Brackwell","","","�водья","�ste","","","рог","n Morogh","",0,"The Temple of Atal'Hakkar",0,0,"Der Tempel von Atal'Hakkar","阿塔哈卡神庙","Храм Атал'Хаккара","El Templo de Atal'hakkar","Templo de Atal'hakkar",4128894,"",0,0,0,""
"s Brackwell","�г","","","","Бескрайний Берег",""," Endlose Küste","mos","",0,"The Deadmines",0,0,"Die Todesminen","死亡矿井","Мертвые Копи","Las Minas de la Muerte","Minas Mortas",4128894,"un Morogh",0,0,0,""
" Brackwell","","","��色森林","�ste","","","","","",0,"Blackrock Spire",0,0,"Schwarzfelsspitze","黑石塔","Пик Черной Горы","Cumbre de Roca Negra","Pico da Rocha Negra",4128894,"",0,0,0,""
"Brackwell","","","�色森林","�ste","","","","","",0,"Blackrock Depths",0,0,"Schwarzfelstiefen","黑石深渊","Глубины Черной Горы","Profundidades de Roca Negra","Abismo Rocha Negra",4128894,"",0,0,0,""
"ackwell","erras Devastadas","","湿地","","","","г","莫罗","",0,"Scholomance",0,0,"Scholomance","通灵学院","Некроситет","Scholomance","Scolomântia",4128894,"",0,0,0,""
"kwell","Бухта Черноводья","","","","","","","","",0,"Deeprun Tram",0,0,"Tiefenbahn","矿道地铁","Подземный Поезд","Tranvía Subterráneo","Metrô Correfundo",4128894,"un Morogh",0,0,0,""
"well","a Água Negra",""," Elwynn","","","","Морог","","",0,"Dire Maul",0,0,"Düsterbruch","厄运之槌","Забытый Город","La Masacre","Gládio Cruel",4128894,"",0,0,0,""
"ell","es Elends","","","","","","","","",0,"Blackwing Lair",0,0,"Pechschwingenhort","黑翼之巢","Логово Крыла Тьмы","Guarida de Alanegra","Covil Asa Negra",4128894,"",0,0,0,""
"ll","s Penas","","杜隆塔尔","","","","rbucht","�地","",0,"Ahn'Qiraj",0,0,"Ahn'Qiraj","安其拉","Ан'Кираж","Ahn'Qiraj","Ahn'qiraj",4128894,"",0,0,0,""
"l","Penas","","рустальное","n Morogh","","","","","",0,"The Upper Necropolis",0,0,"Die Höhere Nekropole","上层大墓地","Верхний Некрополь","La Necropolis Superior","Necrópole Superior",4128894,"",0,0,0,""
"Campo de Abóboras de Brackwell","рог","","устальное","","",""," Морог","un Morogh","",16,"Shadowfang Keep",0,0,"Burg Schattenfang","影牙城堡","Крепость Темного Клыка","Castillo de Colmillo Oscuro","Bastilha da Presa Negra",4128894," Morogh",0,0,0,""
"mpo de Abóboras de Brackwell","ний Берег","","�стальное","","","","ngshore","","",0,"Gnomeregan",0,0,"Gnomeregan","诺莫瑞根","Гномреган","Gnomeregan","Gnomeregan",4128894,"un Morogh",0,0,0,""
"po de Abóboras de Brackwell"," Inhóspitas","","стальное","","","","","os","",0,"Scarlet Monastery Armory",0,0,"Waffenkammer des Scharlachroten Klosters","血色修道院-军械库","Оружейная Монастыря Алого Ордена","Armería Monasterio Escarlata","Arsenal do Monastério Escarlate",4128894," Morogh",0,0,0,""
"o de Abóboras de Brackwell","","","�тальное","�ste","","","рог","n Morogh","",0,"The Temple of Atal'Hakkar",0,0,"Der Tempel von Atal'Hakkar","阿塔哈卡神庙","Храм Атал'Хаккара","El Templo de Atal'hakkar","Templo de Atal'hakkar",4128894,"",0,0,0,""
" de Abóboras de Brackwell","","","тальное","�ste","","","","","",0,"Blackrock Spire",0,0,"Schwarzfelsspitze","黑石塔","Пик Черной Горы","Cumbre de Roca Negra","Pico da Rocha Negra",4128894,"",0,0,0,""
"de Abóboras de Brackwell","erras Devastadas","","�альное","","","","г","莫罗","",0,"Scholomance",0,0,"Scholomance","通灵学院","Некроситет","Scholomance","Scolomântia",4128894,"",0,0,0,""
"e Abóboras de Brackwell","a Água Negra","","альное","","","","Морог","","",0,"Dire Maul",0,0,"Düsterbruch","厄运之槌","Забытый Город","La Masacre","Gládio Cruel",4128894,"",0,0,0,""
" Abóboras de Brackwell","es Elends","","�льное","","","","","","",0,"Blackwing Lair",0,0,"Pechschwingenhort","黑翼之巢","Логово Крыла Тьмы","Guarida de Alanegra","Covil Asa Negra",4128894,"",0,0,0,""
"óboras de Brackwell","рог","","�ьное","","",""," Морог","un Morogh","",16,"Shadowfang Keep",0,0,"Burg Schattenfang","影牙城堡","Крепость Темного Клыка","Castillo de Colmillo Oscuro","Bastilha da Presa Negra",4128894," Morogh",0,0,0,""
"�boras de Brackwell","ний Берег","","ьное","","","","ngshore","","",0,"Gnomeregan",0,0,"Gnomeregan","诺莫瑞根","Гномреган","Gnomeregan","Gnomeregan",4128894,"un Morogh",0,0,0,""
"boras de Brackwell"," Inhóspitas","","�ное","","","","","os","",0,"Scarlet Monastery Cathedral",0,0,"Kathedrale des Scharlachroten Klosters","血色修道院-大教堂","Собор Монастыря Алого Ордена","Catedral Monasterio Escarlata","Catedral do Monastério Escarlate",4128894," Morogh",0,0,0,""
"oras de Brackwell","","","ное","�ste","","","","","",0,"Blackrock Spire",0,0,"Schwarzfelsspitze","黑石塔","Пик Черной Горы","Cumbre de Roca Negra","Pico da Rocha Negra",4128894,"",0,0,0,""
"ras de Brackwell","erras Devastadas","","�ое","","","","г","莫罗","",0,"Scholomance",0,0,"Scholomance","通灵学院","Некроситет","Scholomance","Scolomântia",4128894,"",0,0,0,""
"as de Brackwell","a Água Negra","","ое","","","","Морог","","",0,"Dire Maul",0,0,"Düsterbruch","厄运之槌","Забытый Город","La Masacre","Gládio Cruel",4128894,"",0,0,0,""
"s de Brackwell","es Elends","","�е","","","","","","",0,"Blackwing Lair",0,0,"Pechschwingenhort","黑翼之巢","Логово Крыла Тьмы","Guarida de Alanegra","Covil Asa Negra",4128894,"",0,0,0,""
"de Brackwell","рог","","�","","",""," Морог","un Morogh","",16,"Shadowfang Keep",0,0,"Burg Schattenfang","影牙城堡","Крепость Темного Клыка","Castillo de Colmillo Oscuro","Bastilha da Presa Negra",4128894," Morogh",0,0,0,""
"e Brackwell","","","","�ste","","","","","",0,"Blackrock Spire",0,0,"Schwarzfelsspitze","黑石塔","Пик Черной Горы","Cumbre de Roca Negra","Pico da Rocha Negra",4128894,"",0,0,0,""
" Brackwell","a Água Negra","","Lago Cristal","","","","Морог","","",0,"Dire Maul",0,0,"Düsterbruch","厄运之槌","Забытый Город","La Masacre","Gládio Cruel",4128894,"",0,0,0,""
"rackwell","рог","","go Cristal","","",""," Морог","un Morogh","",16,"Shadowfang Keep",0,0,"Burg Schattenfang","影牙城堡","Крепость Темного Клыка","Castillo de Colmillo Oscuro","Bastilha da Presa Negra",4128894," Morogh",0,0,0,""
"ackwell","","","o Cristal","�ste","","","","","",0,"Blackrock Spire",0,0,"Schwarzfelsspitze","黑石塔","Пик Черной Горы","Cumbre de Roca Negra","Pico da Rocha Negra",4128894,"",0,0,0,""
"ckwell","a Água Negra",""," Cristal","","","","Морог","","",0,"Dire Maul",0,0,"Düsterbruch","厄运之槌","Забытый Город","La Masacre","Gládio Cruel",4128894,"",0,0,0,""
"well","рог","","ristal","","",""," Морог","un Morogh","",16,"Shadowfang Keep",0,0,"Burg Schattenfang","影牙城堡","Крепость Темного Клыка","Castillo de Colmillo Oscuro","Bastilha da Presa Negra",4128894," Morogh",0,0,0,""
"ell","","","istal","�ste","","","","","",0,"Blackrock Spire",0,0,"Schwarzfelsspitze","黑石塔","Пик Черной Горы","Cumbre de Roca Negra","Pico da Rocha Negra",4128894,"",0,0,0,""
"ll","","","stal","�ste","","","Longshore","nas","",0,"Gilneas",0,0,"Gilneas","吉尔尼斯","Гилнеас","Gilneas","Gilneas",0,"",0,0,0,""
"l","","ll","tal","�ste","","","Longshore","","",43,"Gilneas City",0,0,"Stadt von Gilneas","吉尔尼斯城","Гилнеас","Ciudad Gilneas","Cidade de Gilneas",0,"",0,0,0,""
"","","ll","al","�ste","","","Longshore","","",42,"Ravenshire",0,0,"Rabenruh","拉文郡","Враноземье","Villa Cuervo","Ravenshire",0,"",0,0,0,""
"The Stonefield Farm","","ll","l","�ste","","","Longshore","d Lands","",44,"Ravenwood Keep",0,0,"Rabenholz Festung","拉文伍德城堡","Крепость Вороньего Леса","Castillo del Bosque de los Cuervos","Forte Mata do Corvo",0,"",0,0,0,""
