# fields=12 strings=0,1,2,3,5,6,7,8,10,11
"inWhite","Hair","","fSkinDarkBlack",1065353216,"ige","","","",1,"",""
"nWhite","wHair","","SkinDarkBlack",1065353216,"ige","","","",0,"",""
"White","Hair","","kinDarkBlack",1065353216,"ige","","","",1,"",""
"hite","itizenLow","","inDarkBlack",1065353216,"ige","","","",1,"","erchant"
"ite","tizenLow","","nDarkBlack",1065353216,"ige","","","",1,"",""
"te","enMid","","",1067869798,"ige","BoarSkinBrownArmored","","",2,"",""
"e","enMid","","",1069547520,"ige","BoarSkinBlueArmored","","",2,"",""
"","FMCitizenMid","","DarkBlack",1065353216,"ige","","","",1,"","nMid"
"MossHideGnollFighterSkin","enMid","","",1065353216,"acksmith","BoarSkinBrownArmored","","",2,"",""
"ossHideGnollFighterSkin","leCitizenLow","","arkBlack",1065353216,"ige","","","",1,"","tizenLowHair"
"ssHideGnollFighterSkin","owHair","","rkBlack",1065353216,"ige","","","",1,"",""
"HideGnollFighterSkin","wHair","","kBlack",1065353216,"ige","","","",0,"",""
"ideGnollFighterSkin","wHair","","Black",1065353216,"ige","","","",0,"",""
"nollFighterSkin","wHair","","SkinBrown",1065353216,"ige","","","",1,"","MCitizenMid"
"ollFighterSkin","FMCitizenMid","","Brown",1065353216,"ige","","","",1,"","th"
"llFighterSkin","wHair","","manThiefSkin_var6",1065353216,"ige","","","",0,"","Blacksmith"
"lFighterSkin","Hair","","rown",1065353216,"ige","","","",1,"",""
"FighterSkin","nBodySkinWhite","","r1",1065353216,"ige","","","",0,"","smith"
"ighterSkin","nBodySkinWhite","","",1065353216,"ige","","","",1,"","smith"
"ghterSkin","nBodySkinWhite","","nightHorseBlack",1065353216,"ige","","","",0,"","smith"
"hterSkin","e","enLow","",1036831949,"ige","BatSkinBrown01","BatSkinBrown02","",1,"",""
"terSkin","e","enLow","",1041865114,"ige","BatSkinViolet01","BatSkinViolet02","",1,"",""
"erSkin","e","enLow","",1041865114,"ige","BatSkinBrown01","BatSkinBrown02","",1,"",""
"rSkin","e","enLow","",1055286886,"ige","BatSkinWhite01","BatSkinWhite02","",1,"",""
"lSkinBlue","eMagicsmith","","",1066611507,"ige","QuilBoarSkin","QuilBoarSkin_Alpha","",4294967295,"",""
"SkinBlue","lSkinJungleBloodScalpMelee","","",1067869798,"ige","QuilBoarSkin","QuilBoarSkin_Alpha","QuilBoarSkin_Alpha",1,"",""
"kinBlue","lSkinJungleBloodScalpMelee","","",1068708659,"ige","QuilBoarSkin","QuilBoarSkin_Alpha","QuilBoarSkin_Alpha",1,"",""
"inBlue","lSkinJungleBloodScalpMelee","","",1067869798,"ige","QuilBoarSkinArmoredBrown","QuilBoarSkinArmoredBrown_Alpha","QuilBoarSkin_Alpha",1,"",""
"nBlue","eMagicsmith","","",1067869798,"ige","QuilBoarCasterSkinPink","QuilBoarCasterSkinPink_Alpha","",1,"",""
"Blue","eMagicsmith","","",1068708659,"ige","QuilBoarCasterSkinPink","QuilBoarCasterSkinPink_Alpha","",1,"",""
"lue","eMagicsmith","","",1068708659,"ige","QuilBoarSkinGrey","QuilBoarSkinGrey_Alpha","",1,"",""
"ue","eMagicsmith","","",1067030938,"ige","QuilBoarSkinGrey","QuilBoarSkinGrey_Alpha","",1,"",""
"e","eMagicsmith","","",1067869798,"ige","QuilBoarSkinGrey","QuilBoarSkinGrey_Alpha","",1,"",""
"","ant","","",1069547520,"ige","SlimeSkinCrimson","","",1,"",""
"HarvestGolemSkinBlue","eMagicsmith","","",1065353216,"ige","QuilBoarSkinDeathsHead","QuilBoarSkinDeathsHead_Alpha","",1,"",""
"arvestGolemSkinBlue","eMagicsmith","","",1068708659,"ige","QuilBoarCasterSkinPink","QuilBoarCasterSkinPink_Alpha","",4294967295,"",""
"rvestGolemSkinBlue","lSkinJungleBloodScalpMelee","","",1068708659,"ige","QuilBoarSkinArmoredBrown","QuilBoarSkinArmoredBrown_Alpha","QuilBoarSkin_Alpha",1,"",""
"vestGolemSkinBlue","lSkinJungleBloodScalpMelee","","",1067450368,"ige","QuilBoarSkinArmoredDeathsHead","QuilBoarSkinArmoredDeathsHead_Alpha","QuilBoarSkin_Alpha",4294967295,"",""
"estGolemSkinBlue","id","","",1058642330,"ige","RockElementalSkinBlack","","",1,"",""
"tGolemSkinBlue","lpMelee","","",1066611507,"ige","ShadeReflect","smokewispsmall","",4294967295,"",""
"GolemSkinBlue","_02","","",1065353216,"ige","NagaMaleSkinBlack","SirenReflect","",0,"",""
"olemSkinBlue","_02","","",1065353216,"ige","NagaMaleSkinBlue","SirenReflect","",0,"",""
"lemSkinBlue","_02","","",1065353216,"ige","NagaMaleSkinGreen","SirenReflect","",0,"",""
"emSkinBlue","_02","","",1065353216,"ige","NagaMaleSkinSilver","SirenReflect","",0,"",""
"mSkinBlue","id","","",1062836634,"ige","RockElementalSkinGray","","",4294967295,"",""
"SkinBlue","TitanMaleSkin02","","",1061997773,"ige","SerpantSkinBlue","","",1,"",""
"kinBlue","TitanMaleSkin02","","",1061997773,"ige","SerpantSkinGreen","","",1,"",""
"inBlue","itizenLow","","nBrownAlpha",1065353216,"ige","","","",1,"",""
"nBlue","tizenLow","","CarrionBirdSkinRed",1065353216,"ige","","","",1,"",""
"Blue","itizenLow","","rLeaves2",1065353216,"ige","","","",1,"",""
"lue","tizenLow","","onBirdSkinRed",1065353216,"ige","","","",1,"",""
"ue","itizenLow","","wnAlpha",1065353216,"ige","","","",1,"",""
"e","tizenLow","","nAlpha",1065353216,"ige","","","",1,"",""
"","leCitizenLow","","ownAlpha",1065353216,"ige","","","",0,"","CitizenLowHair"
"HarvestGolemBitsBlue","itizenLow","","Alpha",1065353216,"ige","","","",1,"",""
"arvestGolemBitsBlue","tizenLow","","nBirdSkinRed",1065353216,"ige","","","",1,"",""
"rvestGolemBitsBlue","itizenLow","","ha",1065353216,"ige","","","",1,"",""
"vestGolemBitsBlue","itizenLow","","a",1065353216,"ige","","","",1,"",""
"estGolemBitsBlue","tizenLow","","",1065353216,"ige","","","",1,"",""
"stGolemBitsBlue","itizenLow","","HumanFemaleKiddirtydress",1065353216,"ige","","","",1,"",""
"tGolemBitsBlue","tizenLow","","n",1065353216,"ige","","","",1,"",""
"lemBitsBlue","LowHair","","emaleKiddirtydress",1065353216,"ige","","","",0,"","owHair"
"nBlue","","","",1069547520,"ige","RidingTigerSkinYellow","","",0,"",""
"Blue","RockElementalSkinBrown","","",1065353216,"ige","RidingRaptorSkinEmerald","","",0,"",""
"lue","ockElementalSkinBrown","","",1067869798,"ige","TallStriderSkinIvory","","",0,"",""
"irateCrewman01","LowHair","","umanMaleKidSkinBrown",1065353216,"ige","","","",0,"",""
"rateCrewman01","LowHair","","manMaleKidSkinBrown",1065353216,"ige","","","",0,"","LowHair"
"ateCrewman01","LowHair","","nMaleKidSkinBrown",1065353216,"ige","","","",0,"","n"
"teCrewman01","air","","MaleKidSkinBrown",1065353216,"ige","","","",1,"","ir"
"eCrewman01","t","","",1065353216,"ige","SeaTurtleSkinGrey","","",4294967295,"",""
"Crewman01","LowHair","","aleKidSkinBrown",1065353216,"ige","","","",0,"","LowHair"
"rewman01","LowHair","","eKidSkinBrown",1065353216,"ige","","","",0,"",""
"ewman01","LowHair","","leKidSkinBrown",1065353216,"ige","","","",0,"","nLowHair"
"wman01","LowHair","","idSkinBrown",1065353216,"ige","","","",0,"",""
"man01","LowHair","","dSkinBrown",1065353216,"ige","","","",0,"",""
"an01","LowHair","","SkinBrown",1065353216,"ige","","","",0,"","owHair"
"n01","LowHair","","kinBrown",1065353216,"ige","","","",0,"","LowHair"
"01","owHair","","inBrown",1065353216,"ige","HumanMaleCitizenLow","","",1,"","enLowHair"
"1","air","","nBrown",1065353216,"ige","","","",1,"","HUFMCitizenLowHair"
"","LowHair","","Brown",1065353216,"ige","HumanMaleCitizenLow","","",1,"","owHair"
"ChickenSkinBlack","owHair","","rown",1065353216,"ige","HumanMaleCitizenLow","","",1,"","enLowHair"
"hickenSkinBlack","","","own",1065353216,"ige","","","",1,"","Hair"
"ickenSkinBlack","","","wn",1065353216,"ige","","","",1,"","Hair"
"ckenSkinBlack","","","umanMaleCaster_SkinWarlock",1065353216,"ige","","","",1,"","Hair"
"kenSkinBlack","","","anMaleCaster_SkinWarlock",1065353216,"ige","","","",1,"","Hair"
"enSkinBlack","","","n",1065353216,"ige","","","",0,"","Hair"
"nSkinBlack","","","",1065353216,"ige","","","",0,"","Hair"
"SkinBlack","","","HumanMaleCaster_SkinWarlock",1065353216,"ige","","","",0,"","Hair"
"kinBlack","","","manMaleCaster_SkinWarlock",1065353216,"ige","","","",0,"","Hair"
"inBlack","","","nMaleCaster_SkinWarlock",1065353216,"ige","","","",0,"","Hair"
"nBlack","","","MaleCaster_SkinWarlock",1065353216,"ige","","","",0,"","Hair"
"Black","","","aleCaster_SkinWarlock",1065353216,"ige","","","",0,"","Hair"
"lack","","","leCaster_SkinWarlock",1065353216,"ige","","","",0,"","Hair"
"ack","owHair","","eCaster_SkinWarlock",1065353216,"ige","","","",1,"","Skin"
"ck","owHair","","Caster_SkinWarlock",1065353216,"ige","","","",1,"","Skin"
"k","owHair","","aster_SkinWarlock",1065353216,"ige","","","",1,"","Skin"
"","owHair","","ster_SkinWarlock",1065353216,"ige","","","",1,"",""
"TrollSkinJungleBloodScalpBoss","owHair","","er_SkinWarlock",1065353216,"ige","HumanMaleCitizenLow","","",1,"","Skin"
"rollSkinJungleBloodScalpBoss","owHair","","ter_SkinWarlock",1065353216,"ige","","","",1,"","kin"
"ollSkinJungleBloodScalpBoss","owHair","","r_SkinWarlock",1065353216,"ige","HumanMaleCitizenLow","","",1,"","kin"
"llSkinJungleBloodScalpBoss","SkinBrown","","",1069547520,"ige","CentaurKhanSkinBrown","","",4294967295,"",""
"lSkinJungleBloodScalpBoss","","","_SkinWarlock",1065353216,"ige","","","",0,"","manMaleBlacksmith"
"SkinJungleBloodScalpBoss","","","SkinWarlock",1065353216,"ige","","","",0,"","air"
"inJungleBloodScalpBoss","leCitizenLow","","nWarlock",1065353216,"ige","","","",0,"","itizenLowHair"
"nJungleBloodScalpBoss","leCitizenLow","","Warlock",1065353216,"ige","","","",0,"","itizenLowHair"
"JungleBloodScalpBoss","LowHair","","arlock",1065353216,"ige","","","",0,"","owHair"
"ungleBloodScalpBoss","LowHair","","rlock",1065353216,"ige","","","",0,"","owHair"
"ngleBloodScalpBoss","lpMelee","","",1056964608,"ige","ShadeReflect","smokewispsmall","",1,"",""
"gleBloodScalpBoss","lpMelee","","",1060320051,"ige","ShadeReflect","smokewispsmall","",1,"",""
"leBloodScalpBoss","lpMelee","","",1061997773,"ige","ShadeReflect","smokewispsmall","",1,"",""
"eBloodScalpBoss","mSkinBrown","","",1065353216,"ige","CentaurCasterSkinBrown","CentaurCasterSkinBrown_Alpha","",1,"MineSpiderSkinCrystal",""
"BloodScalpBoss","itizenMid","","",1073741824,"ige","HydraSkinGreen","","",3,"",""
"loodScalpBoss","leCitizenLow","","rchant02Skin1",1065353216,"ige","","","",1,"",""
"oodScalpBoss","olemBitsBrown","","",1066611507,"ige","CentaurWarriorSkinBrown","","",4294967295,"",""
"odScalpBoss","mSkinBrown","","",1066611507,"ige","CentaurCasterSkinBrown","CentaurCasterSkinBrown_Alpha","",4294967295,"MineSpiderSkinCrystal",""
"ScalpBoss","SkinJungleBloodScalpMelee","","",1065353216,"ige","OwlGrey","","",1,"",""
"calpBoss","lemBitsBrown","","",1065353216,"ige","","","",0,"",""
"s","LowHair","","kinBlanca",1065353216,"ige","","","",0,"","nLowHair"
"","air","","inBlanca",1065353216,"ige","","","",1,"",""
"TrollSkinJungleSplitSkullBoss","air","","nBlanca",1065353216,"ige","","","",1,"","HUFMCitizenLowHair"
"rollSkinJungleSplitSkullBoss","owHair","","Blanca",1065353216,"ige","","","",1,"","zenLowHair"
"ollSkinJungleSplitSkullBoss","LowHair","","lanca",1065353216,"ige","","","",0,"","LowHair"
"llSkinJungleSplitSkullBoss","air","","anca",1065353216,"ige","","","",1,"",""
"lSkinJungleSplitSkullBoss","air","","nca",1065353216,"ige","","","",1,"","HUFMCitizenLowHair"
"SkinJungleSplitSkullBoss","ir","","ca",1065353216,"ige","","","",0,"","nLow"
"kinJungleSplitSkullBoss","LowHair","","a",1065353216,"ige","","","",0,"","nLowHair"
"inJungleSplitSkullBoss","owHair","","",1065353216,"ige","","","",1,"","izenLowHair"
"nJungleSplitSkullBoss","leCitizenLow","","RedRidgeGnollWhelpSkin",1065353216,"ige","","","",1,"","CitizenLowHair"
"JungleSplitSkullBoss","leCitizenLow","","edRidgeGnollWhelpSkin",1065353216,"ige","","","",1,"","tizenLowHair"
"ungleSplitSkullBoss","Hair","","RidgeGnollWhelpSkin",1065353216,"ige","","","",1,"","HUFMCitizenMid"
"ngleSplitSkullBoss","wHair","wHair","dRidgeGnollWhelpSkin",1065353216,"ige","","","",1,"","itizenMid"
"gleSplitSkullBoss","air","","idgeGnollWhelpSkin",1065353216,"ige","","","",1,"",""
"leSplitSkullBoss","air","","geGnollWhelpSkin",1065353216,"ige","","","",1,"","w"
"eSplitSkullBoss","air","","dgeGnollWhelpSkin",1065353216,"acksmith","","","",1,"",""
"SplitSkullBoss","wHair","","eGnollWhelpSkin",1065353216,"ige","","","",0,"","Blacksmith"
"plitSkullBoss","air","","GnollWhelpSkin",1065353216,"ige","","","",1,"","HUFMCitizenLowHair"
"itSkullBoss","MCitizenLowHair","","",1065353216,"ige","TroglodyteSkinPurple","","",1,"",""
"tSkullBoss","MineSpiderSkinCrystal","","",1057803469,"ige","BasiliskSkinWhite","BasiliskCrystalSkinJade","",4294967295,"",""
"SkullBoss","emBitsBrown","","",1065353216,"ige","WaterElementalGreenSkin","","",1,"",""
"kullBoss","LowHair","","ollWhelpSkin",1065353216,"ige","","","",1,"",""
"ullBoss","owHair","","llWhelpSkin",1065353216,"ige","","","",1,"",""
"llBoss","_02","","",1069547520,"ige","NagaMaleSkinTeal","SirenReflect","",1,"",""
"lBoss","air","","ideGnollWhelpSkin",1065353216,"ige","","","",1,"","w"
"Boss","wHair","","deGnollWhelpSkin",1066192077,"ige","","","",0,"",""
"oss","wHair","","eGnollWhelpSkin",1066192077,"ige","","","",0,"",""
"ss","wHair","","GnollWhelpSkin",1066192077,"ige","","","",0,"",""
"s","wHair","","nollWhelpSkin",1066192077,"ige","","","",0,"",""
"","wHair","","ollWhelpSkin",1065353216,"ige","","","",0,"",""
"OgreSkinBlue","wHair","","llWhelpSkin",1065353216,"ige","","","",0,"",""
"greSkinBlue","wHair","","lWhelpSkin",1065353216,"ige","","","",0,"",""
"reSkinBlue","wHair","","WhelpSkin",1065353216,"ige","","","",0,"",""
"eSkinBlue","zenLow","","",1069547520,"ige","SahauginskinWhite","","",1,"",""
"SkinBlue","_02","","",1063675494,"ige","NagaMaleSkinGreen","SirenReflect","",0,"",""
"kinBlue","_02","","",1067869798,"ige","NagaMaleSkinGreen","SirenReflect","",4294967295,"",""
"inBlue","_02","","",1067869798,"ige","NagaMaleSkinTeal","SirenReflect","",0,"",""
"nBlue","wHair","","elpSkin",1065353216,"ige","","","",0,"",""
"Blue","wHair","","helpSkin",1065353216,"ige","","","",0,"",""
"lue","wHair","","lpSkin",1065353216,"ige","","","",0,"",""
"ue","wHair","","pSkin",1065353216,"ige","","","",0,"",""
"e","LowHair","","Skin",1065353216,"ige","","","",0,"","owHair"
"","","","kin",1065353216,"acksmith","","","",0,"",""
"TigerSkinBlack","r","","in",1065353216,"acksmith","","","",0,"",""
"igerSkinBlack","LowHair","","n",1065353216,"ige","","","",0,"","owHair"
"gerSkinBlack","air","","",1065353216,"ige","","","",1,"",""
"erSkinBlack","air","","HumanMaleCaster_DefiasMage",1065353216,"ige","","","",1,"",""
"rSkinBlack","air","","umanMaleCaster_DefiasMage",1065353216,"ige","","","",1,"",""
"SkinBlack","air","","manMaleCaster_DefiasMage",1065353216,"ige","","","",1,"",""
"kinBlack","air","","anMaleCaster_DefiasMage",1065353216,"ige","","","",1,"",""
"inBlack","air","","nMaleCaster_DefiasMage",1065353216,"ige","","","",1,"",""
"nBlack","air","","MaleCaster_DefiasMage",1065353216,"ige","","","",1,"",""
"Black","wHair","","leCaster_DefiasMage",1067030938,"ige","","","",0,"",""
"lack","LowHair","","eCaster_DefiasMage",1065353216,"ige","","","",0,"","owHair"
"ack","Hair","","aster_DefiasMage",1065353216,"ige","","","",0,"","UFMCitizenMid"
"ck","LowHair","","ster_DefiasMage",1065353216,"ige","","","",0,"","owHair"
"k","UFMCitizenMid","","ter_DefiasMage",1065353216,"ige","","","",0,"","chant"
"","air","","er_DefiasMage",1065353216,"ige","","","",1,"",""
"BasiliskCrystalSkin","ow","","",1071644672,"ige","SeaGiantSkin01","SeaGiantSkin02","",4294967295,"",""
"asiliskCrystalSkin","r","","r_DefiasMage",1065353216,"ige","","","",1,"","ir"
"siliskCrystalSkin","LowHair","","Mage",1065353216,"ige","","","",0,"",""
"iliskCrystalSkin","owHair","","Caster_DefiasMage",1065353216,"ige","","","",0,"","enLowHair"
"liskCrystalSkin","air","","age",1065353216,"ige","","","",1,"","w"
"iskCrystalSkin","air","","een",1065353216,"ige","","","",0,"","HUFMCitizenLowHair"
"skCrystalSkin","owHair","","e",1065353216,"ige","","","",0,"","enLowHair"
"kCrystalSkin","FMCitizenMid","","",1065353216,"ige","","","",1,"",""
"CrystalSkin","leCitizenLow","","HumanFemaleCaster_SkinWarlock",1065353216,"ige","","","",0,"","tizenLowHair"
"rystalSkin","itizenLow","","manFemaleCaster_SkinWarlock",1065353216,"ige","","","",1,"","erchant"
"ystalSkin","LowHair","","umanFemaleCaster_SkinWarlock",1065353216,"ige","","","",0,"","owHair"
"stalSkin","air","","anFemaleCaster_SkinWarlock",1065353216,"ige","","","",1,"",""
"talSkin","air","","nFemaleCaster_SkinWarlock",1065353216,"ige","","","",1,"",""
"alSkin","","","FemaleCaster_SkinWarlock",1065353216,"acksmith","","","",0,"",""
"lSkin","eMerchant","","",1061997773,"ige","BrownSkin","","",0,"",""
"Skin","eMerchant","","",1061997773,"ige","WhiteSkin","","",0,"",""
"kin","LowHair","","emaleCaster_SkinWarlock",1067450368,"ige","","","",0,"",""
"in","LowHair","","maleCaster_SkinWarlock",1065353216,"ige","","","",0,"","owHair"
"n","r","","aleCaster_SkinWarlock",1065353216,"ige","","","",0,"","r"
"","Hair","","leCaster_SkinWarlock",1065353216,"ige","","","",0,"",""
"TroglodyteSkinPurple","ir","","eCaster_SkinWarlock",1065353216,"ige","","","",1,"",""
"roglodyteSkinPurple","Hair","","leCaster_SkinWarlock",1065353216,"ige","","","",1,"","UFMCitizenMid"
"oglodyteSkinPurple","ir","","eCaster_SkinWarlock",1065353216,"ige","","","",0,"","nLow"
"glodyteSkinPurple","owHair","","_SkinWarlock",1065353216,"ige","","","",1,"",""
"lodyteSkinPurple","air","","ster_SkinWarlock",1065353216,"ige","","","",1,"",""
"odyteSkinPurple","wHair","","ter_SkinWarlock",1065353216,"ige","","","",0,"",""
"dyteSkinPurple","LowHair","","r_SkinWarlock",1065353216,"ige","","","",0,"",""
"yteSkinPurple","lfskinbrown","","",1065353216,"ige","SirenSkinAqua","","",1,"",""
"teSkinPurple","lfskinbrown","","",1065353216,"ige","SirenSkinBlue","","",1,"",""
"eSkinPurple","lfskinbrown","","",1065353216,"ige","SirenSkinGreen","","",1,"",""
"SkinPurple","lfskinbrown","","",1065353216,"ige","SirenSkinOrange","","",1,"",""
"kinPurple","lfskinbrown","","",1065353216,"ige","SirenSkinPurple","","",1,"",""
"inPurple","lfskinbrown","","",1063675494,"ige","SirenSkinGreen","","",1,"",""
"nPurple","lfskinbrown","","",1066611507,"ige","SirenSkinGreen","","",1,"",""
"Purple","lfskinbrown","","",1067869798,"ige","SirenSkinOrange","","",1,"",""
"urple","lfskinbrown","","",1062836634,"ige","SirenSkinBlue","","",1,"",""
"rple","lfskinbrown","","",1066611507,"ige","SirenSkinAqua","","",1,"",""
"ple","lfskinbrown","","",1066611507,"ige","SirenSkinPurple","","",1,"",""
"le","lfskinbrown","talSkinBrown","",1062836634,"ige","SirenSkinPurple","","",1,"",""
"","","","iderSkinGreen",1065353216,"ige","","","",1,"","wHair"
"TigerSkinWhite","air","","piderSkinGreen",1065353216,"ige","","","",1,"","w"
"igerSkinWhite","HUFMCitizenMid","","derSkinGreen",1065353216,"ige","","","",0,"","t"
"gerSkinWhite","air","","erSkinGreen",1065353216,"ige","","","",0,"","HUFMCitizenLowHair"
"erSkinWhite","r","","rSkinGreen",1065353216,"ige","","","",0,"","FMCitizenMid"
"rSkinWhite","r","","SkinGreen",1065353216,"ige","","","",0,"","r"
"SkinWhite","","","kinGreen",1065353216,"ige","","","",1,"","Hair"
"kinWhite","FMCitizenMid","","nGreen",1065353216,"ige","","","",1,"","id"
"inWhite","HUFMCitizenMid","","inGreen",1065353216,"ige","","","",0,"",""
"nWhite","owHair","","Green",1065353216,"ige","","","",1,"","enLowHair"
"White","air","","reen",1065353216,"ige","","","",1,"","HUFMCitizenLowHair"
"hite","LowHair","","en",1065353216,"ige","","","",1,"","nLowHair"
"ite","air","","n",1065353216,"ige","","","",1,"","w"
"te","air","","",1065353216,"ige","","","",1,"",""
"e","leCitizenLow","","HumanFemalePeasant_BrownDress",1065353216,"ige","","","",1,"","tizenLowHair"
"","LowHair","","umanFemalePeasant_BrownDress",1065353216,"ige","","","",1,"","owHair"
"DragonWhelpSkinGreen","LowHair","","manFemalePeasant_BrownDress",1065353216,"ige","","","",0,"","nLowHair"
"agonWhelpSkinGreen","LowHair","","anFemalePeasant_BrownDress",1064514355,"ige","","","",0,"","LowHair"
"gonWhelpSkinGreen","LowHair","","FemalePeasant_BrownDress",1065353216,"ige","","","",0,"","LowHair"
"onWhelpSkinGreen","LowHair","","emalePeasant_BrownDress",1065353216,"ige","","","",0,"","LowHair"
"nWhelpSkinGreen","LowHair","","alePeasant_BrownDress",1065353216,"ige","","","",0,"","LowHair"
"WhelpSkinGreen","LowHair","","lePeasant_BrownDress",1065353216,"ige","","","",0,"","LowHair"
"helpSkinGreen","LowHair","","ePeasant_BrownDress",1063675494,"ige","","","",0,"","LowHair"
"elpSkinGreen","LowHair","","Peasant_BrownDress",1065353216,"ige","","","",0,"","LowHair"
"lpSkinGreen","air","","nFemalePeasant_BrownDress",1065353216,"ige","","","",0,"",""
"SkinGreen","LowHair","","asant_BrownDress",1065353216,"ige","","","",0,"","n"
"kinGreen","LowHair","","sant_BrownDress",1065353216,"ige","","","",0,"","n"
"inGreen","LowHair","","ant_BrownDress",1065353216,"ige","","","",0,"","n"
"nGreen","leCitizenLow","","t_BrownDress",1065353216,"ige","","","",1,"","CitizenLowHair"
"Green","leCitizenLow","","_BrownDress",1065353216,"ige","","","",1,"","CitizenLowHair"
"reen","eCitizenLow","","rownDress",1065353216,"ige","","","",1,"","UFMCitizenLowHair"
"een","eCitizenLow","","ownDress",1065353216,"ige","","","",1,"","UFMCitizenLowHair"
"en","air","","nt_BrownDress",1065353216,"ige","","","",1,"","HUFMCitizenLowHair"
"n","air","","BrownDress",1065353216,"ige","","","",1,"","w"
"","air","","wnDress",1065353216,"ige","","","",1,"",""
"BogBeastSkinRed","ir","","nDress",1065353216,"ige","","","",1,"","ntHair"
"ogBeastSkinRed","air","","Dress",1065353216,"ige","","","",1,"","ir"
"BeastSkinRed","zenLow","","",1071644672,"ige","SahauginskinOrange","","",1,"",""
"eastSkinRed","t","","",1065353216,"ige","SeaTurtleSkinRed","","",1,"",""
"astSkinRed","t","","",1069547520,"ige","SeaTurtleSkinRed","","",1,"",""
"stSkinRed","_02","","",1067030938,"ige","NagaMaleSkinBlack","SirenReflect","",0,"",""
"tSkinRed","lfskinbrown","","",1067869798,"ige","SirenSkinGreen","","",1,"",""
"SkinRed","t","","",1058642330,"ige","SeaTurtleSkinRed","","",1,"",""
"inRed","LowHair","","ress",1065353216,"ige","","","",0,"","LowHair"
"nRed","eCitizenLow","","ss",1065353216,"ige","","","",1,"",""
"Red","LowHair","","s",1065353216,"ige","","","",1,"","LowHair"
"ed","LowHair","","kin01",1065353216,"ige","","","",0,"",""
"d","owHair","","",1065353216,"ige","","","",1,"",""
"","air","","santskinblack",1065353216,"ige","","","",1,"","w"
"BogBeastSkinRedAlpha","LowHair","","FMCitizenMid",1065353216,"ige","","","",0,"","LowHair"
"ogBeastSkinRedAlpha","LowHair","","HumanMaleWarriorMediumSkinLight",1065353216,"ige","","","",0,"","n"
"gBeastSkinRedAlpha","ir","","vernSkin01",1065353216,"ige","","","",0,"","Low"
"BeastSkinRedAlpha","air","","ernSkin01",1065353216,"ige","","","",1,"",""
"eastSkinRedAlpha","eCitizenLow","","rnSkin01",1065353216,"ige","","","",1,"","MCitizenLowHair"
"astSkinRedAlpha","ir","","nSkin01",1065353216,"ige","","","",0,"","ow"
"stSkinRedAlpha","air","","Skin01",1065353216,"ige","","","",1,"",""
"kinRedAlpha","skinbrownalpha","Mid","",1065353216,"ige","FelGuardSkinBlack","","",4294967295,"",""
"inRedAlpha","skinbrownalpha","","",1065353216,"ige","FelGuardSkinBlue","","",4294967295,"",""
"nRedAlpha","skinbrownalpha","GolemSkinBrown","",1065353216,"ige","FelGuardSkinYellow","","",4294967295,"",""
"RedAlpha","kinbrownalpha","","",1065353216,"ige","UndeadHorse","","",4294967295,"",""
"edAlpha","itizenMid","","",1065353216,"ige","HydraSkinWhite","","",3,"",""
"dAlpha","t","","",1065353216,"ige","SeaTurtleSkinWhite","","",1,"",""
"kinYellow","LowHair","","vernSkin02",1065353216,"ige","HumanMaleCitizenLow","","",1,"",""
"inYellow","nt","","",1036831949,"ige","LionessSkinGold","","",1,"",""
"nYellow","nt","","",1036831949,"ige","TigerSkinBlack","","",1,"",""
"Yellow","nt","","",1045220557,"ige","TigerSkinDark","","",1,"",""
"ellow","nt","","",1036831949,"ige","TigerSkinYellow","","",1,"",""
"llow","r","","ernSkin02",1065353216,"ige","","","",1,"","FMCitizenMid"
"low","r","","rnSkin02",1065353216,"ige","","","",1,"","r"
"ow","LowHair","","nSkin02",1067030938,"ige","","","",0,"","hant"
"w","LowHair","","Skin02",1065353216,"ige","","","",1,"","LowHair"
"","LowHair","","kin02",1065353216,"ige","","","",0,"","LowHair"
"TrollSkinArcticFrostManeMelee","LowHair","","in02",1065353216,"ige","","","",0,"","LowHair"
"rollSkinArcticFrostManeMelee","LowHair","","n02",1065353216,"ige","","","",0,"","nLowHair"
"ollSkinArcticFrostManeMelee","air","","02",1065353216,"ige","","","",1,"",""
"llSkinArcticFrostManeMelee","r","","",1065353216,"ige","","","",1,"","r"
"lSkinArcticFrostManeMelee","air","","TrollSkinJungleBloodScalpScout",1065353216,"ige","","","",1,"","HUFMCitizenLowHair"
"SkinArcticFrostManeMelee","LowHair","","rollSkinJungleBloodScalpScout",1065353216,"ige","","","",1,"","LowHair"
"kinArcticFrostManeMelee","LowHair","","ollSkinJungleBloodScalpScout",1065353216,"ige","","","",4294967295,"","LowHair"
"inArcticFrostManeMelee","LowHair","","llSkinJungleBloodScalpScout",1065353216,"ige","","","",0,"","LowHair"
"nArcticFrostManeMelee","r","","lSkinJungleBloodScalpScout",1065353216,"ige","","","",1,"","FMCitizenMid"
"ArcticFrostManeMelee","r","","SkinJungleBloodScalpScout",1065353216,"ige","","","",1,"","ir"
"rcticFrostManeMelee","LowHair","","nJungleBloodScalpScout",1065353216,"ige","","","",1,"","owHair"
"cticFrostManeMelee","owHair","","JungleBloodScalpScout",1065353216,"ige","","","",1,"","Skin"
"ticFrostManeMelee","LowHair","","ungleBloodScalpScout",1065353216,"ige","","","",0,"","owHair"
