# fields=12 strings=0,1,2,3,4,5,6,8,9,10,11
"Sarcophagi\Sarcophagus.mdx","World\wmo\Dungeon\MD_Goldmine\MD_Goldmine_1Room.wmo","","","","","",0,"","","",""
"rcophagi\Sarcophagus.mdx","World\Azeroth\Stranglethorn\PassiveDoodads\TrollDungeonPottery\TrollDungeonPottery01.mdx","","","","","",0,"","","",""
"cophagi\Sarcophagus.mdx","World\Azeroth\Stranglethorn\PassiveDoodads\TrollShrine\TrollShrine.mdx","","","","","",0,"","","",""
"ophagi\Sarcophagus.mdx","World\Azeroth\Stranglethorn\PassiveDoodads\TrollShrine\stranglethorntikihead.mdx","","","","","",0,"","","",""
"phagi\Sarcophagus.mdx","World\Generic\Orc\Passive Doodads\Braziers\MediumBrazier01.mdx","","","","","",0,"","","",""
"hagi\Sarcophagus.mdx","World\Generic\Orc\Passive Doodads\Braziers\TallBrazier01.mdx","","","","","",0,"","","",""
"agi\Sarcophagus.mdx","WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_TAILOR.MDX","","","","","",0,"","","",""
"gi\Sarcophagus.mdx","WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_FISHING.MDX","","","","","",0,"","","",""
"i\Sarcophagus.mdx","WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\GNOMESIGN_ENGINEER.MDX","","","","","",0,"","","",""
"\Sarcophagus.mdx","WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_FIREWORKS.MDX","","","","","",0,"","","",""
"Sarcophagus.mdx","WORLD\KHAZMODAN\IRONFORGE\PASSIVEDOODADS\SIGNPOSTS\IRONFORGESIGNPOSTPOINTER.MDX","","","","","",0,"","","",""
"arcophagus.mdx","World\Azeroth\Elwynn\Buildings\HumanGuardTower\HumanGuardTower.mdx","","","","","",0,"","","",""
"rcophagus.mdx","World\Azeroth\Westfall\Buildings\Shed\WestfallShed.mdx","","","","","",0,"","","",""
"cophagus.mdx","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\UNDERCITYSIGNPOSTS\UNDERCITYSIGNPOSTPOINTER.MDX","","","","","",0,"","","",""
"ophagus.mdx","World\Azeroth\Elwynn\Buildings\HumanWatchTower\HumanWatchTower.mdx","","","","","",0,"","","",""
"phagus.mdx","World\Generic\Orc\Passive Doodads\Bottles\OrcBottle01.mdx","","","","","",0,"","","",""
"hagus.mdx","WORLD\GENERIC\DWARF\PASSIVE DOODADS\SIGNS\DWARFSIGN_ALCHEMIST.MDX","","","","","",0,"","","",""
"agus.mdx","WORLD\GENERIC\DWARF\PASSIVE DOODADS\FORGEBONFIRE\FORGEBONFIRE.MDX","","","","","",0,"","","",""
"gus.mdx","World\Goober\G_FishingBobber.mdx","","","","","",0,"kShort01.mdx","","",""
"us.mdx","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanSword01.mdx","","","","","",0,"","","",""
"s.mdx","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanSword02.mdx","","","","","",0,"","","",""
".mdx","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanMace01.mdx","","","","","",0,"","","",""
"mdx","World\Generic\ActiveDoodads\InstancePortal\InstancePortal.mdx","","1.MDL","1.MDL","","",0,"","","",""
"dx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\PEWS\GENERALCHURCHPEW01.MDX","","","","","",0,"","","",""
"x","World\Goober\G_RuneGroundGreen01.mdx","x","","","","",0,"","","",""
"","World\Azeroth\Stranglethorn\ActiveDoodads\Cages\Cage03.mdx","","","","","",0,"","","",""
"World\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Goober\G_Cage.mdx","","orld\Generic\Human\Passive Doodads\Scrolls\ScrollA02.mdx","","rld\Generic\Human\Passive Doodads\Scrolls\ScrollA02.mdx","",0,"","","",""
"orld\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_liferoot01.mdx","","","","","",0,"","","",""
"rld\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Stardust.mdx","","","","","",0,"","","",""
"ld\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STOVES\POTBELLYSTOVEWALL.MDX","","","","","",0,"","","",""
"d\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","WORLD\AZEROTH\BURNINGSTEPPES\PASSIVEDOODADS\BONFIRE\ORCBONFIRE_BLUE.MDX","","","","","",0,"","","",""
"\Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Human\Passive Doodads\Signs\VisitorsCenter01.mdx","","","","","",0,"","","",""
"Azeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Human\Passive Doodads\Benches\DuskwoodBench.mdx","","","","","",0,"","","",""
"zeroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Underwater\PassiveDoodads\Plants\Plant07.mdx","","","","","",0,"","","",""
"eroth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Kalimdor\Barrens\PassiveDoodads\Bushes\BarrensBush01.mdx","","","","","",0,"","","",""
"roth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Kalimdor\Barrens\PassiveDoodads\Bushes\BarrensBush02.mdx","","","","","",0,"","","",""
"oth\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_General.mdx","","","","","",0,"","","",""
"th\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_MagicShop.mdx","","","","","",0,"","","",""
"h\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Alchemist.mdx","","","","","",0,"","","",""
"\Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Herbalist.mdx","","","","","",0,"","","",""
"Duskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Armory.mdx","","","","","",0,"","","",""
"uskwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Fletcher.mdx","","","","","",0,"","","",""
"skwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Food.mdx","","","","","",0,"","","",""
"kwood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Bank.mdx","","","","","",0,"","","",""
"wood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Blacksmith.mdx","","","","","",0,"","","",""
"ood\PassiveDoodads\Tombs\WoodCross02.mdx","World\Generic\Tauren\Passive Doodads\Signs\TaurenSign_Weapons.mdx","","","","","",0,"","","",""
"od\PassiveDoodads\Tombs\WoodCross02.mdx","World\Azeroth\Karazahn\PassiveDoodads\GrainSacks\KN_GrainSack01.mdx","","","","","",0,"","","",""
"d\PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Fadeleaf01.mdx","","","","","",0,"","","",""
"\PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Goldthorn01.mdx","","","","","",0,"","","",""
"PassiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_wintersbite01.mdx","","","","","",0,"","","",""
"assiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Stranglekelp01.mdx","","","","","",0,"","","",""
"ssiveDoodads\Tombs\WoodCross02.mdx","World\SkillActivated\TradeskillNodes\Bush_Khadgarswhisker01.mdx","","","","","",0,"","","",""
"siveDoodads\Tombs\WoodCross02.mdx","World\Azeroth\BurningSteppes\PassiveDoodads\Trees\BurningMidTree02.mdx","","","","","",0,"","","",""
"iveDoodads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\ORCBELLOWS\ORCBELLOW.MDX","","","","","",0,"","","",""
"oodads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_WEAPONS.MDX","","","","","",0,"","","",""
"odads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BANK.MDX","","","","","",0,"","","",""
"dads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_FOOD.MDX","","","","","",0,"","","",""
"ads\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_GENERAL.MDX","","","","","",0,"","","",""
"ds\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ALCHEMIST.MDX","","","","","",0,"","","",""
"s\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_TAILOR.MDX","","","","","",0,"","","",""
"\Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_HERBALIST.MDX","","","","","",0,"","","",""
"Tombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_MAGICSHOP.MDX","","","","","",0,"","","",""
"ombs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_FLETCHER.MDX","","","","","",0,"","","",""
"mbs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_BLACKSMITH.MDX","","","","","",0,"","","",""
"bs\WoodCross02.mdx","WORLD\GENERIC\ORC\PASSIVE DOODADS\SIGNS\ORCSIGN_ARMORY.MDX","","","","","",0,"","","",""
"s\WoodCross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ARMORERSHOP01.MDX","","","","","",0,"","","",""
"\WoodCross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\TAILOR01.MDX","","","","","",0,"","","",""
"WoodCross02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANTANNERSIGN.MDX","","","","","",0,"","","",""
"oodCross02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANALCHEMISTSIGN.MDX","","","","","",0,"","","",""
"odCross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\BAKERSHOP01.MDX","","","","","",0,"","","",""
"dCross02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBOATHOUSESIGN.MDX","","","","","",0,"","","",""
"Cross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\FLETCHERSHOP01.MDX","","","","","",0,"","","",""
"ross02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WEAPONSMITHSHOP01.MDX","","","","","",0,"","","",""
"oss02.mdx","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\GENERALSTORE01.MDX","","","","","",0,"","","",""
"ss02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGNPOST.MDX","","","","","",0,"","","",""
"s02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGN.MDX","","","","","",0,"","","",""
"02.mdx","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBANKSIGN.MDX","","","","","",0,"","","",""
"2.mdx","World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazierLamppost01.mdx","","","","","",0,"","","",""
".mdx","World\Generic\Tauren\Passive Doodads\LampPosts\TaurenLampPost.mdx","","","","","",0,"","","",""
"mdx","World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazier_LightpostBarrens.mdx","","","","","",0,"","","",""
"dx","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_WEAPONS.MDX","","","","","",0,"","","",""
"x","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_MISC.MDX","","","","","",0,"","","",""
"","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_GENERAL.MDX","","","","","",0,"","","",""
"WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ARMORY.MDX","","","","","",0,"","","",""
"ORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BANK.MDX","","","","","",0,"","","",""
"RLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_COOK.MDX","","","","","",0,"","","",""
"LD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_TAILOR.MDX","","","","","",0,"","","",""
"D\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ALCHEMIST.MDX","","","","","",0,"","","",""
"\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_HERBALIST.MDX","","","","","",0,"","","",""
"GENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BLACKSMITH.MDX","","","","","",0,"","","",""
"ENERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_FLETCHER.MDX","","","","","",0,"","","",""
"NERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_MINER.MDX","","","","","",0,"","","",""
"ERIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BAGS.MDX","","","","","",0,"","","",""
"RIC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_POISON.MDX","","","","","",0,"","","",""
"IC\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_STAVES.MDX","","","","","",0,"","","",""
"C\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\AZEROTH\BOOTYBAY\PASSIVEDOODAD\HARPOONS\HARPOON01.MDX","","","","","",0,"","","",""
"\HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\KALIMDOR\BUILDINGS\DESOLACE\CENTAURHORNCOVER.MDX","","","","","",0,"\Generic\PassiveDoodads\Crate02\Crate02.mdx","","",""
"HUMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\KALIMDOR\BUILDINGS\DESOLACE\CENTAURHORNMOUTHPIECE.MDX","","","","","",0,"","","",""
"UMAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDX","","","","","",0,"","","",""
"MAN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBAITANDTACKLESIGN.MDX","","","","","",0,"","","",""
"AN\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Kalimdor\Mulgore\PassiveDoodads\Rocks\MullgoreRock02.mdx","","","","","",0,"","","",""
"N\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Generic\Undead\Passive Doodads\LordaeronBrazier\LordaeronBrazier01.mdx","","","","","",0,"","","",""
"\ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Generic\Human\Passive Doodads\Valves\DeadMineValve.mdx","","","","","",0,"","","",""
"ACTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\AZEROTH\BURNINGSTEPPES\PASSIVEDOODADS\BONFIRE\ORCBONFIRE.MDL","","","","","",0,"","","",""
"CTIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_WELCOME.MDX","","","","","",0,"","","",""
"TIVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Generic\PassiveDoodads\Furniture\Refuse\Bone01.mdx","","","","","",0,"","","",""
"IVEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Goober\G_Brazier01.mdx","","","BookStackShort01.mdx","","",0,"","","",""
"VEDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Kalimdor\WailingCaverns\PassiveDoodads\StickBundles\wc_stickbundle01.mdx","","","","","",0,"","","",""
"EDOODADS\DOORS\FARMDOOR01TEST.MDX","World\Goober\G_CameraShake01.mdx","","","","","",0,"","","",""
"DS\DOORS\FARMDOOR01TEST.MDX","World\SkillActivated\TradeskillNodes\Silithid_Miningnode_01.mdx","","","","","",0,"","","",""
"S\DOORS\FARMDOOR01TEST.MDX","World\Goober\G_GraveBurst.mdx","","","","","d\Azeroth\Elwynn\PassiveDoodads\Anvil\Anvil.mdx",0,"","","",""
"EST.MDX","World\Generic\PassiveDoodads\DuelingFlag\DuelingFlag.mdx","","","","","",0,"ld\Generic\Human\Passive Doodads\Food&Utensils\TurkeyLeg.mdx","d\Generic\Human\Passive Doodads\Food&Utensils\TurkeyLeg.mdx","",""
"c\Human\Passive Doodads\Meat\BloodyMeat01.mdx","WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR01.MDX","","","","","",0,"","","",""
"\Human\Passive Doodads\Meat\BloodyMeat01.mdx","WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR02.MDX","","","","","",0,"","","",""
"ads\Meat\BloodyMeat01.mdx","WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR05.MDX","","","","","",0,"","","",""
"1.mdx","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR01.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","",0,"","","",""
".mdx","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR02.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","",0,"","","",""
"mdx","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR03.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","",0,"","","",""
"dx","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR04.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","",0,"","","",""
"x","WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR05.MDX","","IC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDL","","","",0,"","","",""
"","WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR03.MDX","","","","","",0,"","","",""
"ORC\PASSIVE DOODADS\WANTEDPOSTERS\WANTEDPOSTERSCROLL01.MDX","WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\BLACKROCKORCCAMPFIRE.MDX","","","","","",0,"","","",""
"WANTEDPOSTERS\WANTEDPOSTERSCROLL01.MDX","World\Kalimdor\Azshara\SeaPlants\CoralTree01_06\CoralTree01_06.mdx","","","","","",0,"","","",""
"ANTEDPOSTERS\WANTEDPOSTERSCROLL01.MDX","World\Kalimdor\Azshara\SeaPlants\BarnacleRock01_04\BarnacleRock01_04.mdx","","","","","",0,"","","",""
"POSTERSCROLL01.MDX","WORLD\GENERIC\ACTIVEDOODADS\DOORS\GNOMEREGANDOORS\GNOMEREGANDOOR01.MDX","","eppes.mdx","","eppes.mdx","",0,"","","",""
"OSTERSCROLL01.MDX","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanHammer01.mdx","","","","","",0,"","","",""
"orld\Generic\Orc\Passive Doodads\WantedPosters\WantedPosterFramed01.mdx","World\KhazModan\Ironforge\PassiveDoodads\Trees\IronForgeTree01.mdx","","","","","",0,"","","",""
"rld\Generic\Orc\Passive Doodads\WantedPosters\WantedPosterFramed01.mdx","World\KhazModan\Uldaman\PassiveDoodads\Books\UldamanBook01.mdx","","","","","",0,"","","",""
"sive Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_TAILOR.MDX","","","","","",0,"","","",""
"ive Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_GENERAL.MDX","","","","","",0,"","","",""
"ve Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_ENCHANTING.MDX","","","","","",0,"","","",""
"e Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_FIRSTAID.MDX","","","","","",0,"","","",""
" Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_COOKING.MDX","","","","","",0,"","","",""
"Doodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_ALCHEMIST.MDX","","","","","",0,"","","",""
"oodads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_NOBLEHOUSE.MDX","","","","","",0,"","","",""
"odads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_BAGS.MDX","","","","","",0,"","","",""
"dads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_WEAPONSMITH.MDX","","","","","",0,"","","",""
"ads\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_FLETCHER.MDX","","","","","",0,"","","",""
"ds\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_SHIELDS.MDX","","","","","",0,"","","",""
"s\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_MAILARMOR.MDX","","","","","",0,"","","",""
"\WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_CLOTHARMOR.MDX","","","","","",0,"","","",""
"WantedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_STAVES.MDX","","","","","",0,"","","",""
"antedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_LOCKPICKING.MDX","","","","","",0,"","","",""
"ntedPosters\WantedPosterFramed01.mdx","WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_POISONS.MDX","","","","","",0,"","","",""
"osters\WantedPosterFramed01.mdx","World\Lordaeron\Arathi\PassiveDoodads\Trees\ArathiTree04.mdx","","","","","",0,"","","",""
"ramed01.mdx","WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\CHAIRS\DARKIRONCHAIR03.MDX","","","","","",0,"","","",""
"amed01.mdx","WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\CHAIRS\DARKIRONCHAIR01.MDX","","","","","",0,"","","",""
"med01.mdx","WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\CHAIRS\DARKIRONCHAIRBROKEN01.MDX","","","","","",0,"","","",""
"ed01.mdx","WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\CHAIRS\DARKIRONCHAIR02.MDX","","","","","",0,"","","",""
"eroth\Westfall\PassiveDoodads\Crate\WestFallCrate.mdx","WORLD\GENERIC\PASSIVEDOODADS\BLEACHERS\BLEACHERSEAT1B.MDX","","","","","",0,"","","",""
"roth\Westfall\PassiveDoodads\Crate\WestFallCrate.mdx","WORLD\GENERIC\PASSIVEDOODADS\BLEACHERS\BLEACHERSEAT1C.MDX","","","","","",0,"","","",""
"oth\Westfall\PassiveDoodads\Crate\WestFallCrate.mdx","WORLD\GENERIC\PASSIVEDOODADS\BLEACHERS\BLEACHERSEAT1D.MDX","","","","","",0,"","","",""
"th\Westfall\PassiveDoodads\Crate\WestFallCrate.mdx","WORLD\GENERIC\PASSIVEDOODADS\BLEACHERS\BLEACHERSEAT1A.MDX","","","","","",0,"","","",""
"veDoodads\Crate\WestFallCrate.mdx","World\Generic\PassiveDoodads\ShamanStone\ShamanStone01.mdx","","","","","",0,"","","",""
"FallCrate.mdx","WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\UNDERCITYWORM\UNDERCITYMONSTERBIRTH.MDX","","","","","",0,"","","",""
"Azeroth\Duskwood\PassiveDoodads\Tombs\TombStone07.mdx","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanHammer02.mdx","","","","","",0,"","","",""
"siveDoodads\Tombs\TombStone07.mdx","World\Lordaeron\Plagueland\PassiveDoodads\Bushes\PlaguelandwesternBush02.mdx","","","","","",0,"","","",""
"mbStone07.mdx","World\KhazModan\Ironforge\PassiveDoodads\HammerQuest01\HammerQuest01.mdx","","","","","",0,"","","",""
"bStone07.mdx","World\Generic\Human\Passive Doodads\LumberPiles\DeadMineLumberPileSmall.mdx","","","","","",0,"","","",""
