# fields=10 strings=0,1,2,3,4,5,6,7,8,9
"per01_01.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_01.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_01.blp","",""
"er01_01.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_02.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_02.blp","",""
"r01_01.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_03.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_03.blp","",""
"01_01.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_04.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_04.blp","",""
"1_01.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_05.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_05.blp","",""
"_01.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_06.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_06.blp","",""
"01.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_07.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_07.blp","",""
"1.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_08.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_08.blp","",""
".blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","r\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_12.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_12.blp","",""
"blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_13.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_13.blp","",""
"lp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_14.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_14.blp","",""
"p","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","uman\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_15.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_15.blp","",""
"","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","man\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower03_09.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper03_09.blp","",""
"Character\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","","Character\Dwarf\Female\DwarfFemaleFaceLower04_00.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_00.blp","",""
"haracter\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_01.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_01.blp","",""
"aracter\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_02.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_02.blp","",""
"racter\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_03.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_03.blp","",""
"acter\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_04.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_04.blp","",""
"cter\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_05.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_05.blp","",""
"ter\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_06.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_06.blp","",""
"er\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_07.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_07.blp","",""
"r\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","r\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_12.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_12.blp","",""
"\Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_13.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_13.blp","",""
"Human\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_14.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_14.blp","",""
"uman\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","uman\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_15.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_15.blp","",""
"man\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_08.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_08.blp","",""
"an\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","man\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower04_09.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper04_09.blp","",""
"n\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","","Character\Dwarf\Female\DwarfFemaleFaceLower05_00.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_00.blp","",""
"\Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_01.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_01.blp","",""
"Male\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_02.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_02.blp","",""
"ale\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_03.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_03.blp","",""
"le\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_04.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_04.blp","",""
"e\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_05.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_05.blp","",""
"\HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_06.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_06.blp","",""
"HumanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_07.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_07.blp","",""
"umanMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_08.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_08.blp","",""
"manMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","r\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_12.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_12.blp","",""
"anMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_13.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_13.blp","",""
"nMaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_14.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_14.blp","",""
"MaleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","uman\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_15.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_15.blp","",""
"aleFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","man\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower05_09.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper05_09.blp","",""
"leFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","","Character\Dwarf\Female\DwarfFemaleFaceLower06_00.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_00.blp","",""
"eFaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_01.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_01.blp","",""
"FaceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_02.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_02.blp","",""
"aceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_03.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_03.blp","",""
"ceLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_04.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_04.blp","",""
"eLower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_05.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_05.blp","",""
"Lower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_06.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_06.blp","",""
"ower01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_07.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_07.blp","",""
"wer01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_08.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_08.blp","",""
"er01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","r\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_12.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_12.blp","",""
"r01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_13.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_13.blp","",""
"01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_14.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_14.blp","",""
"1_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","uman\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_15.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_15.blp","",""
"_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","man\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower06_09.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper06_09.blp","",""
"02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","","Character\Dwarf\Female\DwarfFemaleFaceLower07_00.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_00.blp","",""
"2.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_01.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_01.blp","",""
".blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","haracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_02.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_02.blp","",""
"blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_03.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_03.blp","",""
"lp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","racter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_04.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_04.blp","",""
"p","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","acter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_05.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_05.blp","",""
"","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","cter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_06.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_06.blp","",""
"Character\Human\Male\HumanMaleFaceUpper01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_07.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_07.blp","",""
"haracter\Human\Male\HumanMaleFaceUpper01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","er\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_08.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_08.blp","",""
"aracter\Human\Male\HumanMaleFaceUpper01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","r\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_12.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_12.blp","",""
"racter\Human\Male\HumanMaleFaceUpper01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","\Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_13.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_13.blp","",""
"acter\Human\Male\HumanMaleFaceUpper01_02.blp","aracter\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","Character\Human\Male\HumanMaleSkin00_00.blp","ter\Human\Male\HumanMaleSkin00_00.blp","Human\Male\HumanMaleSkin00_00.blp","Character\Dwarf\Female\DwarfFemaleFaceLower07_14.blp","Character\Dwarf\Female\DwarfFemaleFaceUpper07_14.blp","",""
